CN,geometry_type,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn
7.0,"Face-capped octahedron, Cube, Square-face capped trigonal prism, Octahedron",3,1,2.097292578816932,2.3336812347190725,0.2972576634489223,1.0,0.009584664536741214
7.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",2,2,2.1781499203852235,2.2730981375674997,0.06927366599055068,1.0,0.006389776357827476
7.0,Face-capped octahedron,2,1,2.1264255126011573,2.2103492173665487,0.05120446108953454,1.0,0.006389776357827476
7.0,"Pentagonal bipyramid, Octahedron",2,1,2.0596928499645695,2.1650867850155326,0.1128326286949716,1.0,0.006389776357827476
7.0,"Square-face capped trigonal prism, Square-face bicapped trigonal prism, Square antiprism",2,1,2.0553251877875636,2.1816142461603016,0.07339181947459174,1.0,0.006389776357827476
7.0,Square antiprism,1,1,,,,,0.003194888178913738
8.0,Dodecahedron with triangular faces - p2345 plane normalized,60,8,2.17246265678946,2.233492336384061,0.05818528887979727,1.0,0.425531914893617
8.0,no_data,33,1,2.100051625196569,2.2784088614217515,0.20849181421102692,1.0,0.23404255319148937
8.0,Square antiprism,14,2,2.0996971480511624,2.2320352683675764,0.1432028982388904,1.0,0.09929078014184398
8.0,"Square antiprism, Octahedron",10,1,2.1026078538260644,2.284243210305736,0.19374768513968632,1.0,0.07092198581560284
8.0,"Square-face capped trigonal prism, Square-face bicapped trigonal prism, Square antiprism",10,1,2.068166386428093,2.2706730839403386,0.1993000939384837,1.0,0.07092198581560284
8.0,"Cube, Square-face capped trigonal prism, Octahedron",6,1,2.0965582997576715,2.330001439124913,0.29166169514332263,1.0,0.0425531914893617
8.0,"Cube, Dodecahedron with triangular faces - p2345 plane normalized",3,1,2.090456917591182,2.2387717363127173,0.1481687026028398,1.0,0.02127659574468085
8.0,"Cube, Square antiprism",3,1,2.1213682376334924,2.2643525152007498,0.14298209907694834,1.0,0.02127659574468085
8.0,"Face-capped octahedron, Cube, Square-face capped trigonal prism, Octahedron",2,1,2.1051810760749197,2.2792485191951712,0.19921386575742017,1.0,0.014184397163120567
10.0,Square-face bicapped square antiprism,4,1,2.282233862344623,2.3281580495562535,0.04408717021502344,1.0,1.0
