CN,geometry_type,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn
1.0,Octahedron,52,14,1.8305157109530477,1.8305157109530477,0.0,1.0,1.0
3.0,Octahedron,8,2,1.9957838781759507,2.0078414267323526,0.011200547369010196,1.0,0.20512820512820512
3.0,"Square plane, Trigonal prism, Pentagonal pyramid, Square pyramid",8,1,2.0663048772358543,2.088284091364042,0.021138965522733845,1.0,0.20512820512820512
3.0,"Trigonal bipyramid, Trigonal prism, Square plane, Square pyramid",8,1,2.0663603662481265,2.0926429835749345,0.023470694212266423,1.0,0.20512820512820512
3.0,Square plane,4,1,2.076224578414157,2.106418392219805,0.027347541675491246,1.0,0.10256410256410256
3.0,"Square plane, T-shaped",4,1,2.066196625981501,2.110047275273612,0.03334834216233903,1.0,0.10256410256410256
3.0,Tetrahedron,4,1,1.6243540115968855,1.625710233667351,0.0009604504362099138,0.0,0.10256410256410256
3.0,"Trigonal plane, Tetrahedron",3,2,1.6756936078470959,1.7258249760949136,0.06011280352704592,0.6666666666666666,0.07692307692307693
4.0,Tetrahedron,796,166,1.644105478690827,1.679485740123513,0.03789483818153813,0.6269083969465649,0.7460168697282099
4.0,"Octahedron, Tetrahedron",85,19,1.623271238473816,1.675499939560883,0.03703663967434626,0.8705882352941177,0.07966260543580131
4.0,Octahedron,77,26,1.9946203319515157,2.017592576046859,0.022652153042027102,1.0,0.07216494845360824
4.0,Square plane,60,8,2.04681869415092,2.0530158677002186,0.006196286966622213,1.0,0.056232427366447985
4.0,"Trigonal plane, Tetrahedron",15,2,1.6359801030486323,1.6744624413946805,0.04527142739441511,0.7833333333333333,0.014058106841611996
4.0,no_data,8,1,1.6040769964523307,1.6503777350238256,0.029131270484737327,0.75,0.007497656982193065
4.0,"Octahedron, Square plane",5,3,2.0184436129153043,2.031576580632529,0.01313296771722372,1.0,0.004686035613870665
4.0,"Square plane, T-shaped",4,1,2.0051621038787144,2.0799824588001163,0.04463133480573896,1.0,0.0037488284910965324
4.0,"Square plane, Square pyramid",2,2,,,,,0.0018744142455482662
4.0,"Square plane, Trigonal bipyramid, Square pyramid",2,1,2.0424636169255885,2.0541638123437087,0.0115979917989756,1.0,0.0018744142455482662
4.0,"Square plane, Trigonal prism, Pentagonal pyramid, Square pyramid",2,1,2.032079123925703,2.082443892721521,0.057146153751578686,1.0,0.0018744142455482662
4.0,"Trigonal bipyramid, Trigonal prism, Square plane, Square pyramid",2,1,2.0335704935014656,2.095143251324634,0.06825385200634915,1.0,0.0018744142455482662
4.0,"Octahedron, Square plane, Square pyramid",1,1,,,,,0.0009372071227741331
4.0,See-saw,1,1,,,,,0.0009372071227741331
4.0,"Square plane, Octahedron, Square pyramid",1,1,,,,,0.0009372071227741331
4.0,"Square plane, Square-face capped trigonal prism",1,1,,,,,0.0009372071227741331
4.0,"Square plane, Trigonal bipyramid",1,1,,,,,0.0009372071227741331
4.0,"Square plane, Trigonal bipyramid, Octahedron",1,1,,,,,0.0009372071227741331
4.0,Trigonal bipyramid,1,1,,,,,0.0009372071227741331
4.0,"Trigonal bipyramid, Octahedron, See-saw",1,1,,,,,0.0009372071227741331
4.0,Trigonal prism,1,1,,,,,0.0009372071227741331
5.0,Square pyramid,50,17,1.8813398776871035,2.027050535444407,0.12430395606810848,0.9238095238095237,0.3875968992248062
5.0,Octahedron,13,2,2.057102974614632,2.1685748206739777,0.11822820800912927,1.0,0.10077519379844961
5.0,"Trigonal bipyramid, Octahedron, Square pyramid",12,2,2.0056879563030363,2.1328632237074143,0.15645648134997436,1.0,0.09302325581395349
5.0,Trigonal bipyramid,10,8,1.905498469820923,1.9941838211284333,0.06978146650945899,1.0,0.07751937984496124
5.0,"Octahedron, Square pyramid",8,6,2.000607511199527,2.075587962838201,0.07568393181945438,1.0,0.06201550387596899
5.0,"Trigonal bipyramid, Octahedron",8,4,2.0091021136838516,2.1018157899375898,0.09844452780004231,1.0,0.06201550387596899
5.0,"Trigonal bipyramid, Trigonal prism, Square plane, Square pyramid",6,1,2.038259381412502,2.302539950390339,0.31791277450812466,1.0,0.046511627906976744
5.0,"Octahedron, Trigonal bipyramid",4,2,1.8975093588053695,1.9497428385070725,0.03897625444362601,1.0,0.031007751937984496
5.0,"Square plane, Trigonal prism, Pentagonal pyramid, Square pyramid",4,1,2.019039749673982,2.276002703197711,0.31302358879197395,1.0,0.031007751937984496
5.0,no_data,4,1,2.0701195769648244,2.144759295323103,0.12447405078483087,1.0,0.031007751937984496
5.0,"Square plane, Square pyramid",3,2,2.058512672699932,2.1752848908973244,0.19530090178667525,1.0,0.023255813953488372
5.0,"Octahedron, Square plane, Square pyramid",2,1,2.0040287115733184,2.132781612121272,0.235616689341205,1.0,0.015503875968992248
5.0,"Trigonal bipyramid, Octahedron, See-saw",2,1,2.03412559293138,2.26546583120889,0.38672082672318103,1.0,0.015503875968992248
5.0,"Square plane, Octahedron, Square pyramid",1,1,,,,,0.007751937984496124
5.0,"Square plane, Trigonal bipyramid, Octahedron",1,1,,,,,0.007751937984496124
5.0,"Square plane, Trigonal bipyramid, Square pyramid",1,1,,,,,0.007751937984496124
6.0,Octahedron,2601,668,1.9756327881910971,2.0254933676779525,0.04215776813610694,0.9994851994851994,0.9187566231013776
6.0,"Octahedron, Tetrahedron",64,19,1.9699843130444932,1.9936169168361866,0.02013206254526348,1.0,0.02260685270222536
6.0,no_data,48,6,1.9845602017175967,1.9999922908352332,0.01248876625735218,1.0,0.016955139526669022
6.0,"Octahedron, Square pyramid",30,6,1.9810859419099904,2.1753930151950134,0.243356998303614,1.0,0.010596962204168139
6.0,"Octahedron, Square plane",16,3,2.046267925972752,2.2282189390291944,0.21449419511684742,1.0,0.00565171317555634
6.0,"Octahedron, Trigonal bipyramid",16,2,2.0002270963262285,2.123840077539006,0.13819397000243236,1.0,0.00565171317555634
6.0,"Octahedron, Trigonal prism",15,2,2.0115700306601534,2.031570461949264,0.01999945857591283,1.0,0.005298481102084069
6.0,"Trigonal bipyramid, Octahedron",13,4,1.993581071703615,2.1133330163047854,0.12532969555046788,1.0,0.0045920169551395265
6.0,"Square plane, Octahedron, Square pyramid",8,1,2.027440655515874,2.380225172078268,0.4324851594155034,1.0,0.00282585658777817
6.0,Trigonal bipyramid,8,1,1.9911689956121543,2.26347916772058,0.3088867662596691,1.0,0.00282585658777817
6.0,Trigonal prism,6,2,2.037401012215566,2.2645060690616767,0.21712587020984572,1.0,0.0021193924408336277
6.0,"Trigonal bipyramid, Octahedron, Square pyramid",4,2,2.0383124605467042,2.239191428336549,0.25810493929161776,1.0,0.001412928293889085
6.0,"Square plane, Trigonal bipyramid, Octahedron",2,1,2.0018204503687094,2.216949098330632,0.2736059857895847,1.0,0.0007064641469445425
7.0,"Square plane, Square-face capped trigonal prism",8,1,2.064972420758767,2.3626039057413157,0.2601902662818416,1.0,0.8
7.0,Square-face capped trigonal prism,2,1,2.0811036549063298,2.318900703209651,0.16155229137512478,1.0,0.2
