CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
3.0,8,8,3.125,1.0416666666666667,s_avg > 1,2+:0.5000; 3+:0.2500; 5+:0.1250; 6+:0.1250
4.0,224,224,4.991071428571429,1.2477678571428572,s_avg > 1,2+:0.1250; 3+:0.0982; 4+:0.0357; 5+:0.1429; 6+:0.5982
5.0,45,45,2.4444444444444446,0.48888888888888893,s_avg ≤ 1,2+:0.8000; 3+:0.0667; 4+:0.0222; 5+:0.1111
6.0,584,584,3.029109589041096,0.504851598173516,s_avg ≤ 1,2+:0.1490; 3+:0.7295; 4+:0.0668; 5+:0.0531; 6+:0.0017
7.0,2,2,2.0,0.2857142857142857,s_avg ≤ 1,2+:1.0000
