CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
4.0,25,25,4.96,1.24,s_avg > 1,4+:0.0400; 5+:0.9600
5.0,43,43,4.813953488372093,0.9627906976744184,s_avg ≤ 1,3+:0.0698; 4+:0.0465; 5+:0.8837
6.0,1076,1074,4.976765799256506,0.8294609665427509,s_avg ≤ 1,2+:0.0019; 3+:0.0046; 4+:0.0102; 5+:0.9823; 7+:0.0009
7.0,22,22,4.954545454545455,0.7077922077922079,s_avg ≤ 1,4+:0.0455; 5+:0.9545
