material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Nb_wyckoff,num_Nb_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1220571,NbBi2O5F,2.0286071285373337,-0.3371537121471973,[5.0],5.0,5.0,5.0,Octahedron,4a,1,5.0,Nb,0.0,True,1.0,5.0,1.8919108870791082,2.033332955066533,1.9752232328401322,0.05091437643777646,0.14142206798742496,85.75672210875562,28.840871886250856,40.8599963791781,139.52612517512742,5.0,1.0,2,Octahedron
mp-1220571,NbBi2O5F,2.0286071285373337,-0.3371537121471973,[5.0],5.0,5.0,5.0,Octahedron,4a,1,5.0,Nb,0.0,True,2.0,5.0,1.89191088707911,2.0333329550665336,1.9752232328401327,0.050914376437775986,0.14142206798742363,84.64514237063159,27.74383616661082,40.402215535368924,135.81835432696846,5.0,1.0,3,Octahedron
mp-1220571,NbBi2O5F,2.0286071285373337,-0.3371537121471973,[5.0],5.0,5.0,5.0,Octahedron,4a,1,5.0,Nb,0.0,True,3.0,5.0,1.8919108870791106,2.0333329550665327,1.9752232328401322,0.050914376437775695,0.14142206798742207,81.90901793958008,26.79185549920732,41.919618462135205,137.65962054808293,5.0,1.0,4,Octahedron
mp-1220584,Nb9AsO25,1.9557008115153416,0.4577616204588945,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,0.0,6.0,1.849065611492803,2.2819750900414477,2.0251458010827372,0.1448080481744167,0.4329094785486447,92.89629758151327,52.89647683063917,0.0,172.98032685674625,6.0,1.0,1,Octahedron
mp-1220584,Nb9AsO25,1.9557008115153416,0.4577616204588945,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,1.0,6.0,1.8490724656536763,2.281956859432353,2.02514311289073,0.14479778433282917,0.4328843937786766,92.89662720316122,52.89663331683421,0.0,172.98129024979718,6.0,1.0,2,Octahedron
mp-1220584,Nb9AsO25,1.9557008115153416,0.4577616204588945,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,2.0,6.0,1.8493975984989672,2.281822125164193,2.025108476087357,0.14456161339035958,0.4324245266652256,68.19314598955724,69.91008561696432,0.0,171.44063388161086,6.0,1.0,3,Octahedron
mp-1220584,Nb9AsO25,1.9557008115153416,0.4577616204588945,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,3.0,6.0,1.8493855757233912,2.281842264422423,2.025114852705708,0.14456146304918188,0.432456688699032,68.19302283495512,69.910133676841,0.0,171.4422860713194,6.0,1.0,4,Octahedron
mp-1220584,Nb9AsO25,1.9557008115153416,0.4577616204588945,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,4.0,6.0,1.8253007216386192,2.039377908466638,1.9913582996573904,0.07457019149702997,0.21407718682801868,65.27466155693637,49.67788462615382,0.0,154.97812339098436,4.0,0.6666666666666666,5,Octahedron
mp-1220584,Nb9AsO25,1.9557008115153416,0.4577616204588945,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,5.0,6.0,1.8074838167832845,2.3222475794099076,2.0294745189377803,0.15425406209213316,0.514763762626623,93.6389200229423,53.745142745247364,0.0,178.6328412596865,6.0,1.0,6,Octahedron
mp-1220584,Nb9AsO25,1.9557008115153416,0.4577616204588945,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,6.0,6.0,1.807493756778203,2.322243870898837,2.0294775318392797,0.15424934210480182,0.5147501141206339,93.63905518741738,53.74515134634412,0.0,178.6327029663134,6.0,1.0,7,Octahedron
mp-1220584,Nb9AsO25,1.9557008115153416,0.4577616204588945,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,7.0,6.0,1.80738369063265,2.3220402242081457,2.029328973194963,0.1541567497051822,0.5146565335754958,93.81912939539029,52.7662773991702,0.0,178.63179010190808,6.0,1.0,8,Octahedron
mp-1220584,Nb9AsO25,1.9557008115153416,0.4577616204588945,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,8.0,6.0,1.8073464686251661,2.322064657827524,2.0293275381986615,0.15417308846346572,0.514718189202358,93.81890922909015,52.76620163987292,0.0,178.63167821827713,6.0,1.0,9,Octahedron
mp-1220604,Nb9PO25,1.9567012335342109,0.4536048397691969,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,0.0,6.0,1.801722883296734,2.3085301083065235,2.0289348603155024,0.15131796818166376,0.5068072250097895,96.54340400620484,54.2896757323555,0.0,177.0841634730752,6.0,1.0,1,Octahedron
mp-1220604,Nb9PO25,1.9567012335342109,0.4536048397691969,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,1.0,6.0,1.80173763432738,2.3085267550169033,2.0289387295562267,0.1513127595849841,0.5067891206895232,96.5433314679514,54.28968627938552,8.537736462515939e-07,177.08434060674452,6.0,1.0,2,Octahedron
mp-1220604,Nb9PO25,1.9567012335342109,0.4536048397691969,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,2.0,6.0,1.801391229583605,2.3094003896765805,2.0290191735801133,0.15172081472563012,0.5080091600929755,63.43477583995638,46.11223444068833,0.0,169.79002086692907,6.0,1.0,3,Octahedron
mp-1220604,Nb9PO25,1.9567012335342109,0.4536048397691969,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,3.0,6.0,1.8013660503731628,2.3094220749318297,2.0290218064387093,0.15173188021732698,0.5080560245586669,63.43450291085893,46.11196881291884,0.0,169.78948872211433,6.0,1.0,4,Octahedron
mp-1220604,Nb9PO25,1.9567012335342109,0.4536048397691969,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,4.0,6.0,1.82196239865101,2.0468754697783362,1.9898436407124738,0.0758382820591153,0.22491307112732617,65.06152411204013,29.637820758654584,8.537736462515939e-07,87.9662989283981,4.0,0.6666666666666666,5,Octahedron
mp-1220604,Nb9PO25,1.9567012335342109,0.4536048397691969,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,5.0,6.0,1.8464501887821587,2.278467566964836,2.025461878434479,0.14661440346148974,0.43201737818267727,68.86502042314012,48.474753487612155,0.0,168.91099382357237,6.0,1.0,6,Octahedron
mp-1220604,Nb9PO25,1.9567012335342109,0.4536048397691969,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,6.0,6.0,1.8464662983404807,2.278444163018429,2.0254533572509503,0.14660638107205237,0.4319778646779482,68.86492736589635,48.474862307494234,0.0,168.9108863041267,6.0,1.0,7,Octahedron
mp-1220604,Nb9PO25,1.9567012335342109,0.4536048397691969,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,7.0,6.0,1.8462630352150624,2.278299726102295,2.025325190488976,0.1464686052811767,0.4320366908872324,93.5305212850783,54.09703761327525,0.0,168.9790655663984,6.0,1.0,8,Octahedron
mp-1220604,Nb9PO25,1.9567012335342109,0.4536048397691969,[6.0],5.0,5.0,5.0,Octahedron,"1b, 2c",1,6.0,Nb,0.0,True,8.0,6.0,1.8462753930522848,2.2783066911141465,2.025327801031813,0.1464708583516777,0.4320312980618617,93.53048270401611,54.09701249333059,0.0,168.9786989795462,6.0,1.0,9,Octahedron
mp-1220715,Nb3Fe(BiO3)6,1.9245927825830933,0.6401179733855553,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,0.0,6.0,1.8765089570211995,2.2850517470151823,2.0449415370680235,0.14304567205764754,0.40854278999398286,79.84607383483517,35.87437567901423,13.557205478089573,170.5072950843194,6.0,1.0,1,Octahedron
mp-1220715,Nb3Fe(BiO3)6,1.9245927825830933,0.6401179733855553,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,1.0,6.0,1.8794751172948134,2.280970592294332,2.042872796114006,0.1402341268454277,0.40149547499951876,83.85285289626775,34.02128683067473,20.345524371693934,170.4836131322272,6.0,1.0,2,Octahedron
mp-1220715,Nb3Fe(BiO3)6,1.9245927825830933,0.6401179733855553,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,2.0,6.0,1.8654486071303071,2.3959011591945645,2.056145472879264,0.16589286951885399,0.5304525520642573,63.65013300300447,33.430586244628934,12.346660382103131,107.5533521298931,6.0,1.0,3,Octahedron
mp-1220780,NaLaNb4O12,1.9365118680608493,0.4335016384577914,[6.0],5.0,5.0,5.0,Octahedron,4g,1,6.0,Nb,0.0,True,2.0,6.0,1.9419471101435593,2.07532039118776,2.007540448327992,0.03850931051959051,0.13337328104420076,81.02534527557336,58.57886189459114,14.343265584001086,180.0,6.0,1.0,1,Octahedron
mp-1220780,NaLaNb4O12,1.9365118680608493,0.4335016384577914,[6.0],5.0,5.0,5.0,Octahedron,4g,1,6.0,Nb,0.0,True,3.0,6.0,1.9419471101435601,2.0753203911877587,2.007540448327992,0.03850931051958986,0.13337328104419854,81.02534527557337,58.57886189459114,14.343265584001111,180.0,6.0,1.0,2,Octahedron
mp-1220780,NaLaNb4O12,1.9365118680608493,0.4335016384577914,[6.0],5.0,5.0,5.0,Octahedron,4g,1,6.0,Nb,0.0,True,4.0,6.0,1.941947110143559,2.07532039118776,2.007540448327992,0.03850931051959058,0.133373281044201,68.14909736780152,29.40675626126998,14.343265584001061,96.97123567492606,6.0,1.0,3,Octahedron
mp-1220780,NaLaNb4O12,1.9365118680608493,0.4335016384577914,[6.0],5.0,5.0,5.0,Octahedron,4g,1,6.0,Nb,0.0,True,5.0,6.0,1.9419471101435595,2.075320391187757,2.007540448327992,0.038509310519589536,0.13337328104419743,68.14909736780153,29.40675626126997,14.343265584001086,96.97123567492604,6.0,1.0,4,Octahedron
mp-1220811,NaZrNb(PO4)3,1.9019093382311536,0.4201997437489238,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Nb,0.0,True,4.0,6.0,2.0468104683818336,2.0994050452628312,2.0731077613741373,0.026297231834637825,0.05259457688099767,106.49916606172805,33.3379694857013,84.24127249624685,172.84776955503528,6.0,1.0,1,Octahedron
mp-1220811,NaZrNb(PO4)3,1.9019093382311536,0.4201997437489238,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Nb,0.0,True,5.0,6.0,2.046810468381835,2.09940504526283,2.073107761374137,0.026297231834636715,0.052594576880995,40.77454731609849,14.299908120274102,15.265529734219283,55.60158057869833,6.0,1.0,2,Octahedron
mp-1220822,NaLaScNbO6,1.8545870732117256,1.003063464889859,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Nb,0.0,True,6.0,6.0,1.9121967025311903,2.2036506265128883,2.0260695309337486,0.09060341747562918,0.291453923981698,105.65772735647472,32.681277938141115,80.35415676097413,179.7091407496112,6.0,1.0,1,Octahedron
mp-1220822,NaLaScNbO6,1.8545870732117256,1.003063464889859,[6.0],5.0,5.0,5.0,Octahedron,2i,1,6.0,Nb,0.0,True,7.0,6.0,1.9121967025311903,2.203650626512889,2.026069530933749,0.09060341747562925,0.29145392398169845,105.65772735647472,32.68127793814111,80.35415676097413,179.7091407496112,6.0,1.0,2,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,5.0,Nb,0.0,True,1.0,5.0,1.9492078434279083,2.0504925652753543,1.9996912160677567,0.04529702070821556,0.10128472184744597,64.2303988415818,23.95746861518434,13.91659197477811,94.87345806602916,5.0,1.0,1,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,5.0,Nb,0.0,True,3.0,5.0,1.9166970113044677,2.0983816983635344,1.997320523480513,0.08283460221541991,0.1816846870590667,65.76986991491533,27.41399960544508,25.63812275814974,98.62689963225041,5.0,1.0,2,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,5.0,Nb,0.0,True,5.0,5.0,1.9492078434279085,2.0504925652753543,1.9996912160677571,0.045297020708215466,0.10128472184744575,64.23039884158182,23.95746861518435,13.91659197477811,94.87345806602914,5.0,1.0,3,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,5.0,Nb,0.0,True,7.0,5.0,1.9166970113044692,2.0983816983635344,1.997320523480513,0.08283460221542001,0.18168468705906515,65.76986991491533,27.413999605445092,25.638122758149727,98.6268996322504,5.0,1.0,4,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,0.0,6.0,1.8396964181999214,2.202508979768819,2.041947694350932,0.1333906979447812,0.3628125615688975,56.660273484555276,26.784633764125864,13.444772904648747,96.60295992620867,6.0,1.0,1,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,2.0,6.0,1.8052260706152536,2.333801824637566,2.049487159695849,0.16041872919908243,0.5285757540223124,78.62569835468167,34.16826602948119,25.948115083917802,168.13938589506446,6.0,1.0,2,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,4.0,6.0,1.839696418199923,2.202508979768816,2.0419476943509314,0.13339069794478048,0.3628125615688933,56.660273484555276,26.784633764125868,13.444772904648747,96.60295992620868,6.0,1.0,3,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,6.0,6.0,1.805226070615254,2.3338018246375665,2.049487159695849,0.16041872919908234,0.5285757540223124,78.62569835468167,34.16826602948118,25.948115083917802,168.13938589506446,6.0,1.0,4,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,8.0,6.0,1.9270507890846336,2.1189462812505915,2.0180625751129986,0.07424317537578233,0.19189549216595791,97.20765171788995,35.87585343419768,29.407034863393747,179.64012547317867,6.0,1.0,5,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,9.0,6.0,1.9270507890846316,2.1189462812505946,2.018062575112998,0.07424317537578402,0.19189549216596302,97.20765171789006,35.87585343419796,29.407034863393708,179.64012547318072,6.0,1.0,6,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,10.0,6.0,1.9393057021707392,2.1026084909032607,2.020513491155929,0.07587232907742665,0.16330278873252158,106.85676697092167,34.01088348868431,84.75538444586046,176.87898210513126,6.0,1.0,7,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,11.0,6.0,1.9375019211614033,2.0899003181719626,2.01485515813088,0.07249129798857049,0.15239839701055935,106.78451622718323,33.87081409804012,84.11657004929357,176.3212801048482,6.0,1.0,8,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,12.0,6.0,1.9270507890846313,2.118946281250594,2.0180625751129986,0.07424317537578416,0.1918954921659628,106.89803112927265,34.101669485401175,84.09540190976593,179.64012547317867,6.0,1.0,9,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,13.0,6.0,1.9270507890846338,2.1189462812505915,2.018062575112999,0.07424317537578243,0.1918954921659577,106.89803112927282,34.1016694854015,84.09540190976595,179.64012547318072,6.0,1.0,10,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,14.0,6.0,1.9375019211614033,2.0899003181719626,2.01485515813088,0.07249129798857062,0.15239839701055935,97.49019653634203,36.50312398802056,23.131886372557418,176.3212801048482,6.0,1.0,11,Octahedron
mp-1220828,Nb4Pb3(O6F)2,1.932151426838186,0.5032030753082596,"[5.0, 6.0]",5.0,5.0,5.0,Octahedron,"2e, 2d, 2c, 4f",1,6.0,Nb,0.0,True,15.0,6.0,1.939305702170739,2.1026084909032607,2.0205134911559286,0.07587232907742682,0.1633027887325218,97.35737686125127,36.795727095404125,22.87761445006271,176.87898210513126,6.0,1.0,12,Octahedron
mp-1220925,NaPrTiNbO6F,2.0762634402186326,-0.3471182577354484,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,6.0,6.0,2.008862619740456,2.0210486882399397,2.012926921597043,0.005742956946709436,0.012186068499483671,64.13020263864743,36.16220940828965,9.797451742912203,115.77428495336291,6.0,1.0,1,Octahedron
mp-1220925,NaPrTiNbO6F,2.0762634402186326,-0.3471182577354484,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,7.0,6.0,2.008864369850568,2.021048688328822,2.012927505005676,0.0057425441745776705,0.012184318478253964,59.029208602584966,31.721405632047794,14.509067048586012,95.15752826887612,6.0,1.0,2,Octahedron
mp-1220995,NaNdTiNbO6F,2.076498555509962,-0.3529366078818526,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,6.0,6.0,2.007957552314979,2.0203744509916914,2.0120970060772394,0.005853037460364555,0.012416898676712584,60.380377678174995,29.975108086284084,19.597393906974727,107.09648143605364,6.0,1.0,1,Octahedron
mp-1220995,NaNdTiNbO6F,2.076498555509962,-0.3529366078818526,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,7.0,6.0,2.00795246126931,2.0203744509525285,2.012096200195532,0.005853607675127263,0.012421989683218726,59.09075217491867,28.46603203988907,19.42362625038029,103.39153048153345,6.0,1.0,2,Octahedron
mp-1221019,NaNb4Bi5O18,1.9288736266304496,0.5109033928983578,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,1.0,6.0,1.8892650322538629,2.159278623215925,2.0225609079099525,0.10778705708385736,0.27001359096206223,78.80966126189631,47.76571409120632,12.45573419653144,170.04673299572605,6.0,1.0,1,Octahedron
mp-1221019,NaNb4Bi5O18,1.9288736266304496,0.5109033928983578,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,2.0,6.0,1.8892650322538649,2.1592786232159233,2.0225609079099525,0.10778705708385669,0.27001359096205846,78.80966126189632,47.765714091206306,12.455734196531498,170.04673299572605,6.0,1.0,2,Octahedron
mp-1221019,NaNb4Bi5O18,1.9288736266304496,0.5109033928983578,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,3.0,6.0,1.8770812637773715,2.215722987742153,2.0302595255088387,0.1343232829569573,0.3386417239647814,83.58440742485215,45.81697344218498,13.193313958798832,164.34160848367753,6.0,1.0,3,Octahedron
mp-1221019,NaNb4Bi5O18,1.9288736266304496,0.5109033928983578,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,4.0,6.0,1.877081263777372,2.2157229877421525,2.0302595255088387,0.13432328295695709,0.33864172396478054,83.58440742485216,45.81697344218496,13.193313958798859,164.34160848367748,6.0,1.0,4,Octahedron
mp-1221022,NaNb4(PO4)6,1.822143330100272,0.6338065199740152,[6.0],4.25,4.25,4.25,Octahedron,2c,1,6.0,Nb,0.0,True,1.0,6.0,2.019463820800805,2.0932622542830543,2.0563630490773086,0.03689914605708359,0.07379843348224924,106.61894340372298,33.535126191328615,84.843010518338,173.42168837939,6.0,1.0,1,Octahedron
mp-1221022,NaNb4(PO4)6,1.822143330100272,0.6338065199740152,[6.0],4.25,4.25,4.25,Octahedron,2c,1,6.0,Nb,0.0,True,2.0,6.0,2.0178087741120936,2.0344889089241667,2.0261488574067497,0.008339997200854581,0.01668013481207309,40.397053214471946,14.270317656590901,14.626683147664014,54.717287308527176,6.0,1.0,2,Octahedron
mp-1221022,NaNb4(PO4)6,1.822143330100272,0.6338065199740152,[6.0],4.25,4.25,4.25,Octahedron,2c,1,6.0,Nb,0.0,True,3.0,6.0,2.019456387401932,2.0932700898042387,2.056363385156097,0.036903479095719595,0.07381370240230689,106.6188707116102,33.53501258396929,84.8426880362791,173.42153384226756,6.0,1.0,3,Octahedron
mp-1221022,NaNb4(PO4)6,1.822143330100272,0.6338065199740152,[6.0],4.25,4.25,4.25,Octahedron,2c,1,6.0,Nb,0.0,True,4.0,6.0,2.017808774112093,2.0344889089241707,2.026148857406751,0.008339997200855839,0.01668013481207753,40.397053214471946,14.270317656590896,14.626683147664014,54.71728730852717,6.0,1.0,4,Octahedron
mp-1221057,NaEuTiNbO6F,2.038245468515341,-0.164963931998774,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,6.0,6.0,2.0063048668522985,2.0119165339023133,2.0081754225385495,0.0026453652144910415,0.0056116670500148125,64.31892340395933,36.29837167629035,9.90717153328096,116.01392404564012,6.0,1.0,1,Octahedron
mp-1221057,NaEuTiNbO6F,2.038245468515341,-0.164963931998774,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,7.0,6.0,2.006304866849058,2.011916533891171,2.0081754225381405,0.0026453652069018427,0.005611667042113133,59.14758031139402,31.76291375036072,14.768155813438572,94.71403551939612,6.0,1.0,2,Octahedron
mp-1221063,Nb2PbO6,2.0223832104558626,0.139937211980972,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,0.0,6.0,1.8440031365750515,2.423288244965917,2.0498707759436625,0.17794513386680494,0.5792851083908657,79.68670607789794,34.299433714206856,1.2074182697257333e-06,162.85257739179582,4.0,0.6666666666666666,1,Octahedron
mp-1221063,Nb2PbO6,2.0223832104558626,0.139937211980972,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,1.0,6.0,1.8480501272382066,2.3847768423837574,2.0417124464278262,0.16379149063288034,0.5367267151455508,80.44140651633889,35.34841439998606,0.0,166.34439595912977,6.0,1.0,2,Octahedron
mp-1221063,Nb2PbO6,2.0223832104558626,0.139937211980972,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,2.0,6.0,1.8394558679422277,2.2807393136961407,2.0559862573837417,0.17340566996383902,0.441283445753913,94.10974027194642,37.90594534450888,1.2074182697257333e-06,170.60380827486355,6.0,1.0,3,Octahedron
mp-1221063,Nb2PbO6,2.0223832104558626,0.139937211980972,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,3.0,6.0,1.8197711774456975,2.3931709945024218,2.049490296185716,0.1719953263626603,0.5733998170567243,94.27859093475954,38.10261133862113,0.0,177.92781593826095,4.0,0.6666666666666666,4,Octahedron
mp-1221063,Nb2PbO6,2.0223832104558626,0.139937211980972,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,4.0,6.0,1.862447585821428,2.3254345968787,2.0419865847974457,0.1410228160886618,0.4629870110572718,71.65469408264354,35.654180588288824,8.537736462515939e-07,98.12709608603222,4.0,0.6666666666666666,5,Octahedron
mp-1221063,Nb2PbO6,2.0223832104558626,0.139937211980972,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,5.0,6.0,1.835074930192798,2.4963614104037193,2.0761083848588253,0.21591656377026577,0.6612864802109213,70.9053753131514,35.158359798982076,0.0,101.71240872206953,6.0,1.0,6,Octahedron
mp-1221063,Nb2PbO6,2.0223832104558626,0.139937211980972,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,6.0,6.0,1.9169391504749589,2.159799118403927,2.0155284360643333,0.09733771909279623,0.24285996792896825,94.66327111197288,37.5471741219597,0.0,173.55370862667968,4.0,0.6666666666666666,7,Octahedron
mp-1221063,Nb2PbO6,2.0223832104558626,0.139937211980972,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,7.0,6.0,1.798561560168555,2.3628678908425234,2.047855948762153,0.16539558957270528,0.5643063306739684,94.01223549900851,37.68603357044868,1.2074182697257333e-06,175.63995458122912,6.0,1.0,8,Octahedron
mp-1221063,Nb2PbO6,2.0223832104558626,0.139937211980972,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,8.0,6.0,1.87866891996848,2.251995898678404,2.0357865121510397,0.13129068747806366,0.37332697870992404,93.4904829119639,36.6120282569113,0.0,168.03689636898883,4.0,0.6666666666666666,9,Octahedron
mp-1221063,Nb2PbO6,2.0223832104558626,0.139937211980972,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Nb,0.0,True,9.0,6.0,1.8806611127287183,2.1926894609980763,2.026541908033128,0.1248024442726692,0.312028348269358,26.51793733540742,18.63668663252807,0.0,71.24014102658998,6.0,1.0,10,Octahedron
mp-1221114,NaCeTiNbO6F,2.0576292961112936,-0.223086404323259,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,6.0,6.0,2.014308058694336,2.0221527255978726,2.016922947690406,0.003698011422469221,0.007844666903536801,60.455796176620304,30.034346693260044,19.587490401368832,107.2417169811027,6.0,1.0,1,Octahedron
mp-1221114,NaCeTiNbO6F,2.0576292961112936,-0.223086404323259,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Nb,0.0,True,7.0,6.0,2.0143080585672166,2.0221527257046543,2.016922947694407,0.003698011495145714,0.0078446671374377,59.06171752324834,28.406070573867822,19.34792150315794,103.26460976743688,6.0,1.0,2,Octahedron
mp-1221182,NaCa2Nb8(BiO4)9,1.9280328968750808,0.5057246539175935,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Nb,0.0,True,3.0,6.0,1.8810420731524584,2.198258649812633,2.02900301481256,0.13154123114387906,0.31721657666017467,81.30180133933055,34.396180988982636,19.67667749515828,164.64977419709308,6.0,1.0,1,Octahedron
