CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
5.0,2,1,2.0251251259324508,2.0531614482575318,0.030038282924554557,1.0
6.0,851,72,2.0133575383494557,2.0453913668729844,0.024950750435767537,0.9898159028593811
