material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Rh_wyckoff,num_Rh_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,25,6,2.0478440766928503,2.0665635044935806,2.0572037840700705,0.009359668746231285,0.018719427800730326,26.146387518193407,9.879186213443553,7.103756972756971,34.01721682147223,6,1.0,8,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,26,6,2.0599862126542696,2.0599863048979765,2.0599862509897435,3.9235258569384504e-08,9.224370689508987e-08,19.915293240614105,6.089020260547692,14.265720411276773,28.43923151108364,6,1.0,9,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,27,6,2.0277880646963644,2.076209917452907,2.0519989802697256,0.024210877265685403,0.04842185275654254,51.6033598151562,18.416437949365978,29.341056473788914,78.85786797246026,6,1.0,10,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,28,6,2.0277880646963675,2.0762099174529056,2.0519989802697265,0.024210877265684515,0.0484218527565381,51.60335981515621,18.416437949365985,29.341056473788928,78.85786797246028,6,1.0,11,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,29,6,2.0478440766928516,2.0665635044935753,2.05720378407007,0.009359668746229212,0.018719427800723665,26.146387518193414,9.879186213443548,7.103756972757022,34.017216821472246,6,1.0,12,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,30,6,2.0359787281371595,2.0811141708771834,2.058546439698523,0.022567681996700603,0.0451354427400239,107.40168926190553,35.3718928389092,82.14398013013249,176.93374363439082,6,1.0,13,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,31,6,2.035978728137155,2.08111417087719,2.058546439698523,0.022567681996705266,0.045135442740035,107.40168926190556,35.37189283890923,82.14398013013258,176.93374363439108,6,1.0,14,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,32,6,2.059986212654269,2.059986304897977,2.059986250989744,3.923525722929205e-08,9.224370778326829e-08,108.0,36.177574773678735,85.99735575981146,180.0,6,1.0,15,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,33,6,2.060245650594006,2.060245685035099,2.060245662776069,1.5762954490269276e-08,3.444109308858856e-08,105.33318289163465,32.26494386578382,77.38122803449181,163.9104903548378,6,1.0,16,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,18,6,2.0359787281371573,2.0811141708771927,2.058546439698524,0.02256768199670386,0.04513544274003545,26.022779191117618,10.02639884044866,6.686065359071134,34.02704355318761,6,1.0,1,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,19,6,2.047844076692849,2.066563504493578,2.057203784070071,0.00935966874623084,0.018719427800728994,107.49924425047728,35.22058501163058,85.29006016695794,177.43552605957817,6,1.0,2,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,20,6,2.0602456505940028,2.0602456850351003,2.060245662776069,1.5762955985268687e-08,3.444109752948066e-08,105.33318289163464,32.26494386578383,77.38122803449183,163.91049035483775,6,1.0,3,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,21,6,2.0478440766928534,2.066563504493575,2.05720378407007,0.009359668746228546,0.018719427800721444,107.49924425047725,35.22058501163055,85.29006016695791,177.43552605957788,6,1.0,4,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,22,6,2.0359787281371573,2.081114170877189,2.058546439698524,0.022567681996703417,0.045135442740031895,26.022779191117596,10.026398840448696,6.686065359071134,34.02704355318761,6,1.0,5,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,23,6,2.0277880646963653,2.0762099174528985,2.051998980269725,0.024210877265683033,0.04842185275653321,106.31330536213054,33.79277238974842,78.85786566908789,170.6909669494078,6,1.0,6,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,24,6,2.0277880646963617,2.0762099174529083,2.051998980269725,0.024210877265688657,0.048421852756546535,106.31330536213054,33.7927723897484,78.85786566908797,170.6909669494077,6,1.0,7,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,25,6,2.0478440766928503,2.0665635044935806,2.0572037840700705,0.009359668746231285,0.018719427800730326,26.146387518193407,9.879186213443553,7.103756972756971,34.01721682147223,6,1.0,8,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,26,6,2.0599862126542696,2.0599863048979765,2.0599862509897435,3.9235258569384504e-08,9.224370689508987e-08,19.915293240614105,6.089020260547692,14.265720411276773,28.43923151108364,6,1.0,9,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,27,6,2.0277880646963644,2.076209917452907,2.0519989802697256,0.024210877265685403,0.04842185275654254,51.6033598151562,18.416437949365978,29.341056473788914,78.85786797246026,6,1.0,10,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,28,6,2.0277880646963675,2.0762099174529056,2.0519989802697265,0.024210877265684515,0.0484218527565381,51.60335981515621,18.416437949365985,29.341056473788928,78.85786797246028,6,1.0,11,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,29,6,2.0478440766928516,2.0665635044935753,2.05720378407007,0.009359668746229212,0.018719427800723665,26.146387518193414,9.879186213443548,7.103756972757022,34.017216821472246,6,1.0,12,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,30,6,2.0359787281371595,2.0811141708771834,2.058546439698523,0.022567681996700603,0.0451354427400239,107.40168926190553,35.3718928389092,82.14398013013249,176.93374363439082,6,1.0,13,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,31,6,2.035978728137155,2.08111417087719,2.058546439698523,0.022567681996705266,0.045135442740035,107.40168926190556,35.37189283890923,82.14398013013258,176.93374363439108,6,1.0,14,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,32,6,2.059986212654269,2.059986304897977,2.059986250989744,3.923525722929205e-08,9.224370778326829e-08,108.0,36.177574773678735,85.99735575981146,180.0,6,1.0,15,Octahedron
mp-554262,Ba9(RhO3)8,2.0295102915820684,0.0573079028532635,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 4c, 2a",1,6.0,Rh,1.0,False,33,6,2.060245650594006,2.060245685035099,2.060245662776069,1.5762954490269276e-08,3.444109308858856e-08,105.33318289163465,32.26494386578382,77.38122803449181,163.9104903548378,6,1.0,16,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,0,6,2.0431090505964264,2.1048448876717845,2.073979339059309,0.03086548402517726,0.06173583707535801,104.53183210492176,30.86899174201642,81.56290625108059,164.6578247567448,6,1.0,1,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,1,6,2.021530430019057,2.046790369296104,2.0379691636930684,0.01163412418156853,0.02525993927704695,79.76924179019201,39.44982210522657,15.391064470870484,175.83887017077598,6,1.0,2,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,2,6,2.043109050596426,2.1048448876717845,2.073979339059308,0.030865484025176672,0.06173583707535846,104.53183210492176,30.868991742016416,81.56290625108059,164.65782475674473,6,1.0,3,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,3,6,2.0431090505964273,2.1048448876717867,2.0739793390593095,0.030865484025176596,0.061735837075359346,104.53183210492176,30.86899174201642,81.56290625108059,164.65782475674482,6,1.0,4,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,4,6,2.021530430019056,2.046790369296106,2.0379691636930692,0.011634124181568626,0.025259939277049615,107.30748176486505,35.1102170695352,82.05979336643452,178.10651652550817,6,1.0,5,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,5,6,2.0505324702328798,2.0505325971933104,2.050532512553023,5.984972027222276e-08,1.2696043061311002e-07,58.69225273830063,21.09944892887217,25.477066738834484,97.92439341659254,6,1.0,6,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,6,6,2.021530430019056,2.0467903692961067,2.037969163693069,0.01163412418156885,0.025259939277050503,57.47325232090234,26.413424774458807,13.548802500561335,97.50286911683429,6,1.0,7,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,7,6,2.0505324702328798,2.05053259719331,2.050532512553023,5.984972053390484e-08,1.269604301690208e-07,72.85259593796334,28.45040607627638,35.97976605158751,119.25462804292867,6,1.0,8,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,8,6,2.0355841569709905,2.0397209110242085,2.03696307498873,0.0019500845620870687,0.004136754053218006,56.61323633725268,26.038427632303478,13.338461196202232,96.33330343804491,6,1.0,9,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,9,6,2.0215304442128463,2.046785797830272,2.0379668227872845,0.011632622203843193,0.02525535361742559,80.79825542938232,38.41937772577748,15.418050585715706,175.83898827931674,6,1.0,10,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,10,6,2.0431090505964264,2.104844887671785,2.073979339059308,0.030865484025176894,0.06173583707535846,104.53183210492175,30.868991742016405,81.56290625108059,164.65782475674473,6,1.0,11,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,11,6,2.021530430019057,2.0467903692961062,2.037969163693069,0.011634124181568787,0.02525993927704917,79.76924179019198,39.44982210522656,15.391064470870484,175.83887017077598,6,1.0,12,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,12,6,2.021530444212845,2.0467857978302724,2.0379668227872845,0.011632622203843368,0.025255353617427367,80.79825542938234,38.41937772577749,15.418050585715681,175.83898827931674,6,1.0,13,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,13,6,2.021530444212847,2.0467857978302724,2.0379668227872854,0.011632622203843136,0.025255353617425147,56.5478236821074,20.268122252739538,13.548760682630457,97.50264269616383,6,1.0,14,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,14,6,2.035575254533572,2.0397207878105137,2.036958714386443,0.001953081850406023,0.00414553327694156,57.46022225100732,28.68991691654716,13.897003647069905,118.67576217240352,6,1.0,15,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,15,6,2.043109050596428,2.104844887671786,2.0739793390593095,0.03086548402517682,0.06173583707535801,104.53183210492178,30.868991742016416,81.56290625108059,164.6578247567448,6,1.0,16,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,16,6,2.035575254533573,2.0397207878105137,2.036958714386443,0.0019530818504060752,0.004145533276940672,80.78835597084192,39.29770730789892,16.256730530766845,180.0,6,1.0,17,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,17,6,2.03558415697099,2.0397209110242085,2.03696307498873,0.0019500845620871734,0.00413675405321845,107.99999983901088,36.30069353919662,83.66669656195506,180.0,6,1.0,18,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,18,6,2.0215304300190566,2.0467903692961067,2.037969163693069,0.011634124181569052,0.02525993927705006,55.6948563736654,19.750837213429577,14.000277920086665,93.63538601381032,6,1.0,19,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,19,6,2.0215304300190553,2.0467903692961054,2.037969163693069,0.011634124181568771,0.02525993927705006,107.30748176486509,35.110217069535246,82.05979336643453,178.10651652550817,6,1.0,20,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,20,6,2.035575254533572,2.039720787810515,2.036958714386443,0.0019530818504065988,0.004145533276942892,57.46022225100732,28.689916916547162,13.897003647069905,118.67576217240352,6,1.0,21,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,21,6,2.043109050596427,2.104844887671785,2.0739793390593095,0.03086548402517756,0.06173583707535801,104.53183210492178,30.86899174201643,81.56290625108059,164.65782475674482,6,1.0,22,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,22,6,2.035575254533573,2.039720787810514,2.036958714386443,0.0019530818504062846,0.004145533276941116,80.78835597084192,39.29770730789892,16.256730530766845,180.0,6,1.0,23,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,23,6,2.043109050596427,2.1048448876717867,2.0739793390593086,0.030865484025177265,0.06173583707535979,104.53183210492176,30.868991742016416,81.56290625108059,164.6578247567448,6,1.0,24,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,24,6,2.0431090505964282,2.1048448876717862,2.0739793390593095,0.03086548402517623,0.06173583707535801,104.53183210492176,30.868991742016416,81.56290625108059,164.6578247567448,6,1.0,25,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,25,6,2.0215304300190557,2.0467903692961062,2.037969163693069,0.011634124181568836,0.025259939277050503,57.47325232090234,26.41342477445879,13.54880250056139,97.50286911683426,6,1.0,26,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,26,6,2.0215304300190566,2.0467903692961045,2.037969163693069,0.01163412418156869,0.025259939277047838,55.6948563736654,19.750837213429577,14.000277920086665,93.63538601381032,6,1.0,27,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,27,6,2.021530444212846,2.046785797830272,2.0379668227872845,0.011632622203843151,0.025255353617426035,56.547823682107406,20.268122252739538,13.548760682630457,97.50264269616385,6,1.0,28,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,0,6,2.0431090505964264,2.1048448876717845,2.073979339059309,0.03086548402517726,0.06173583707535801,104.53183210492176,30.86899174201642,81.56290625108059,164.6578247567448,6,1.0,1,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,1,6,2.021530430019057,2.046790369296104,2.0379691636930684,0.01163412418156853,0.02525993927704695,79.76924179019201,39.44982210522657,15.391064470870484,175.83887017077598,6,1.0,2,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,2,6,2.043109050596426,2.1048448876717845,2.073979339059308,0.030865484025176672,0.06173583707535846,104.53183210492176,30.868991742016416,81.56290625108059,164.65782475674473,6,1.0,3,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,3,6,2.0431090505964273,2.1048448876717867,2.0739793390593095,0.030865484025176596,0.061735837075359346,104.53183210492176,30.86899174201642,81.56290625108059,164.65782475674482,6,1.0,4,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,4,6,2.021530430019056,2.046790369296106,2.0379691636930692,0.011634124181568626,0.025259939277049615,107.30748176486505,35.1102170695352,82.05979336643452,178.10651652550817,6,1.0,5,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,5,6,2.0505324702328798,2.0505325971933104,2.050532512553023,5.984972027222276e-08,1.2696043061311002e-07,58.69225273830063,21.09944892887217,25.477066738834484,97.92439341659254,6,1.0,6,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,6,6,2.021530430019056,2.0467903692961067,2.037969163693069,0.01163412418156885,0.025259939277050503,57.47325232090234,26.413424774458807,13.548802500561335,97.50286911683429,6,1.0,7,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,7,6,2.0505324702328798,2.05053259719331,2.050532512553023,5.984972053390484e-08,1.269604301690208e-07,72.85259593796334,28.45040607627638,35.97976605158751,119.25462804292867,6,1.0,8,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,8,6,2.0355841569709905,2.0397209110242085,2.03696307498873,0.0019500845620870687,0.004136754053218006,56.61323633725268,26.038427632303478,13.338461196202232,96.33330343804491,6,1.0,9,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,9,6,2.0215304442128463,2.046785797830272,2.0379668227872845,0.011632622203843193,0.02525535361742559,80.79825542938232,38.41937772577748,15.418050585715706,175.83898827931674,6,1.0,10,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,10,6,2.0431090505964264,2.104844887671785,2.073979339059308,0.030865484025176894,0.06173583707535846,104.53183210492175,30.868991742016405,81.56290625108059,164.65782475674473,6,1.0,11,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,11,6,2.021530430019057,2.0467903692961062,2.037969163693069,0.011634124181568787,0.02525993927704917,79.76924179019198,39.44982210522656,15.391064470870484,175.83887017077598,6,1.0,12,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,12,6,2.021530444212845,2.0467857978302724,2.0379668227872845,0.011632622203843368,0.025255353617427367,80.79825542938234,38.41937772577749,15.418050585715681,175.83898827931674,6,1.0,13,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,13,6,2.021530444212847,2.0467857978302724,2.0379668227872854,0.011632622203843136,0.025255353617425147,56.5478236821074,20.268122252739538,13.548760682630457,97.50264269616383,6,1.0,14,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,14,6,2.035575254533572,2.0397207878105137,2.036958714386443,0.001953081850406023,0.00414553327694156,57.46022225100732,28.68991691654716,13.897003647069905,118.67576217240352,6,1.0,15,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,15,6,2.043109050596428,2.104844887671786,2.0739793390593095,0.03086548402517682,0.06173583707535801,104.53183210492178,30.868991742016416,81.56290625108059,164.6578247567448,6,1.0,16,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,16,6,2.035575254533573,2.0397207878105137,2.036958714386443,0.0019530818504060752,0.004145533276940672,80.78835597084192,39.29770730789892,16.256730530766845,180.0,6,1.0,17,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,17,6,2.03558415697099,2.0397209110242085,2.03696307498873,0.0019500845620871734,0.00413675405321845,107.99999983901088,36.30069353919662,83.66669656195506,180.0,6,1.0,18,Octahedron
mp-555277,Rh7(PbO5)3,2.033420280792324,0.0251485796048852,"[6.0, 6.0]",3.5,3.0,4.0,Octahedron,"2b, 8h, 12i, 6f",1,6.0,Rh,1.0,False,18,6,2.0215304300190566,2.0467903692961067,2.037969163693069,0.011634124181569052,0.02525993927705006,55.6948563736654,19.750837213429577,14.000277920086665,93.63538601381032,6,1.0,19,Octahedron
