CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
2.0,8,1,2.2117224849040253,2.242079191793215,0.030356706889189705,1.0
3.0,5,2,2.2882947596889958,2.3185138898640028,0.021368151868306675,1.0
4.0,134,28,2.2174816101522947,2.2876262716520097,0.06613446988743114,0.9682539682539683
5.0,84,27,2.2344972688562046,2.3214773088322738,0.0870943447543674,1.0
6.0,614,169,2.2593913792242324,2.346385047446594,0.08467826609447769,1.0
7.0,134,21,2.250533221672615,2.458473540501485,0.21130620130694758,1.0
8.0,113,32,2.281535173351695,2.5100745247578726,0.17727814696519922,1.0
12.0,2,1,2.382082410798855,2.616793405359586,0.1830504416493966,1.0
