material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,La_wyckoff,num_La_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1210985,Na3La(PO4)2,1.8647598703036297,0.6921307972316414,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True,30.0,8.0,2.4230199145148155,2.842770735295008,2.550992914502837,0.1403234092699327,0.4197508207801923,57.62998387134151,29.570611094117073,3.0782324292877936,112.5748733319933,8.0,1.0,7,Square-face bicapped trigonal prism
mp-1210985,Na3La(PO4)2,1.8647598703036297,0.6921307972316414,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True,31.0,8.0,2.4230199145148137,2.8427707352950073,2.550992914502836,0.1403234092699332,0.41975082078019366,92.17286911587715,32.01779506501775,35.4269793238201,156.86306491405966,8.0,1.0,8,Square-face bicapped trigonal prism
mp-1211118,Na3La(AsO4)2,1.6354317689804383,0.973022530121758,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True,24.0,8.0,2.4221480503271855,3.0438923486483613,2.6049552440884822,0.19515342242921022,0.6217442983211758,60.412223632795836,26.978804157846376,23.28829666542445,132.12343131903043,8.0,1.0,1,Square-face bicapped trigonal prism
mp-1211118,Na3La(AsO4)2,1.6354317689804383,0.973022530121758,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True,25.0,8.0,2.4221480503271855,3.043892348648361,2.6049552440884822,0.19515342242921016,0.6217442983211754,60.412223632795836,26.978804157846373,23.288296665424436,132.1234313190304,8.0,1.0,2,Square-face bicapped trigonal prism
mp-1211118,Na3La(AsO4)2,1.6354317689804383,0.973022530121758,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True,26.0,8.0,2.422148050327185,3.043892348648361,2.604955244088482,0.1951534224292101,0.6217442983211758,61.513132409517354,28.30224877975562,11.793602895020618,132.12343131903046,8.0,1.0,3,Square-face bicapped trigonal prism
mp-1211118,Na3La(AsO4)2,1.6354317689804383,0.973022530121758,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True,27.0,8.0,2.4221480503271855,3.0438923486483613,2.6049552440884822,0.1951534224292102,0.6217442983211758,61.51313240951735,28.302248779755615,11.793602895020527,132.1234313190304,8.0,1.0,4,Square-face bicapped trigonal prism
mp-1211118,Na3La(AsO4)2,1.6354317689804383,0.973022530121758,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True,28.0,8.0,2.4159493818168647,3.007779860988645,2.59359467835976,0.17695728291893892,0.5918304791717803,98.74831950709424,30.38426816354942,59.22530230651471,155.99689060333642,8.0,1.0,5,Square-face bicapped trigonal prism
mp-1211118,Na3La(AsO4)2,1.6354317689804383,0.973022530121758,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True,29.0,8.0,2.415949381816868,3.007779860988644,2.5935946783597608,0.1769572829189378,0.5918304791717763,59.21217389128808,31.653367719892554,5.194822194985841,131.19748801558015,8.0,1.0,6,Square-face bicapped trigonal prism
mp-1211118,Na3La(AsO4)2,1.6354317689804383,0.973022530121758,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True,30.0,8.0,2.4159493818168665,3.007779860988645,2.5935946783597603,0.17695728291893845,0.5918304791717786,92.4398569107429,31.915442102128253,35.043942222084226,155.99689060333637,8.0,1.0,7,Square-face bicapped trigonal prism
mp-1211118,Na3La(AsO4)2,1.6354317689804383,0.973022530121758,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4a,1,8.0,La,0.0,True,31.0,8.0,2.4159493818168682,3.007779860988645,2.5935946783597608,0.17695728291893817,0.5918304791717768,57.571788569228616,29.85941662944299,5.194822194985982,114.48994564960381,8.0,1.0,8,Square-face bicapped trigonal prism
mp-1211252,Li2La(NO3)5,2.700324921378207,-0.0007815276949995,[12.0],3.0,3.0,3.0,Icosahedron,"2c, 2a",1,12.0,La,0.0,True,8.0,12.0,2.6685840741824975,2.70527937354224,2.6866733505490763,0.016644492141214377,0.03669529935974225,46.388080581134474,21.285759558337386,7.034093077856591,84.10106407014119,12.0,1.0,1,Icosahedron
mp-1211252,Li2La(NO3)5,2.700324921378207,-0.0007815276949995,[12.0],3.0,3.0,3.0,Icosahedron,"2c, 2a",1,12.0,La,0.0,True,9.0,12.0,2.668584074182499,2.7052793735422407,2.686673350549077,0.016644492141214173,0.036695299359741806,98.18181815594627,36.553443907438826,47.8890986010954,180.0,12.0,1.0,2,Icosahedron
mp-1211252,Li2La(NO3)5,2.700324921378207,-0.0007815276949995,[12.0],3.0,3.0,3.0,Icosahedron,"2c, 2a",1,12.0,La,0.0,True,10.0,12.0,2.642650790902005,2.7907199066764075,2.7129929002340627,0.06138025341120357,0.14806911577440252,55.476896491749905,25.803444547062732,4.238034940958913,112.88790258571348,12.0,1.0,3,Icosahedron
mp-1211252,Li2La(NO3)5,2.700324921378207,-0.0007815276949995,[12.0],3.0,3.0,3.0,Icosahedron,"2c, 2a",1,12.0,La,0.0,True,11.0,12.0,2.6426507909020054,2.7907199066764092,2.7129929002340636,0.061380253411203484,0.14806911577440385,50.683726737698805,27.427665268202972,8.383866691589233,119.97666042015658,12.0,1.0,4,Icosahedron
mp-1211253,La2Ti3(BiO6)2,2.0651518749098408,0.4563479516478709,[12.0],3.0,3.0,3.0,Cuboctahedron,2e,1,12.0,La,0.0,True,0.0,12.0,2.5330408380822464,2.901778384558739,2.722327597019874,0.15069705657704285,0.3687375464764924,89.16289586776809,64.55264774540584,0.0,172.4413687166901,12.0,1.0,1,Cuboctahedron
mp-1211253,La2Ti3(BiO6)2,2.0651518749098408,0.4563479516478709,[12.0],3.0,3.0,3.0,Cuboctahedron,2e,1,12.0,La,0.0,True,1.0,12.0,2.533040838082248,2.901778384558739,2.7223275970198735,0.15069705657704333,0.36873754647649104,5.61554620472801,3.3145601330581917,0.0,10.30634034616397,12.0,1.0,2,Cuboctahedron
mp-1211276,La3NbGa5O14,1.6703703890935528,1.0666728835262405,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True,0.0,8.0,2.4298359860635834,2.9309992229281185,2.624594455333805,0.1965640519944999,0.5011632368645351,45.20291073610107,21.381632126572313,12.705717659194992,95.69901929432845,8.0,1.0,1,Square antiprism
mp-1211276,La3NbGa5O14,1.6703703890935528,1.0666728835262405,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True,1.0,8.0,2.4298359860635834,2.930999222928119,2.624594455333805,0.19656405199450006,0.5011632368645356,46.92881062975528,26.21544382237106,9.168799474284835,106.73100133024884,8.0,1.0,2,Square antiprism
mp-1211276,La3NbGa5O14,1.6703703890935528,1.0666728835262405,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True,2.0,8.0,2.429835979439002,2.930999226033064,2.624594457561079,0.1965640594725313,0.5011632465940621,64.09209720106715,23.661200466368584,32.818689382528184,125.42958164438842,8.0,1.0,3,Square antiprism
mp-1211277,La3ZrGa5O14,1.6509012020431033,1.0897047073210355,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True,0.0,8.0,2.4263546737804305,2.938409856834284,2.622302217611856,0.2034384393011059,0.5120551830538536,45.144112950475765,21.41063383194506,12.66344143754656,95.59158112501042,8.0,1.0,1,Square antiprism
mp-1211277,La3ZrGa5O14,1.6509012020431033,1.0897047073210355,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True,1.0,8.0,2.426354673780431,2.9384098568342836,2.622302217611856,0.20343843930110547,0.5120551830538527,46.834027062572964,26.046325618706877,9.269277954400504,106.15767550980001,8.0,1.0,2,Square antiprism
mp-1211277,La3ZrGa5O14,1.6509012020431033,1.0897047073210355,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True,2.0,8.0,2.426354648180528,2.9384098692224905,2.6223022271618035,0.20343846944006938,0.5120552210419627,64.23995316678108,23.754624998529838,32.8411328304813,126.0211676256317,8.0,1.0,3,Square antiprism
mp-1211281,La3HfGa5O14,1.6684245008311065,1.0695856833365156,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True,0.0,8.0,2.430023407686755,2.932564453135494,2.6230876332645807,0.19875186695105046,0.5025410454487393,45.25232903405755,21.465661122477716,12.710478308937775,95.8167347296253,8.0,1.0,1,Square antiprism
mp-1211281,La3HfGa5O14,1.6684245008311065,1.0695856833365156,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True,1.0,8.0,2.430023407686756,2.9325644531354937,2.623087633264581,0.19875186695105007,0.5025410454487376,46.96935562779725,26.195933464690402,9.351838260254285,106.61090276446635,8.0,1.0,2,Square antiprism
mp-1211281,La3HfGa5O14,1.6684245008311065,1.0695856833365156,[8.0],3.0,3.0,3.0,Square antiprism,3e,1,8.0,La,0.0,True,2.0,8.0,2.4300235166201016,2.932564331886041,2.6230876154450247,0.19875180847925988,0.5025408152659394,64.42548376308895,23.792284090956567,32.971162684835974,126.08081321014589,8.0,1.0,3,Square antiprism
mp-1211313,LaTa2CuBrO7,2.402884288085814,0.2244250247698342,[12.0],3.0,3.0,3.0,Cuboctahedron,1c,1,12.0,La,0.0,True,0.0,12.0,2.687568406451381,2.7785647829640396,2.717900531955601,0.042896103263669896,0.09099637651265846,49.06596424320887,27.430609967032403,0.0,82.13156304304786,12.0,1.0,1,Cuboctahedron
mp-1211314,La2TiCoO6,1.6470095499901618,0.9824528313320348,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2i,1,8.0,La,0.0,True,0.0,8.0,2.398036952214759,2.8113140173976627,2.586985399155626,0.15321188959103865,0.41327706518290386,62.697678233916506,27.29951349113695,8.392917904502282,133.0326886749474,8.0,1.0,1,Square-face bicapped trigonal prism
mp-1211314,La2TiCoO6,1.6470095499901618,0.9824528313320348,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2i,1,8.0,La,0.0,True,1.0,8.0,2.406872942543874,2.8150248760134877,2.5842195424314687,0.15070518963240784,0.40815193346961376,98.2453479893979,30.985355328206527,61.86737262482949,162.7386398942264,8.0,1.0,2,Square-face bicapped trigonal prism
mp-1211314,La2TiCoO6,1.6470095499901618,0.9824528313320348,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2i,1,8.0,La,0.0,True,2.0,8.0,2.4061155437537463,2.8160612509163028,2.5852075267345795,0.15141605088861357,0.4099457071625565,62.81424221281668,27.36582499463178,8.35974297530118,133.422151511969,8.0,1.0,3,Square-face bicapped trigonal prism
mp-1211314,La2TiCoO6,1.6470095499901618,0.9824528313320348,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2i,1,8.0,La,0.0,True,3.0,8.0,2.3970383052131696,2.8114415562846213,2.587958841845294,0.1539733738179506,0.4144032510714517,98.18662328679159,31.010627865712397,61.99621477162837,163.06894808208642,8.0,1.0,4,Square-face bicapped trigonal prism
mp-1211314,La2TiCoO6,1.6470095499901618,0.9824528313320348,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2i,1,8.0,La,0.0,True,4.0,8.0,2.3965553318232224,2.81052395733155,2.5869764029096878,0.1531657016912398,0.41396862550832747,62.93908143293249,29.832036972757592,8.45516264499508,125.67875502131389,8.0,1.0,5,Square-face bicapped trigonal prism
mp-1211314,La2TiCoO6,1.6470095499901618,0.9824528313320348,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2i,1,8.0,La,0.0,True,5.0,8.0,2.3991222667050938,2.8168904615972217,2.586231824655437,0.15349920840720255,0.4177681948921279,61.51173958606015,25.673733399776935,20.156777428993355,127.13921487763312,8.0,1.0,6,Square-face bicapped trigonal prism
mp-1211314,La2TiCoO6,1.6470095499901618,0.9824528313320348,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2i,1,8.0,La,0.0,True,6.0,8.0,2.398267922838426,2.8144092558336866,2.586077705356102,0.15279944024942435,0.4161413329952608,62.96552181950902,29.848042634057002,8.425546405940697,126.08619473752785,8.0,1.0,7,Square-face bicapped trigonal prism
mp-1211314,La2TiCoO6,1.6470095499901618,0.9824528313320348,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,2i,1,8.0,La,0.0,True,7.0,8.0,2.3959788888992506,2.808996645413017,2.5869802136799978,0.15289660489481818,0.41301775651376627,61.43455198052015,25.619240536764252,20.383034150965976,127.10283019400272,8.0,1.0,8,Square-face bicapped trigonal prism
mp-1211317,LaBWO6,2.553990088753722,0.0690397634353724,[9.0],3.0,3.0,3.0,Tricapped triangular prism (three square-face caps),2a,1,9.0,La,0.0,True,,,,,,,,,,,,,,0,Tricapped triangular prism (three square-face caps)
mp-1211319,La2CoRuO6,1.7261123962794969,0.9499899959601604,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,4e,1,8.0,La,0.0,True,,,,,,,,,,,,,,0,Square-face bicapped trigonal prism
mp-1211325,La2TiNiO6,1.5756961657800073,1.169595730873883,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,8e,1,8.0,La,0.0,True,1.0,8.0,2.40077998533632,2.7978840645506056,2.591294821047085,0.1511060955235339,0.3971040792142855,62.00693730986212,26.87658911608126,23.395105569149976,116.30381174870534,8.0,1.0,1,Square-face bicapped trigonal prism
mp-1211325,La2TiNiO6,1.5756961657800073,1.169595730873883,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,8e,1,8.0,La,0.0,True,2.0,8.0,2.401175695203999,2.79856882449222,2.591534414501256,0.15111231520006585,0.3973931292882211,62.020720163495085,26.88073311123381,23.394225751216283,116.34209824489997,8.0,1.0,2,Square-face bicapped trigonal prism
mp-1211325,La2TiNiO6,1.5756961657800073,1.169595730873883,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,8e,1,8.0,La,0.0,True,5.0,8.0,2.40100516334748,2.7996745095222084,2.591686319435902,0.1515094608427118,0.3986693461747284,58.66511770094467,29.953513259708995,1.9241840488461555,129.30607892661737,8.0,1.0,3,Square-face bicapped trigonal prism
mp-1211325,La2TiNiO6,1.5756961657800073,1.169595730873883,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,8e,1,8.0,La,0.0,True,6.0,8.0,2.400752117638327,2.7996975460923195,2.5919435046628037,0.15156881579290524,0.3989454284539926,58.6641757927775,29.95220975031152,1.9185872503753394,129.30650071469404,8.0,1.0,4,Square-face bicapped trigonal prism
mp-1211325,La2TiNiO6,1.5756961657800073,1.169595730873883,[8.0],3.0,3.0,3.0,Square-face bicapped trigonal prism,8e,1,8.0,La,0.0,True,7.0,8.0,2.4006885447133404,2.7984109875010055,2.5916627755153634,0.15158657567508396,0.3977224427876651,94.01088336641452,33.81321596635976,17.910990154309662,164.52570460716527,8.0,1.0,5,Square-face bicapped trigonal prism
mp-1211400,KLa(SO4)2,2.3383548595786925,0.2298299075070696,[8.0],3.0,3.0,3.0,Square-face monocapped antiprism,2i,1,8.0,La,0.0,True,,,,,,,,,,,,,,0,Square-face monocapped antiprism
mp-1211443,KLa(MoO4)2,2.669397340671793,-0.1141770490520917,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2e,1,8.0,La,0.0,True,2.0,8.0,2.4243272684087653,2.7711510218743642,2.5332928678420155,0.13903599952383747,0.3468237534655989,65.29398454965174,29.64441613091713,19.72960790276785,126.09064017849025,8.0,1.0,1,Dodecahedron with triangular faces - p2345 plane normalized
mp-1211443,KLa(MoO4)2,2.669397340671793,-0.1141770490520917,[8.0],3.0,3.0,3.0,Dodecahedron with triangular faces - p2345 plane normalized,2e,1,8.0,La,0.0,True,3.0,8.0,2.4243272684087653,2.7711510218743634,2.533292867842016,0.13903599952383708,0.346823753465598,65.29398454965174,29.644416130917126,19.72960790276785,126.09064017849025,8.0,1.0,2,Dodecahedron with triangular faces - p2345 plane normalized
mp-1211456,La2ZrCuO6,2.377525212671897,0.2371923942987869,"[8.0, 9.0, 6.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,8.0,La,0.0,True,4.0,8.0,2.445604168464243,2.7704593814845717,2.583420338462755,0.128424267496828,0.3248552130203288,94.53453632513559,33.018306942467554,18.2321841093997,157.3378582569406,8.0,1.0,1,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1211456,La2ZrCuO6,2.377525212671897,0.2371923942987869,"[8.0, 9.0, 6.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,8.0,La,0.0,True,5.0,8.0,2.4456041684642424,2.7704593814845704,2.583420338462755,0.12842426749682742,0.32485521302032794,94.53453632513559,33.018306942467554,18.2321841093997,157.33785825694056,8.0,1.0,2,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1211456,La2ZrCuO6,2.377525212671897,0.2371923942987869,"[8.0, 9.0, 6.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,9.0,La,0.0,True,2.0,9.0,2.4502393155125173,2.9393178967339155,2.678638391964494,0.18499193269778336,0.48907858122139825,78.90246738521363,33.19302706246258,17.53502750377294,160.77055872179102,9.0,1.0,1,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1211456,La2ZrCuO6,2.377525212671897,0.2371923942987869,"[8.0, 9.0, 6.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,9.0,La,0.0,True,3.0,9.0,2.4502393155125173,2.9393178967339146,2.678638391964494,0.18499193269778313,0.48907858122139736,78.90246738521361,33.19302706246259,17.535027503772877,160.770558721791,9.0,1.0,2,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1211456,La2ZrCuO6,2.377525212671897,0.2371923942987869,"[8.0, 9.0, 6.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,9.0,La,0.0,True,6.0,9.0,2.3587842957307648,2.887586792254285,2.6482114636348566,0.19266976369141783,0.5288024965235203,91.16823131097618,34.895083511967776,16.34435715810112,152.11207196531126,9.0,1.0,3,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1211456,La2ZrCuO6,2.377525212671897,0.2371923942987869,"[8.0, 9.0, 6.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,9.0,La,0.0,True,7.0,9.0,2.3587842957307674,2.8875867922542855,2.6482114636348566,0.19266976369141728,0.5288024965235181,91.16823131097618,34.89508351196777,16.34435715810112,152.11207196531123,9.0,1.0,4,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1211456,La2ZrCuO6,2.377525212671897,0.2371923942987869,"[8.0, 9.0, 6.0]",3.0,3.0,3.0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism",2e,3,6.0,La,0.0,True,,,,,,,,,,,,,,0,"Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1211473,KLa(WO4)2,2.495143096262775,0.0456661156666482,[8.0],3.0,3.0,3.0,Square antiprism,2g,1,8.0,La,0.0,True,2.0,8.0,2.4567994054933586,2.650250719383752,2.5434779440906006,0.06977273177850662,0.19345131389039327,52.892221349439225,24.385174670800318,14.319715014574637,103.15583335532277,8.0,1.0,1,Square antiprism
mp-1211473,KLa(WO4)2,2.495143096262775,0.0456661156666482,[8.0],3.0,3.0,3.0,Square antiprism,2g,1,8.0,La,0.0,True,3.0,8.0,2.4567994054933577,2.6502507193837523,2.543477944090601,0.06977273177850692,0.1934513138903946,52.892221349439225,24.385174670800318,14.319715014574664,103.15583335532276,8.0,1.0,2,Square antiprism
mp-1211518,La2BeGa2O7,3.2563446844002777,-0.5575527894215904,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,La,0.0,True,0.0,8.0,2.43396588118234,2.995031095919622,2.621168198626605,0.2188358557145068,0.5610652147372819,87.95856390826908,34.32578563141215,29.481540117079348,155.00906358814552,8.0,1.0,1,Square antiprism
mp-1211518,La2BeGa2O7,3.2563446844002777,-0.5575527894215904,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,La,0.0,True,1.0,8.0,2.43396588118234,2.995031095919622,2.6211681986266058,0.21883585571450703,0.5610652147372819,74.7253860288523,33.37582329952154,24.465598664626324,155.00906358814552,8.0,1.0,2,Square antiprism
mp-1211518,La2BeGa2O7,3.2563446844002777,-0.5575527894215904,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,La,0.0,True,2.0,8.0,2.433965881182341,2.9950310959196216,2.6211681986266058,0.2188358557145067,0.5610652147372805,74.72538602885231,33.37582329952154,24.465598664626324,155.00906358814555,8.0,1.0,3,Square antiprism
mp-1211518,La2BeGa2O7,3.2563446844002777,-0.5575527894215904,[8.0],3.0,3.0,3.0,Square antiprism,4e,1,8.0,La,0.0,True,3.0,8.0,2.43396588118234,2.995031095919621,2.6211681986266053,0.2188358557145068,0.561065214737281,87.95856390826908,34.325785631412145,29.481540117079373,155.0090635881455,8.0,1.0,4,Square antiprism
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,8.0,La,0.0,True,0.0,8.0,2.4485020276108607,3.0065368708589206,2.644049734580582,0.2266458722837525,0.55803484324806,82.49383556973767,36.25947273932517,16.640606024124633,174.18260131488378,8.0,1.0,1,"Cube, Pentagonal bipyramid"
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,8.0,La,0.0,True,1.0,8.0,2.4485020276108593,3.006536870858921,2.6440497345805816,0.22664587228375266,0.5580348432480617,82.49383556973764,36.259472739325155,16.640606024124633,174.18260131488378,8.0,1.0,2,"Cube, Pentagonal bipyramid"
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,8.0,La,0.0,True,2.0,8.0,2.44850202761086,3.0065368708589184,2.644049734580582,0.22664587228375155,0.5580348432480582,58.40229667279869,24.159532934830196,17.998967274410486,110.3681865097473,8.0,1.0,3,"Cube, Pentagonal bipyramid"
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,8.0,La,0.0,True,3.0,8.0,2.44850202761086,3.00653687085892,2.644049734580582,0.2266458722837522,0.55803484324806,58.4022966727987,24.1595329348302,17.99896727441051,110.36818650974732,8.0,1.0,4,"Cube, Pentagonal bipyramid"
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,7.0,La,0.0,True,4.0,7.0,2.3616346027721047,2.737144253778141,2.498269668898648,0.11611719531293489,0.3755096510060363,54.61673499358596,26.494205186514698,10.415655545096435,88.44522945803381,7.0,1.0,1,"Cube, Pentagonal bipyramid"
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,7.0,La,0.0,True,5.0,7.0,2.361634602772105,2.7371442537781405,2.4982696688986477,0.1161171953129349,0.3755096510060354,54.61673499358595,26.494205186514694,10.415655545096365,88.44522945803381,7.0,1.0,2,"Cube, Pentagonal bipyramid"
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,7.0,La,0.0,True,6.0,7.0,2.3616346027721042,2.737144253778141,2.498269668898647,0.11611719531293536,0.3755096510060367,51.64245389057343,26.05657253263065,10.415655545096435,87.3439121708258,7.0,1.0,3,"Cube, Pentagonal bipyramid"
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,7.0,La,0.0,True,7.0,7.0,2.361634602772105,2.7371442537781423,2.498269668898648,0.11611719531293543,0.37550965100603717,96.29343750207352,34.91336542896503,15.411600846342905,165.66622614244935,7.0,1.0,4,"Cube, Pentagonal bipyramid"
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,7.0,La,0.0,True,8.0,7.0,2.3616346027721025,2.7371442537781414,2.498269668898647,0.1161171953129355,0.37550965100603895,51.64245389057344,26.05657253263064,10.415655545096435,87.34391217082583,7.0,1.0,5,"Cube, Pentagonal bipyramid"
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,7.0,La,0.0,True,9.0,7.0,2.3616346027721047,2.7371442537781405,2.4982696688986477,0.11611719531293486,0.37550965100603584,96.29343750207349,34.91336542896502,15.411600846342905,165.66622614244935,7.0,1.0,6,"Cube, Pentagonal bipyramid"
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,7.0,La,0.0,True,10.0,7.0,2.3616346027721025,2.737144253778141,2.498269668898647,0.11611719531293531,0.3755096510060385,67.930180468548,29.802885294092498,16.51103217388953,111.02839995693704,7.0,1.0,7,"Cube, Pentagonal bipyramid"
mp-1211549,La3SbO7,1.940899033810516,0.6759549131023226,"[8.0, 7.0]",3.0,3.0,3.0,"Cube, Pentagonal bipyramid","8d, 4c",2,7.0,La,0.0,True,11.0,7.0,2.3616346027721042,2.7371442537781427,2.4982696688986477,0.1161171953129359,0.3755096510060385,67.930180468548,29.802885294092498,16.51103217388953,111.02839995693702,7.0,1.0,8,"Cube, Pentagonal bipyramid"
mp-1211567,La4AsBrO8,2.088945619547332,0.4832594854122553,[6.0],3.0,3.0,3.0,Trigonal prism,8k,1,6.0,La,0.0,True,0.0,6.0,2.3683241921404035,2.6231918461956165,2.4786255420248047,0.08364574884369588,0.25486765405521306,101.14307788226292,27.805777960115076,66.25830522781195,146.20832191001767,6.0,1.0,1,Trigonal prism
mp-1211567,La4AsBrO8,2.088945619547332,0.4832594854122553,[6.0],3.0,3.0,3.0,Trigonal prism,8k,1,6.0,La,0.0,True,1.0,6.0,2.368324192140403,2.6231918461956174,2.4786255420248042,0.08364574884369602,0.2548676540552144,87.89573404729906,33.56798241289891,16.212683379746277,146.20832191001764,6.0,1.0,2,Trigonal prism
