CN,geometry_type,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn
1.0,Octahedron,27,7,1.961449891399537,1.961449891399537,0.0,1.0,1.0
2.0,Octahedron,3,3,1.9702231422710188,1.970223142271019,2.003661519061467e-16,1.0,1.0
3.0,Trigonal plane,8,1,1.8643008109835648,1.8655169808416145,0.001611289096012239,1.0,0.8888888888888888
3.0,Octahedron,1,1,2.0241738781183773,2.0398559775562837,0.022177837711570305,1.0,0.1111111111111111
4.0,Tetrahedron,71,19,1.93446728870606,1.9611008808918247,0.024592971441863606,1.0,0.3622448979591837
4.0,Octahedron,56,9,2.0229684394471312,2.0519414595001164,0.02796486625399771,1.0,0.2857142857142857
4.0,Square plane,46,8,1.8599676991742216,1.8794622589968184,0.016796087430769123,1.0,0.23469387755102042
4.0,"Tetrahedron, Octahedron",14,11,1.9300518522213634,1.9461110535234856,0.01844364072206102,1.0,0.07142857142857142
4.0,"Square pyramid, Octahedron",2,1,2.037830061964858,2.0585305368743927,0.02069046918056349,1.0,0.01020408163265306
4.0,Trigonal bipyramid,2,2,,,,,0.01020408163265306
4.0,no_data,2,1,1.9393131646654624,1.9527948613513315,0.015183175868071462,1.0,0.01020408163265306
4.0,"Octahedron, Trigonal prism, Square plane",1,1,,,,,0.00510204081632653
4.0,"Square pyramid, Octahedron, Trigonal prism",1,1,,,,,0.00510204081632653
4.0,"Trigonal bipyramid, Square plane",1,1,,,,,0.00510204081632653
5.0,Octahedron,56,21,2.0328261212078633,2.072570621104211,0.03406103662127722,0.9829787234042554,0.3181818181818182
5.0,Square pyramid,49,24,1.9742294633590536,2.016506277597801,0.03854680271475876,1.0,0.2784090909090909
5.0,"Square pyramid, Octahedron",25,7,2.010033743261776,2.0722908091781633,0.05825981518652917,1.0,0.14204545454545456
5.0,"Octahedron, Trigonal bipyramid",17,10,1.9896632381046198,2.0510717054322716,0.07230443936882791,1.0,0.09659090909090909
5.0,Trigonal bipyramid,13,10,2.0157557716183296,2.0597168121669838,0.03964466291016293,1.0,0.07386363636363637
5.0,"Square pyramid, Trigonal bipyramid",12,1,1.935916007208012,2.040974353224754,0.06324073691551343,1.0,0.06818181818181818
5.0,"Face-capped octahedron, Octahedron, Trigonal prism",1,1,,,,,0.005681818181818182
5.0,"Square pyramid, Octahedron, Trigonal prism",1,1,,,,,0.005681818181818182
5.0,"Trigonal bipyramid, Square plane",1,1,,,,,0.005681818181818182
5.0,"Trigonal prism, Octahedron, Trigonal bipyramid",1,1,,,,,0.005681818181818182
6.0,Octahedron,5809,878,1.976337373205232,2.0340474739316035,0.051635807845639016,0.9997697576699477,0.925
6.0,"Tetrahedron, Octahedron",110,11,1.999856226410079,2.052083105361705,0.04866602495826532,1.0,0.01751592356687898
6.0,"Octahedron, Trigonal bipyramid",103,10,1.9967091152898078,2.130978209701485,0.16980326809788285,1.0,0.01640127388535032
6.0,no_data,103,13,2.0074830139926387,2.0446012410023187,0.03260814061696559,1.0,0.01640127388535032
6.0,"Octahedron, Trigonal prism",77,4,1.9469659747609425,1.979210098343065,0.03103686836395601,1.0,0.012261146496815287
6.0,"Octahedron, Trigonal prism, Square plane",28,1,1.8899799515926323,1.990661707879673,0.11306149220788453,1.0,0.0044585987261146496
6.0,"Square pyramid, Octahedron",27,5,2.017163084957539,2.133431133494309,0.14068532388811097,1.0,0.004299363057324841
6.0,"Trigonal prism, Octahedron, Trigonal bipyramid",11,1,2.0324443316071896,2.162839022071024,0.188515727833329,1.0,0.0017515923566878981
6.0,"Face-capped octahedron, Octahedron, Trigonal prism",4,1,2.012565867790922,2.054730553306137,0.0440810131325632,1.0,0.0006369426751592356
6.0,"Square pyramid, Octahedron, Trigonal prism",4,1,2.0104168684036217,2.210182292767195,0.27388951025534347,1.0,0.0006369426751592356
6.0,Trigonal prism,3,3,,,,,0.00047770700636942675
6.0,Dodecahedron with triangular faces - p2345 plane normalized,1,1,,,,,0.0001592356687898089
8.0,Cube,6,2,2.1472241351879755,2.285477078885616,0.1407669510367968,1.0,1.0
