CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
1.0,27,7,1.961449891399537,1.961449891399537,0.0,1.0
2.0,3,3,1.9702231422710188,1.970223142271019,2.003661519061467e-16,1.0
3.0,9,2,1.8820644851096548,1.8848879804765777,0.00389646116440758,1.0
4.0,196,54,1.9440187209935589,1.9687317120337335,0.023174321521174105,1.0
5.0,176,77,2.0000101737582874,2.051564997529358,0.04446298485317232,0.9938931297709923
6.0,6280,929,1.9771706204922015,2.03604569721551,0.05399875688201929,0.9997869393842549
8.0,6,2,2.1472241351879755,2.285477078885616,0.1407669510367968,1.0
