material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ni_wyckoff,num_Ni_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-18252,SrNi2(PO4)2,1.8927819881754369,0.1896191279469096,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True,4.0,6.0,1.9839271088890214,2.173415378328666,2.0903315419596136,0.06309012080721439,0.1894882694396447,50.598056139186376,23.089874290289483,16.324661237267552,93.51991475990035,6.0,1.0,3,Octahedron
mp-18252,SrNi2(PO4)2,1.8927819881754369,0.1896191279469096,"[5.0, 6.0]",2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True,5.0,6.0,2.0301647720475873,2.812005096631914,2.201584376299127,0.28438530657756644,0.7818403245843268,95.87973262871164,33.889276274486825,44.830338925386535,172.5618621833856,6.0,1.0,4,Octahedron
mp-18281,Ti2Ni(PO5)2,2.0446119771084765,0.0270361023604199,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Ni,0.0,True,4.0,6.0,2.0648100287231412,2.082043796569415,2.0754075244437096,0.007572721123487895,0.01723376784627373,67.9132000147077,36.04822145466588,8.03969683346485,126.85165000123007,6.0,1.0,1,Octahedron
mp-18281,Ti2Ni(PO5)2,2.0446119771084765,0.0270361023604199,[6.0],2.0,2.0,2.0,Octahedron,2d,1,6.0,Ni,0.0,True,5.0,6.0,2.0648100287231412,2.082043796569413,2.0754075244437087,0.007572721123487078,0.017233767846271952,56.88077227994778,29.771024629476077,14.361633794996726,104.73040203290684,6.0,1.0,2,Octahedron
mp-18726,CrNiO4,1.858165257349112,0.1404300907273497,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True,2.0,6.0,1.9771547714830233,2.034086849934758,2.0151092373587196,0.026837860198807965,0.05693207845173465,54.27722076448687,18.765622411611144,28.671550808668123,98.19894276435242,6.0,1.0,1,Octahedron
mp-18726,CrNiO4,1.858165257349112,0.1404300907273497,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True,3.0,6.0,1.9771547714830233,2.034086849934758,2.0151092373587196,0.026837860198807913,0.05693207845173465,39.257809247990686,20.16578085482274,7.430957416407884,79.63617268437821,6.0,1.0,2,Octahedron
mp-18749,NiSO4,1.808933093367029,0.2282516934733721,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True,0.0,6.0,2.002329643802264,2.094876179765635,2.0640270025803287,0.04362662077516226,0.09254653596337103,54.749596699064135,19.895685045152124,26.64065234387216,98.84176223579658,6.0,1.0,1,Octahedron
mp-18749,NiSO4,1.808933093367029,0.2282516934733721,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True,1.0,6.0,2.002329643802264,2.0948761797656346,2.064027002580329,0.04362662077516232,0.09254653596337059,38.17157126954,19.481973905738947,10.54195109213788,77.16219332950706,6.0,1.0,2,Octahedron
mp-18765,Na2NiO2,1.7902097524196172,0.1931884820387174,[4.0],2.0,2.0,2.0,Square plane,2a,1,4.0,Ni,0.0,True,4.0,4.0,1.9181834191598313,1.93024227793952,1.9242123168412406,0.0060288975868644365,0.01205885877968882,42.67709043763238,30.177260049761415,0.0,64.01563565644857,4.0,1.0,1,Square plane
mp-18765,Na2NiO2,1.7902097524196172,0.1931884820387174,[4.0],2.0,2.0,2.0,Square plane,2a,1,4.0,Ni,0.0,True,5.0,4.0,1.9181757174334695,1.9302405286726854,1.9242091930216543,0.0060313357029792665,0.012064811239215878,55.81809425308108,39.46935295926348,0.0,83.72714137962161,4.0,1.0,2,Square plane
mp-18817,NiSeO4,1.823754829087481,0.2118783828835094,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True,0.0,6.0,2.003276959864004,2.0891884019972595,2.060550178227761,0.04049828110881352,0.08591144213325563,39.09651395007452,20.526180433485194,7.084097285473624,79.97896466912354,6.0,1.0,1,Octahedron
mp-18817,NiSeO4,1.823754829087481,0.2118783828835094,[6.0],2.0,2.0,2.0,Octahedron,2a,1,6.0,Ni,0.0,True,1.0,6.0,2.0032775362029125,2.089188401997257,2.06055037034073,0.04049800942004631,0.08591086579434437,54.42479871067278,18.836935629861635,27.94016931614591,98.45208563471883,6.0,1.0,2,Octahedron
mp-18899,Nd2MnNiO6,1.9825923765809907,0.0767641853371717,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Ni,0.0,True,6.0,6.0,2.054449804594717,2.0767903917637205,2.067494959246871,0.009498097031614612,0.022340587169003445,51.16218243686593,34.69545187485604,12.0819859211639,110.85038264703388,6.0,1.0,1,Octahedron
mp-18899,Nd2MnNiO6,1.9825923765809907,0.0767641853371717,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Ni,0.0,True,7.0,6.0,2.054449804594718,2.0767903917637205,2.0674949592468717,0.009498097031614118,0.022340587169002557,32.61109439673316,13.951615449651333,6.502202097569147,52.87368564180461,6.0,1.0,2,Octahedron
mp-18926,La3Ni2O7,1.9933656495184977,0.0756539017692947,[6.0],3.0,3.0,3.0,Octahedron,4g,1,6.0,Ni,0.0,True,6.0,6.0,1.9655942592265983,2.20782831481541,2.0211608034428354,0.08556238321640217,0.24223405558881161,58.25989201895164,39.41401049860559,5.411135778192998,98.18233018057423,6.0,1.0,1,Octahedron
mp-18926,La3Ni2O7,1.9933656495184977,0.0756539017692947,[6.0],3.0,3.0,3.0,Octahedron,4g,1,6.0,Ni,0.0,True,7.0,6.0,1.9655942592265978,2.2078283148154103,2.0211608034428354,0.08556238321640233,0.2422340555888125,52.547473537489864,34.883195659963775,5.411135778192864,90.05854705475078,6.0,1.0,2,Octahedron
mp-18926,La3Ni2O7,1.9933656495184977,0.0756539017692947,[6.0],3.0,3.0,3.0,Octahedron,4g,1,6.0,Ni,0.0,True,8.0,6.0,1.9655942592265987,2.207828314815412,2.021160803442836,0.08556238321640286,0.2422340555888134,58.25989201895162,39.4140104986056,5.411135778192864,98.18233018057421,6.0,1.0,3,Octahedron
mp-18926,La3Ni2O7,1.9933656495184977,0.0756539017692947,[6.0],3.0,3.0,3.0,Octahedron,4g,1,6.0,Ni,0.0,True,9.0,6.0,1.9655942592265985,2.207828314815411,2.021160803442836,0.0855623832164025,0.24223405558881272,52.54747353748987,34.883195659963796,5.411135778192864,90.0585470547508,6.0,1.0,4,Octahedron
mp-18974,HoNiO3,1.694520988291401,0.3873897863675816,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,4.0,6.0,1.9199524918543698,1.986524031263985,1.947815651415872,0.028238939630001472,0.06657153940961513,47.350907376899265,23.69509692316618,11.54284406235198,83.04432105048858,6.0,1.0,1,Octahedron
mp-18974,HoNiO3,1.694520988291401,0.3873897863675816,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,5.0,6.0,1.9199524918543702,1.986524031263985,1.9478156514158724,0.028238939630001413,0.06657153940961469,60.14535447659182,28.354016203418258,12.764320388545038,104.96537395601766,6.0,1.0,2,Octahedron
mp-18974,HoNiO3,1.694520988291401,0.3873897863675816,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,6.0,6.0,1.91995249185437,1.986524031263985,1.9478156514158724,0.028238939630001472,0.06657153940961491,60.348097127447566,24.820007092851185,20.11907790773665,95.99961508892073,6.0,1.0,3,Octahedron
mp-18974,HoNiO3,1.694520988291401,0.3873897863675816,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,7.0,6.0,1.91995249185437,1.986524031263985,1.947815651415872,0.02823893963000152,0.06657153940961491,50.602794682615944,23.918752331755453,12.76432038854498,82.07778749097639,6.0,1.0,4,Octahedron
mp-18983,ErNiO3,1.6858561990481449,0.3992693688961489,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,4.0,6.0,1.9181992723257342,1.9868149818964935,1.9465873466809676,0.029236510291051107,0.06861570957075935,47.25295286765614,23.561587096119514,11.75692279318934,83.05664393561976,6.0,1.0,1,Octahedron
mp-18983,ErNiO3,1.6858561990481449,0.3992693688961489,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,5.0,6.0,1.9181992723257348,1.9868149818964929,1.9465873466809676,0.029236510291050653,0.06861570957075802,60.03553930034283,28.307330802913416,12.541142866320065,104.66979357440378,6.0,1.0,2,Octahedron
mp-18983,ErNiO3,1.6858561990481449,0.3992693688961489,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,6.0,6.0,1.9181992723257346,1.9868149818964933,1.9465873466809676,0.029236510291051034,0.06861570957075869,60.357149001880806,24.731864393084425,20.25944353202671,95.61878795772034,6.0,1.0,3,Octahedron
mp-18983,ErNiO3,1.6858561990481449,0.3992693688961489,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,7.0,6.0,1.9181992723257344,1.986814981896493,1.946587346680967,0.0292365102910509,0.06861570957075869,50.47804160921025,23.82724683314388,12.541142866320065,81.82171074607491,6.0,1.0,4,Octahedron
mp-18984,Na2ZrNi(P2O7)2,1.757963803860224,0.3445881018986918,[6.0],2.0,2.0,2.0,Octahedron,1a,1,6.0,Ni,0.0,True,3.0,6.0,2.036044931984821,2.383387703182745,2.1554970462807663,0.12509474766147027,0.347342771197924,85.69644140757151,35.172626951335516,12.992437879549326,169.50891496226293,6.0,1.0,1,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,2.0,6.0,1.8913360786775555,1.9174530169761481,1.9000877513439784,0.012273859083970997,0.02611693829859263,59.81122160148092,30.201928849732194,22.995802348817346,110.64928237144206,6.0,1.0,1,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,3.0,6.0,1.8905795524905478,1.915856375715492,1.899016173493673,0.01190733884677629,0.02527682322494429,57.192086378471444,28.039367532895728,12.273707883209605,97.84465471876554,6.0,1.0,2,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,4.0,6.0,1.8913251848208112,1.9174482179468386,1.9000932380383528,0.012268236979296064,0.026123033126027373,107.99974919011648,36.44522482999923,82.23034398311243,179.99892674132397,6.0,1.0,3,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,5.0,6.0,1.8905040743281756,1.9158317700456897,1.8989604793240986,0.0119222100973591,0.025327695717514143,49.06394201186581,24.33326623625959,11.705894464998003,90.78829060389286,6.0,1.0,4,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,6.0,6.0,1.8913200693477727,1.9177181191137511,1.9001317156467374,0.012431656195665471,0.02639804976597837,54.20546718138159,25.229361517919795,24.29633723701267,101.47078942313938,6.0,1.0,5,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,7.0,6.0,1.8908453862540515,1.9170306768216843,1.8995853701538825,0.012317492279779714,0.026185290567632746,54.79154375242894,25.64919369100245,12.27484516414224,90.78282937739486,6.0,1.0,6,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,8.0,6.0,2.020767155031613,2.0209652183316607,2.020834032779241,8.957412456184145e-05,0.00019806330004756845,59.4654082261832,29.218919794409963,23.08516249485363,109.4028843143731,6.0,1.0,7,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,9.0,6.0,2.019298395459527,2.0195346173211974,2.019381628716082,0.00010691511522509233,0.00023622186167049364,38.30773784739066,18.189212001239977,10.546321395122748,66.57494824997369,6.0,1.0,8,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,2.0,6.0,1.8913360786775555,1.9174530169761481,1.9000877513439784,0.012273859083970997,0.02611693829859263,59.81122160148092,30.201928849732194,22.995802348817346,110.64928237144206,6.0,1.0,1,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,3.0,6.0,1.8905795524905478,1.915856375715492,1.899016173493673,0.01190733884677629,0.02527682322494429,57.192086378471444,28.039367532895728,12.273707883209605,97.84465471876554,6.0,1.0,2,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,4.0,6.0,1.8913251848208112,1.9174482179468386,1.9000932380383528,0.012268236979296064,0.026123033126027373,107.99974919011648,36.44522482999923,82.23034398311243,179.99892674132397,6.0,1.0,3,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,5.0,6.0,1.8905040743281756,1.9158317700456897,1.8989604793240986,0.0119222100973591,0.025327695717514143,49.06394201186581,24.33326623625959,11.705894464998003,90.78829060389286,6.0,1.0,4,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,6.0,6.0,1.8913200693477727,1.9177181191137511,1.9001317156467374,0.012431656195665471,0.02639804976597837,54.20546718138159,25.229361517919795,24.29633723701267,101.47078942313938,6.0,1.0,5,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,7.0,6.0,1.8908453862540515,1.9170306768216843,1.8995853701538825,0.012317492279779714,0.026185290567632746,54.79154375242894,25.64919369100245,12.27484516414224,90.78282937739486,6.0,1.0,6,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,8.0,6.0,2.020767155031613,2.0209652183316607,2.020834032779241,8.957412456184145e-05,0.00019806330004756845,59.4654082261832,29.218919794409963,23.08516249485363,109.4028843143731,6.0,1.0,7,Octahedron
mp-18991,Ba(NiO2)4,1.9543011639844567,-0.0149117939773929,"[6.0, 6.0]",3.0,3.0,3.0,Octahedron,"1a, 3d, 3e, 1b",1,6.0,Ni,0.0,True,9.0,6.0,2.019298395459527,2.0195346173211974,2.019381628716082,0.00010691511522509233,0.00023622186167049364,38.30773784739066,18.189212001239977,10.546321395122748,66.57494824997369,6.0,1.0,8,Octahedron
mp-19002,TmNiO3,1.6895712534529888,0.3915752653300605,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,4.0,6.0,1.9174364342482824,1.9847306313594946,1.9455720816635027,0.028557025081162975,0.0672941971112122,52.630388780836064,21.12322040622213,19.989677946565177,91.61091450224241,6.0,1.0,1,Octahedron
mp-19002,TmNiO3,1.6895712534529888,0.3915752653300605,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,5.0,6.0,1.9174364342482821,1.9847306313594948,1.9455720816635027,0.028557025081162937,0.06729419711121265,59.89220524264941,28.224278114713893,12.267684810098585,104.25367436673776,6.0,1.0,2,Octahedron
mp-19002,TmNiO3,1.6895712534529888,0.3915752653300605,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,6.0,6.0,1.9174364342482826,1.9847306313594946,1.9455720816635027,0.028557025081162892,0.06729419711121198,60.37812564877381,24.647256447874526,20.444913025306786,95.23849601941635,6.0,1.0,3,Octahedron
mp-19002,TmNiO3,1.6895712534529888,0.3915752653300605,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,7.0,6.0,1.9174364342482824,1.9847306313594948,1.9455720816635027,0.028557025081162857,0.06729419711121243,49.41435892492391,24.412649197965752,11.922319706140096,89.3445571408764,6.0,1.0,4,Octahedron
mp-19019,NiMoO4,2.1044907096199066,-0.0463836174109743,[6.0],2.0,2.0,2.0,Octahedron,2f,1,6.0,Ni,0.0,True,0.0,6.0,2.0196026651381653,2.0638723575148146,2.0349534276373284,0.020461716941407443,0.04426969237664924,98.10206007181866,35.14992706342441,51.99465953606948,170.70348862035985,6.0,1.0,1,Octahedron
mp-19019,NiMoO4,2.1044907096199066,-0.0463836174109743,[6.0],2.0,2.0,2.0,Octahedron,2f,1,6.0,Ni,0.0,True,1.0,6.0,2.0196032517421476,2.0638766867502203,2.034955066250458,0.0204636097799279,0.04427343500807268,98.10204150481806,35.149901725841325,51.994651909072864,170.70338746988804,6.0,1.0,2,Octahedron
mp-19057,CaNiP2O7,1.8836620567343387,0.2320183870983344,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True,2.0,6.0,2.0887676690914434,2.1880436412322064,2.1322731506714607,0.034197488100806056,0.099275972140763,84.12326771941208,34.62934375522333,16.137130616146354,171.6848892107509,6.0,1.0,1,Octahedron
mp-19057,CaNiP2O7,1.8836620567343387,0.2320183870983344,[6.0],2.0,2.0,2.0,Octahedron,2i,1,6.0,Ni,0.0,True,3.0,6.0,2.0887676690914447,2.1880436412322064,2.1322731506714607,0.03419748810080576,0.09927597214076167,84.12326771941207,34.6293437552233,16.137130616146376,171.68488921075075,6.0,1.0,2,Octahedron
mp-19114,Ca2NiWO6,1.997226698041246,0.098127875234557,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Ni,0.0,True,4.0,6.0,2.094123842254934,2.119467878651843,2.1053607565568955,0.010541320512318592,0.025344036396909075,60.32603711615756,24.59570113537368,20.952205001644007,97.44247233797545,6.0,1.0,1,Octahedron
mp-19114,Ca2NiWO6,1.997226698041246,0.098127875234557,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Ni,0.0,True,5.0,6.0,2.0941539748019626,2.119419377170737,2.1053120681377226,0.010520736931854803,0.025265402368774392,51.071633443428446,24.034761777524743,13.44597820318616,81.67959856181653,6.0,1.0,2,Octahedron
mp-19135,Ni(PO3)2,1.8077025798174453,0.2174680827951342,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2e",1,6.0,Ni,0.0,True,0.0,6.0,1.9918071782766964,2.1010665506075825,2.0582648939717125,0.047638286130605036,0.10925937233088612,106.66195664618468,33.70177720604141,79.33784318794802,175.92183753053166,6.0,1.0,1,Octahedron
mp-19135,Ni(PO3)2,1.8077025798174453,0.2174680827951342,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2e",1,6.0,Ni,0.0,True,1.0,6.0,1.9918071782766968,2.1010665506075825,2.0582648939717125,0.047638286130605036,0.10925937233088567,106.66195664618468,33.70177720604139,79.33784318794795,175.9218375305315,6.0,1.0,2,Octahedron
mp-19135,Ni(PO3)2,1.8077025798174453,0.2174680827951342,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2e",1,6.0,Ni,0.0,True,2.0,6.0,1.99212884728115,2.0749570639173296,2.0432318921198624,0.03648520102255521,0.08282821663617956,36.623758660256485,13.36919309539341,11.881730123690183,57.12348390421109,6.0,1.0,3,Octahedron
mp-19135,Ni(PO3)2,1.8077025798174453,0.2174680827951342,[6.0],2.0,2.0,2.0,Octahedron,"2c, 2e",1,6.0,Ni,0.0,True,3.0,6.0,1.9921288472811505,2.074957063917329,2.0432318921198624,0.03648520102255511,0.08282821663617868,55.92968583167278,24.636677917811028,22.292780732612652,92.57444145194327,6.0,1.0,4,Octahedron
mp-19176,La2NiRuO6,1.9518735906417024,0.1239847574833472,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Ni,0.0,True,4.0,6.0,2.0679339730086888,2.10133054300212,2.0890029129416825,0.01496976053131929,0.033396569993431324,107.99999983901088,36.01470467154828,88.27138992379464,180.0,6.0,1.0,1,Octahedron
mp-19176,La2NiRuO6,1.9518735906417024,0.1239847574833472,[6.0],2.0,2.0,2.0,Octahedron,2b,1,6.0,Ni,0.0,True,5.0,6.0,2.0679339730086888,2.10133054300212,2.0890029129416825,0.01496976053131881,0.033396569993431324,58.01572507704516,33.7302868910188,6.4943874564482025,102.24685448590408,6.0,1.0,2,Octahedron
mp-19192,Y2MnNiO6,1.9309184533400487,0.1259380693203954,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Ni,0.0,True,6.0,6.0,2.04879427934868,2.0836934101658517,2.070206180573185,0.015309858491557247,0.03489913081717155,60.30493224344547,27.86365478724255,12.099112921949407,104.86786816883406,6.0,1.0,1,Octahedron
mp-19192,Y2MnNiO6,1.9309184533400487,0.1259380693203954,[6.0],2.0,2.0,2.0,Octahedron,2c,1,6.0,Ni,0.0,True,7.0,6.0,2.048803336865944,2.083682757057032,2.0702056226569345,0.015302494494755738,0.03487942019108825,46.97127559965246,23.110491487268906,10.871482718828899,82.41423114632241,6.0,1.0,2,Octahedron
mp-19211,SrNi3(P2O7)2,1.7492129013909878,0.3314825921654694,[6.0],2.0,2.0,2.0,Octahedron,"2a, 4e",1,6.0,Ni,0.0,True,2.0,6.0,2.074032299796326,2.138154855402862,2.0999420192297475,0.02758563086718873,0.06412255560653612,62.1881315647412,34.018744810704426,17.693724203972458,117.58241062366825,6.0,1.0,1,Octahedron
mp-19211,SrNi3(P2O7)2,1.7492129013909878,0.3314825921654694,[6.0],2.0,2.0,2.0,Octahedron,"2a, 4e",1,6.0,Ni,0.0,True,3.0,6.0,2.074032299796326,2.138154855402862,2.0999420192297475,0.02758563086718863,0.06412255560653612,32.12623081634168,13.696369204188333,6.671694779661911,58.8814656548467,6.0,1.0,2,Octahedron
mp-19220,CaSi2NiO6,1.8937112319128808,0.2033755046073704,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True,12.0,6.0,2.0744770300246236,2.138572232394375,2.0977030916037696,0.028985962178649058,0.06409520236975164,59.22285141195774,23.221186296379216,19.068755742538396,94.85583658039636,6.0,1.0,1,Octahedron
mp-19220,CaSi2NiO6,1.8937112319128808,0.2033755046073704,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True,13.0,6.0,2.074469681976463,2.1385708852392975,2.0977056691610585,0.028982559520253547,0.06410120326283453,52.957429545027544,24.054580636852396,16.77074377533376,92.34686308987635,6.0,1.0,2,Octahedron
mp-19220,CaSi2NiO6,1.8937112319128808,0.2033755046073704,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True,14.0,6.0,2.074481522226005,2.1385678372382206,2.097702725337683,0.028985445606211625,0.06408631501221551,98.19905295040695,35.03491741384673,49.19332282811863,171.66943184136213,6.0,1.0,3,Octahedron
mp-19220,CaSi2NiO6,1.8937112319128808,0.2033755046073704,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ni,0.0,True,15.0,6.0,2.0744741741872375,2.1385708852392975,2.0977074457049256,0.028981333931343927,0.06409671105206005,98.19893038167622,35.03501226486481,49.19307496623052,171.67019898458045,6.0,1.0,4,Octahedron
mp-19242,YNiO3,1.7076984280426004,0.3680571952209622,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,4.0,6.0,1.921880546246553,1.9851305525945795,1.9503922825466262,0.026194377483745406,0.06325000634802658,47.46727206976978,23.814586485475942,11.212410976230995,83.0015683412245,6.0,1.0,1,Octahedron
mp-19242,YNiO3,1.7076984280426004,0.3680571952209622,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,5.0,6.0,1.9218805462465536,1.9851305525945786,1.950392282546626,0.026194377483745132,0.06325000634802502,60.20540507823137,28.34098985839595,13.073111287448338,105.11131621690056,6.0,1.0,2,Octahedron
mp-19242,YNiO3,1.7076984280426004,0.3680571952209622,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,6.0,6.0,1.9218805462465536,1.9851305525945793,1.9503922825466269,0.026194377483745125,0.06325000634802569,60.32632131120666,24.89515455974849,20.060198397162807,96.35366857862714,6.0,1.0,3,Octahedron
mp-19242,YNiO3,1.7076984280426004,0.3680571952209622,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,7.0,6.0,1.9218805462465542,1.9851305525945788,1.9503922825466262,0.0261943774837449,0.06325000634802458,50.72865787792868,23.98438851643578,13.073111287448281,82.29768389800384,6.0,1.0,4,Octahedron
mp-19265,DyNiO3,1.7220935901218275,0.3439228840018046,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,4.0,6.0,1.9217744734438946,1.9813476496633107,1.9481453364165102,0.024793041825841355,0.059573176219416046,53.00016580301704,21.082138550867697,19.6770857029528,91.30154261790999,6.0,1.0,1,Octahedron
mp-19265,DyNiO3,1.7220935901218275,0.3439228840018046,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,5.0,6.0,1.9215758715098192,1.981352519746839,1.9480957104978656,0.02485902861250598,0.05977664823701967,60.24684998597119,28.389677973105904,13.07423583870114,105.26901132503494,6.0,1.0,2,Octahedron
mp-19265,DyNiO3,1.7220935901218275,0.3439228840018046,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,6.0,6.0,1.9226652829148767,1.9827219901604962,1.9493797287977577,0.024958398520504216,0.06005670724561951,60.367490942274166,24.887175487659487,20.134727920857518,96.40931328164456,6.0,1.0,3,Octahedron
mp-19265,DyNiO3,1.7220935901218275,0.3439228840018046,[6.0],3.0,3.0,3.0,Octahedron,4b,1,6.0,Ni,0.0,True,7.0,6.0,1.922901466119626,1.9828123772776298,1.9495006966149167,0.02490917861821603,0.05991091115800384,49.71237646995089,24.760065875964575,11.328164786231737,89.33566274326769,6.0,1.0,4,Octahedron
mp-19298,La4Ni3O10,2.0997426308842404,-0.1264729441965264,"[6.0, 6.0]",2.5,2.0,3.0,Octahedron,"1a, 2e",1,6.0,Ni,1.0,False,4.0,6.0,1.9364763104927007,2.151845767236112,1.9845198391990635,0.07935868382986354,0.21536945674341146,84.00554352420632,39.8000252917075,0.0,179.98553348034775,6.0,1.0,1,Octahedron
