CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
0.0,8,8,1.9675888629079479,0.0013505575452572999,2.2916666666666665
1.0,11,7,1.9721819825860578,-0.021955431975129672,2.333333333333333
2.0,3,3,1.9666389826125075,0.010354764165542001,2.333333333333333
3.0,2,2,1.893602071529757,0.08580439883216505,2.0
4.0,61,54,1.8507504057031476,0.2482726677691814,2.3333333333333335
5.0,80,78,1.8787229485510135,0.19934866054469735,2.145833333333333
6.0,1192,930,1.912451515640052,0.16013172299545295,2.5378523489932885
8.0,2,2,1.7162558853331387,0.3964986441228955,2.0
