CN,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,fraction_within_cn
1.0,1.0,2,2,,,,1.0
2.0,1.0,380,33,2.186336359591034,2.212261886370349,0.025925526779314815,0.8558558558558559
2.0,1.14,24,2,2.1413037866086735,2.1428126368306777,0.0015088502220044155,0.05405405405405406
2.0,1.08,15,1,2.131332097713408,2.1365416080992605,0.005209510385852963,0.033783783783783786
2.0,1.11,10,1,2.1344757393383986,2.137203817743067,0.0027280784046684247,0.02252252252252252
2.0,1.2,6,2,2.1321777194147074,2.1325017759335796,0.00032405651887190055,0.013513513513513514
2.0,1.5,4,3,2.1145174487321885,2.118231203118741,0.0037137543865520817,0.009009009009009009
2.0,2.4,4,1,2.3551763950529194,2.35517639505292,3.1401849173675503e-16,0.009009009009009009
2.0,2.0,1,1,2.1819086765540203,2.1819086765540208,4.440892098500626e-16,0.0022522522522522522
3.0,1.0,238,34,2.2778824024978266,2.425317900817341,0.1791600029094639,0.7906976744186046
3.0,1.14,18,2,2.297800909785116,2.3215160691946704,0.01689643862206342,0.059800664451827246
3.0,1.5,12,3,2.2330638451943963,2.2723641794733207,0.0321062460819292,0.03986710963455149
3.0,1.08,11,1,2.272616408215937,2.3056615928585793,0.023495831403749712,0.036544850498338874
3.0,1.11,8,1,2.2728599524773174,2.311157526102758,0.027828409120758284,0.026578073089700997
3.0,2.4,8,1,2.3879450996735687,2.4525131492471237,0.05439620131226693,0.026578073089700997
3.0,1.2,4,2,2.3285186937090954,2.3285188954264626,1.4924076370399033e-07,0.013289036544850499
3.0,2.0,2,1,2.1883680116563466,2.2915796523100482,0.14438567288109874,0.006644518272425249
4.0,1.0,324,74,2.296408066772291,2.473736628509985,0.1791774682762017,0.9391304347826087
4.0,2.0,8,6,2.0844099017362128,2.1379709538223683,0.04944258600832993,0.02318840579710145
4.0,2.4,8,1,2.350888158271413,2.4684536726398765,0.18729884762205237,0.02318840579710145
4.0,1.5,2,1,2.189994561758731,2.4966790041052382,0.3149836739357614,0.005797101449275362
4.0,3.0,2,2,,,,0.005797101449275362
4.0,2.5,1,1,,,,0.002898550724637681
5.0,1.0,130,38,2.326501858283622,2.5570439636149733,0.194934733505802,0.8609271523178808
5.0,2.0,8,2,2.1727059801225685,2.508549822394966,0.29018080925864104,0.052980132450331126
5.0,3.0,7,2,1.9808825317767607,2.091422073998603,0.08761726277294651,0.046357615894039736
5.0,1.6666666666666667,4,1,2.165127518462298,2.2928180181568294,0.1775180918745798,0.026490066225165563
5.0,1.25,2,1,2.0555051354190637,2.178000176928233,0.24415652045501807,0.013245033112582781
6.0,1.0,291,71,2.3644188208962804,2.5867758004437267,0.19185046733841127,0.7311557788944724
6.0,2.0,43,6,2.2299789006734363,2.4269220826708295,0.16112732813451397,0.10804020100502512
6.0,1.6666666666666667,28,1,2.2935267914413546,2.472455397435735,0.1516832812119843,0.07035175879396985
6.0,1.3333333333333333,16,1,2.2905997441313364,2.4792023269156727,0.18020208171091695,0.04020100502512563
6.0,3.0,10,2,2.0701240934642184,2.2943733339439767,0.24523541384305186,0.02512562814070352
6.0,1.25,8,1,2.068394103726846,2.2876917179987557,0.3023173267409397,0.020100502512562814
6.0,2.5,2,1,2.0344753585773843,2.2795662992604244,0.34158097357013895,0.005025125628140704
7.0,1.0,87,18,2.4304111381973668,2.6707684012299704,0.2013219281749397,0.8446601941747572
7.0,2.0,8,2,2.307849713028104,2.5012642549421598,0.12867504796577506,0.07766990291262135
7.0,1.3333333333333333,4,1,2.37158127608897,2.663514707273705,0.2101522776124029,0.038834951456310676
7.0,3.0,4,1,2.406566667469012,2.563126827631477,0.13667670084397904,0.038834951456310676
8.0,1.0,99,32,2.4789803545191695,2.7040778027986203,0.1873495562497979,0.9801980198019802
8.0,1.25,1,1,2.3997987584125537,2.40175053974484,0.0019331220137751798,0.009900990099009901
8.0,3.0,1,1,2.575239608563087,2.6832482761280096,0.11236379592004174,0.009900990099009901
9.0,1.0,15,4,2.5034129964017664,2.7652548772381516,0.19565085147929076,1.0
10.0,1.0,4,2,2.3977241021545277,2.7832899899502355,0.2794168573749668,1.0
12.0,1.0,4,1,2.623910824215301,2.8662907136609714,0.18108844145816597,1.0
