CN,geometry_type,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn_geometry
1.0,"Octahedron, Metabidiminished icosahedron",1.0,1,1,,,,,1.0
1.0,"Trigonal bipyramid, Pentagonal pyramid, Trigonal prism, Square pyramid, Octahedron",1.0,1,1,,,,,1.0
2.0,Linear,1.0,50,3,2.0502233369623113,2.05667232545948,0.0064489884971689684,0.16,1.0
2.0,"Linear, Octahedron",1.0,42,2,2.1051638796806715,2.1090044124023404,0.0038405327216690867,1.0,0.9767441860465116
2.0,"Linear, Octahedron",2.0,1,1,2.1819086765540203,2.1819086765540208,4.440892098500626e-16,1.0,0.023255813953488372
2.0,"Linear, Triangular non-coplanar",1.14,24,2,2.1413037866086735,2.1428126368306777,0.0015088502220044155,1.0,0.4067796610169492
2.0,"Linear, Triangular non-coplanar",1.08,15,1,2.131332097713408,2.1365416080992605,0.005209510385852963,1.0,0.2542372881355932
2.0,"Linear, Triangular non-coplanar",1.11,10,1,2.1344757393383986,2.137203817743067,0.0027280784046684247,1.0,0.1694915254237288
2.0,"Linear, Triangular non-coplanar",1.0,7,2,2.1310430614030125,2.1409567080010294,0.009913646598016782,1.0,0.11864406779661017
2.0,"Linear, Triangular non-coplanar",1.2,3,1,2.11927684967176,2.1192768496717607,3.573753977745242e-16,1.0,0.05084745762711865
2.0,"Linear, Trigonal plane",1.5,1,1,,,,,1.0
2.0,"Linear, Trigonal plane, Square plane",1.5,2,1,2.1145174487321885,2.118231203118741,0.0037137543865520817,1.0,1.0
2.0,"Linear, Trigonal plane, Triangular non-coplanar",1.0,3,1,2.174904536765752,2.174904536765753,6.781447744218427e-16,1.0,0.5
2.0,"Linear, Trigonal plane, Triangular non-coplanar",1.2,3,1,2.1450785891576545,2.145726702195398,0.0006481130377434438,1.0,0.5
2.0,"See-saw, Angular, Triangular non-coplanar",2.4,4,1,2.3551763950529194,2.35517639505292,3.1401849173675503e-16,1.0,1.0
2.0,"See-saw, Angular, Triangular non-coplanar, Pentagonal plane",1.0,4,1,2.3148009740895223,2.3539030212433136,0.03910204715379123,1.0,1.0
2.0,"See-saw, Linear",1.0,1,1,,,,,1.0
2.0,"See-saw, Pentagonal plane, Trigonal prism",1.0,1,1,,,,,1.0
2.0,"Square plane, Trigonal plane, Pentagonal pyramid, Trigonal prism, Square pyramid",1.0,1,1,,,,,1.0
2.0,"Square pyramid, Octahedron, T-shaped",1.0,1,1,,,,,1.0
2.0,"Square pyramid, Triangular non-coplanar",1.0,12,1,2.4507214120779035,2.544883639413401,0.09416222733549763,1.0,1.0
2.0,"T-shaped, Linear",1.0,32,3,2.141880162866003,2.144101474193078,0.0022213113270751384,1.0,1.0
2.0,"T-shaped, Linear, Octahedron",1.0,12,1,2.1442045887992887,2.14592787059676,0.0017232817974715201,1.0,1.0
2.0,"T-shaped, Trigonal plane",1.5,1,1,,,,,1.0
2.0,"Tetrahedron, Linear",1.0,46,3,2.083047462756296,2.088539251716381,0.005491788960085342,1.0,1.0
