material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ag_wyckoff,num_Ag_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1101933,AgClO4,1.8231920563653852,0.5171489492332179,[9.0],1.0,1.0,1.0,Tricapped octahedron (all 3 cap faces are sharingone edge of a face),2e,1,9.0,Ag,0.0,True,1.0,9.0,2.592288057574684,3.116280800905536,2.8501966351650188,0.19678751671103623,0.5239927433308518,45.73078103100795,24.656824212906674,0.0,87.1162471928772,9.0,1.0,2,Tricapped octahedron (all 3 cap faces are sharingone edge of a face)
mp-1103452,RbV2Fe(AgO4)2,2.445353119381925,-0.0616124633975492,[4.0],1.0,1.0,1.0,Tetrahedron,4d,1,4.0,Ag,0.0,True,8.0,4.0,2.3544507421486687,2.373709087868026,2.3593255800004287,0.008304494643625907,0.01925834571935736,59.8083067126413,22.208732741073153,25.270053829069248,83.09253668093487,4.0,1.0,1,Tetrahedron
mp-1103452,RbV2Fe(AgO4)2,2.445353119381925,-0.0616124633975492,[4.0],1.0,1.0,1.0,Tetrahedron,4d,1,4.0,Ag,0.0,True,9.0,4.0,2.354479296966877,2.373663628557451,2.3593314502023244,0.00827483454354221,0.0191843315905742,70.31984805561653,31.89842799275612,25.27144507657088,104.42687436405649,4.0,1.0,2,Tetrahedron
mp-1103452,RbV2Fe(AgO4)2,2.445353119381925,-0.0616124633975492,[4.0],1.0,1.0,1.0,Tetrahedron,4d,1,4.0,Ag,0.0,True,10.0,4.0,2.354475052815524,2.373875742250522,2.3593858184578305,0.008365920723912436,0.019400689434998064,70.31718601398214,31.896130734309853,25.271207537476833,104.42404921521808,4.0,1.0,3,Tetrahedron
mp-1103452,RbV2Fe(AgO4)2,2.445353119381925,-0.0616124633975492,[4.0],1.0,1.0,1.0,Tetrahedron,4d,1,4.0,Ag,0.0,True,11.0,4.0,2.3544694557718553,2.373421127740221,2.3592709910723597,0.008169775031482163,0.01895167196836578,59.80749468785867,22.207021998226534,25.271406176043925,83.0903392712873,4.0,1.0,4,Tetrahedron
mp-1103811,KV2Fe(AgO4)2,2.321845384201837,0.0159726193288725,[4.0],1.0,1.0,1.0,Tetrahedron,4d,1,4.0,Ag,0.0,True,8.0,4.0,2.3399105134902154,2.3457196888441016,2.34366349862744,0.002273564909571231,0.005809175353886253,60.601419593727975,22.742246145077836,25.350847499602324,83.97303379729479,4.0,1.0,1,Tetrahedron
mp-1103811,KV2Fe(AgO4)2,2.321845384201837,0.0159726193288725,[4.0],1.0,1.0,1.0,Tetrahedron,4d,1,4.0,Ag,0.0,True,9.0,4.0,2.340941190120971,2.345825413202925,2.344106936836417,0.0019068830261515916,0.004884223081953909,69.77667863631494,31.220735994808198,25.32237189029183,102.59567233259493,4.0,1.0,2,Tetrahedron
mp-1103811,KV2Fe(AgO4)2,2.321845384201837,0.0159726193288725,[4.0],1.0,1.0,1.0,Tetrahedron,4d,1,4.0,Ag,0.0,True,10.0,4.0,2.3399853696254764,2.3464878428773956,2.34395457195838,0.0024216101072843713,0.006502473251919216,69.78586577231376,31.224810487014427,25.324317803513654,102.64032008081483,4.0,1.0,3,Tetrahedron
mp-1103811,KV2Fe(AgO4)2,2.321845384201837,0.0159726193288725,[4.0],1.0,1.0,1.0,Tetrahedron,4d,1,4.0,Ag,0.0,True,11.0,4.0,2.3395809788047206,2.345790259732067,2.3437274244351585,0.0024479244372733857,0.006209280927346406,60.58134112039795,22.75614027402566,25.31835830339891,83.96641968963834,4.0,1.0,4,Tetrahedron
mp-1104157,Cu2Ag(SeO5)2,2.552870719262505,0.1698334698056341,[8.0],3.0,3.0,3.0,Bicapped octahedron (opposed cap faces),1d,1,8.0,Ag,0.0,True,2.0,8.0,2.575239608563087,2.835069050796126,2.6832482761280096,0.11236379592004174,0.25982944223303894,102.85714282665094,37.74197052644704,58.64578635485324,180.0,8.0,1.0,1,Bicapped octahedron (opposed cap faces)
mp-1173558,NaMn2FeAg(PO4)3,1.773909781813711,0.45983928727081,[8.0],1.0,1.0,1.0,Hexagonal bipyramid,"1b, 1a",1,8.0,Ag,0.0,True,8.0,8.0,2.6023352165135156,2.9114611640596744,2.736005052017922,0.13407250660428902,0.30912594754615874,50.679008530785154,22.8066072195593,12.01319789077092,95.233730664086,8.0,1.0,1,Hexagonal bipyramid
mp-1173558,NaMn2FeAg(PO4)3,1.773909781813711,0.45983928727081,[8.0],1.0,1.0,1.0,Hexagonal bipyramid,"1b, 1a",1,8.0,Ag,0.0,True,9.0,8.0,2.411137202184273,3.049822330215471,2.7722242673918918,0.24371977697574118,0.6386851280311978,44.2074196224634,19.076487400949144,10.37472006202101,76.22895006910166,8.0,1.0,2,Hexagonal bipyramid
mp-1178578,Ag2CO3,1.924081924151465,0.339065098013709,"[4.0, 5.0]",1.0,1.0,1.0,"Tetrahedron, Square pyramid","2a, 2b, 4c",2,4.0,Ag,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Square pyramid"
mp-1178578,Ag2CO3,1.924081924151465,0.339065098013709,"[4.0, 5.0]",1.0,1.0,1.0,"Tetrahedron, Square pyramid","2a, 2b, 4c",2,5.0,Ag,0.0,True,2.0,5.0,2.425791021183161,2.5201580162079478,2.4751098546685597,0.038268584672710854,0.09436699502478696,86.39354048271562,40.398903015188324,45.084582621566966,169.3595042056678,5.0,1.0,1,"Tetrahedron, Square pyramid"
mp-1178578,Ag2CO3,1.924081924151465,0.339065098013709,"[4.0, 5.0]",1.0,1.0,1.0,"Tetrahedron, Square pyramid","2a, 2b, 4c",2,5.0,Ag,0.0,True,3.0,5.0,2.427379817421378,2.5213386014394366,2.476657377628086,0.03801029184590935,0.09395878401805868,71.877852347426,26.10310352247316,27.815673669243367,117.92941438420524,5.0,1.0,2,"Tetrahedron, Square pyramid"
mp-1178578,Ag2CO3,1.924081924151465,0.339065098013709,"[4.0, 5.0]",1.0,1.0,1.0,"Tetrahedron, Square pyramid","2a, 2b, 4c",2,5.0,Ag,0.0,True,4.0,5.0,2.4252623905444697,2.5183614953644295,2.4747006023135585,0.037347734929916145,0.09309910481995987,56.428374162867215,28.992420206570458,11.820475011468496,108.41434272176308,5.0,1.0,3,"Tetrahedron, Square pyramid"
mp-1178578,Ag2CO3,1.924081924151465,0.339065098013709,"[4.0, 5.0]",1.0,1.0,1.0,"Tetrahedron, Square pyramid","2a, 2b, 4c",2,5.0,Ag,0.0,True,5.0,5.0,2.4252623906649493,2.5183575006311205,2.474700189062724,0.03734374110754174,0.09309510996617121,100.98748696630096,35.28651839384393,41.37716159386215,169.4364718253408,5.0,1.0,4,"Tetrahedron, Square pyramid"
mp-1178578,Ag2CO3,1.924081924151465,0.339065098013709,"[4.0, 5.0]",1.0,1.0,1.0,"Tetrahedron, Square pyramid","2a, 2b, 4c",2,5.0,Ag,0.0,True,10.0,5.0,2.425791021378678,2.520158016264713,2.475109518379565,0.03826876370942244,0.09436699488603484,93.50599953531562,32.68369524475906,31.54745974852448,169.35971961583834,5.0,1.0,5,"Tetrahedron, Square pyramid"
mp-1178578,Ag2CO3,1.924081924151465,0.339065098013709,"[4.0, 5.0]",1.0,1.0,1.0,"Tetrahedron, Square pyramid","2a, 2b, 4c",2,5.0,Ag,0.0,True,11.0,5.0,2.427388505104142,2.5213355122356895,2.476658789607032,0.03800765670725126,0.09394700713154736,74.81347972657701,29.79430991925498,12.717066338308323,108.45093046898292,5.0,1.0,6,"Tetrahedron, Square pyramid"
mp-1178815,VAgO3,1.655709777870746,0.4710124437013518,"[4.0, 6.0]",1.0,1.0,1.0,"See-saw, Octahedron",2e,2,4.0,Ag,0.0,True,4.0,4.0,2.1912965412795584,2.447260734796441,2.3192786380379995,0.12798209675844108,0.2559641935168826,87.88488812479453,27.52099514181271,53.145828862711575,131.72703127472766,4.0,1.0,1,"See-saw, Octahedron"
mp-1178815,VAgO3,1.655709777870746,0.4710124437013518,"[4.0, 6.0]",1.0,1.0,1.0,"See-saw, Octahedron",2e,2,4.0,Ag,0.0,True,5.0,4.0,2.191296541279559,2.447260734796441,2.319278638038,0.12798209675844097,0.25596419351688215,87.88488812479453,27.520995141812705,53.14582886271158,131.72703127472766,4.0,1.0,2,"See-saw, Octahedron"
mp-1178815,VAgO3,1.655709777870746,0.4710124437013518,"[4.0, 6.0]",1.0,1.0,1.0,"See-saw, Octahedron",2e,2,6.0,Ag,0.0,True,6.0,6.0,2.3119950275540297,2.5054704746192797,2.4195216692151242,0.0804462115015287,0.19347544706525,99.38799536780144,36.604032182517635,49.84578814695532,174.71848270356662,6.0,1.0,1,"See-saw, Octahedron"
mp-1178815,VAgO3,1.655709777870746,0.4710124437013518,"[4.0, 6.0]",1.0,1.0,1.0,"See-saw, Octahedron",2e,2,6.0,Ag,0.0,True,7.0,6.0,2.3119950275540297,2.50547047461928,2.4195216692151242,0.0804462115015287,0.19347544706525044,99.38799536780144,36.60403218251764,49.84578814695532,174.71848270356662,6.0,1.0,2,"See-saw, Octahedron"
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,0.0,6.0,2.243548415515875,2.695603566768417,2.4066171524298734,0.15541535177978502,0.4520551512525417,98.42947125339452,32.687992080121084,27.794538974509543,168.9193971539556,6.0,1.0,1,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,1.0,6.0,2.2435484155158747,2.6956035667684155,2.4066171524298734,0.1554153517797845,0.4520551512525408,54.610850535546454,23.989015485803094,26.91253082945404,96.03511835250964,6.0,1.0,2,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,2.0,6.0,2.2435484155158756,2.6956035667684164,2.4066171524298725,0.15541535177978508,0.4520551512525408,98.42947125339454,32.68799208012109,27.794538974509518,168.91939715395566,6.0,1.0,3,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,3.0,6.0,2.243548415515872,2.695603566768417,2.4066171524298725,0.15541535177978563,0.4520551512525448,54.610850535546454,23.989015485803098,26.91253082945404,96.03511835250963,6.0,1.0,4,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,4.0,6.0,2.17249613183018,2.627257087207869,2.382099283084576,0.16548812601573662,0.45476095537768924,54.09332322656774,23.8063215013736,25.997269659712437,95.65170930603445,6.0,1.0,5,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,5.0,6.0,2.1724961318301803,2.6272570872078678,2.382099283084575,0.16548812601573692,0.45476095537768746,97.13847008297317,33.50354476731495,21.05178662764372,170.63137833659673,6.0,1.0,6,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,6.0,6.0,2.1724961318301808,2.627257087207867,2.382099283084576,0.1654881260157366,0.4547609553776861,54.09332322656772,23.806321501373592,25.99726965971241,95.65170930603443,6.0,1.0,7,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,7.0,6.0,2.172496131830178,2.62725708720787,2.3820992830845755,0.16548812601573765,0.4547609553776919,97.13847008297317,33.50354476731493,21.05178662764372,170.63137833659653,6.0,1.0,8,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,8.0,6.0,2.1749688782365393,2.592494405619169,2.410137645426152,0.16658498093355015,0.41752552738262994,105.44560059849678,32.77752191408847,69.88357290280055,175.749305273675,6.0,1.0,9,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,9.0,6.0,2.174968878236539,2.5924944056191705,2.410137645426152,0.16658498093355043,0.4175255273826317,55.37749456471957,23.930163464512837,19.36594402948223,89.7116436256212,6.0,1.0,10,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,10.0,6.0,2.1749688782365375,2.592494405619169,2.4101376454261514,0.16658498093355018,0.4175255273826317,105.4456005984968,32.77752191408848,69.88357290280058,175.74930527367508,6.0,1.0,11,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,11.0,6.0,2.174968878236538,2.592494405619169,2.410137645426152,0.16658498093355026,0.41752552738263127,55.37749456471957,23.93016346451283,19.36594402948223,89.71164362562124,6.0,1.0,12,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,12.0,6.0,2.2101023022343766,2.8313658686330343,2.411974012482633,0.25237727883594996,0.6212635663986577,52.5395355310328,22.248752902243417,25.07856161820143,91.68285431003625,6.0,1.0,13,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,13.0,6.0,2.210102302234378,2.8313658686330325,2.4119740124826325,0.2523772788359494,0.6212635663986545,82.3531467713493,33.29589460043252,20.30629553145445,172.92204058542004,6.0,1.0,14,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,14.0,6.0,2.210102302234378,2.8313658686330316,2.411974012482632,0.25237727883594896,0.6212635663986537,52.539535531032776,22.24875290224341,25.078561618201448,91.6828543100362,6.0,1.0,15,Octahedron
mp-1183033,AgSO4,1.7437684976660672,0.6087089002749961,[6.0],2.0,2.0,2.0,Octahedron,4e,1,6.0,Ag,0.0,True,15.0,6.0,2.21010230223438,2.8313658686330343,2.411974012482633,0.2523772788359488,0.6212635663986541,82.3531467713493,33.29589460043252,20.30629553145445,172.92204058542004,6.0,1.0,16,Octahedron
mp-1188566,VAg2AsO6,2.9082392363151284,-0.111390507368981,"[6.0, 7.0]",1.0,1.0,1.0,"Square-face capped trigonal prism, Octahedron",2i,2,6.0,Ag,0.0,True,2.0,6.0,2.2446380839554796,2.977465433612372,2.595115252867998,0.25888556696374165,0.7328273496568922,72.91438790656733,31.111461885450947,28.38381616175657,121.42914850866134,6.0,1.0,1,"Square-face capped trigonal prism, Octahedron"
mp-1188566,VAg2AsO6,2.9082392363151284,-0.111390507368981,"[6.0, 7.0]",1.0,1.0,1.0,"Square-face capped trigonal prism, Octahedron",2i,2,6.0,Ag,0.0,True,3.0,6.0,2.244638083955479,2.977465433612371,2.595115252867998,0.25888556696374154,0.7328273496568918,72.9143879065673,31.111461885450954,28.38381616175657,121.42914850866134,6.0,1.0,2,"Square-face capped trigonal prism, Octahedron"
mp-1188566,VAg2AsO6,2.9082392363151284,-0.111390507368981,"[6.0, 7.0]",1.0,1.0,1.0,"Square-face capped trigonal prism, Octahedron",2i,2,7.0,Ag,0.0,True,4.0,7.0,2.2711457488706523,3.1494169372002028,2.6779568397464244,0.3035111514369157,0.8782711883295504,95.70373484307191,36.633972184504294,22.69293733213134,149.5589133069385,7.0,1.0,1,"Square-face capped trigonal prism, Octahedron"
mp-1188566,VAg2AsO6,2.9082392363151284,-0.111390507368981,"[6.0, 7.0]",1.0,1.0,1.0,"Square-face capped trigonal prism, Octahedron",2i,2,7.0,Ag,0.0,True,5.0,7.0,2.2711457488706523,3.149416937200203,2.6779568397464244,0.3035111514369157,0.8782711883295509,95.70373484307191,36.63397218450429,22.692937332131375,149.5589133069385,7.0,1.0,2,"Square-face capped trigonal prism, Octahedron"
mp-1189708,Na3Ag3W2(OF)6,1.989372914101572,0.2819178829238636,"[3.0, 6.0]",1.0,1.0,1.0,Octahedron,"2c, 1a",1,3.0,Ag,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-1189708,Na3Ag3W2(OF)6,1.989372914101572,0.2819178829238636,"[3.0, 6.0]",1.0,1.0,1.0,Octahedron,"2c, 1a",1,6.0,Ag,0.0,True,3.0,6.0,2.494502485629224,2.4945024993510323,2.4945024925288193,5.60217157192721e-09,1.372180813419277e-08,12.440886054541101,4.358816506840023,7.701318466984597,19.3570928919508,6.0,1.0,1,Octahedron
mp-1189708,Na3Ag3W2(OF)6,1.989372914101572,0.2819178829238636,"[3.0, 6.0]",1.0,1.0,1.0,Octahedron,"2c, 1a",1,6.0,Ag,0.0,True,4.0,6.0,2.2990947545714002,3.0458248967869,2.6724598279484577,0.37336506331284486,0.7467301422154997,102.48362266100276,56.32518255880447,15.785710714834174,156.7418690270487,6.0,1.0,2,Octahedron
mp-1189708,Na3Ag3W2(OF)6,1.989372914101572,0.2819178829238636,"[3.0, 6.0]",1.0,1.0,1.0,Octahedron,"2c, 1a",1,6.0,Ag,0.0,True,5.0,6.0,2.2990947545714002,3.045824896786903,2.6724598279484586,0.3733650633128457,0.7467301422155028,102.48362266100276,56.32518255880448,15.785710714834197,156.7418690270487,6.0,1.0,3,Octahedron
mp-1190325,Ag2P2PdO7,2.802990108795464,-0.0947841588115578,[6.0],1.0,1.0,1.0,Octahedron,4f,1,6.0,Ag,0.0,True,0.0,6.0,2.3629413076497414,2.763532328378966,2.5656190618367933,0.15266550754278335,0.4005910207292245,36.334458576495955,14.36227978375782,15.150944136572399,59.82699769976493,6.0,1.0,1,Octahedron
mp-1190325,Ag2P2PdO7,2.802990108795464,-0.0947841588115578,[6.0],1.0,1.0,1.0,Octahedron,4f,1,6.0,Ag,0.0,True,1.0,6.0,2.3629413076497423,2.7635323283789646,2.565619061836793,0.1526655075427825,0.40059102072922226,51.97729794373448,30.6183676195953,15.150944136572399,108.8661423119908,6.0,1.0,2,Octahedron
