CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
4.0,24,7,1.7691085213770974,1.786244056171004,0.01092821340427595,0.3541666666666667
5.0,27,7,1.7964381233051467,1.8898468147292637,0.10159166070854794,0.6923076923076923
6.0,1610,247,1.9580093312761178,2.006287820630495,0.040696136401624464,0.9553830227743272
