material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ru_wyckoff,num_Ru_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1214892,BaCr2(RuO3)4,1.859536253135276,0.3823175043295042,[6.0],4.0,4.0,4.0,Octahedron,4d,1,6.0,Ru,0.0,True,20.0,6.0,1.9196861897544637,2.0918136375633787,2.0074624801460255,0.05931168206658669,0.17212744780891498,98.38733480364138,38.447910783011956,30.008510942457747,173.75399097810012,6.0,1.0,9,Octahedron
mp-1214892,BaCr2(RuO3)4,1.859536253135276,0.3823175043295042,[6.0],4.0,4.0,4.0,Octahedron,4d,1,6.0,Ru,0.0,True,21.0,6.0,1.9196861897544633,2.091813637563377,2.0074624801460255,0.0593116820665859,0.17212744780891365,98.3873348036414,38.447910783011956,30.008510942457775,173.75399097810012,6.0,1.0,10,Octahedron
mp-1214892,BaCr2(RuO3)4,1.859536253135276,0.3823175043295042,[6.0],4.0,4.0,4.0,Octahedron,4d,1,6.0,Ru,0.0,True,22.0,6.0,1.9196861897544633,2.091813637563378,2.0074624801460255,0.059311682066586685,0.17212744780891454,98.38733480364138,38.447910783011956,30.008510942457747,173.75399097810012,6.0,1.0,11,Octahedron
mp-1214892,BaCr2(RuO3)4,1.859536253135276,0.3823175043295042,[6.0],4.0,4.0,4.0,Octahedron,4d,1,6.0,Ru,0.0,True,23.0,6.0,1.919686189754465,2.091813637563378,2.007462480146026,0.059311682066585616,0.17212744780891276,98.38733480364137,38.44791078301194,30.008510942457775,173.75399097809998,6.0,1.0,12,Octahedron
mp-1214892,BaCr2(RuO3)4,1.859536253135276,0.3823175043295042,[6.0],4.0,4.0,4.0,Octahedron,4d,1,6.0,Ru,0.0,True,24.0,6.0,1.9527377554933916,2.072868357312783,2.0219328341052347,0.047763462253910774,0.1201306018193915,94.50135214424884,37.358812096313514,10.126482625501339,174.6412241910174,6.0,1.0,13,Octahedron
mp-1214892,BaCr2(RuO3)4,1.859536253135276,0.3823175043295042,[6.0],4.0,4.0,4.0,Octahedron,4d,1,6.0,Ru,0.0,True,25.0,6.0,1.9527377554933916,2.0728683573127853,2.0219328341052347,0.047763462253911836,0.12013060181939372,94.50135214424884,37.35881209631349,10.126482625501339,174.64122419101724,6.0,1.0,14,Octahedron
mp-1214892,BaCr2(RuO3)4,1.859536253135276,0.3823175043295042,[6.0],4.0,4.0,4.0,Octahedron,4d,1,6.0,Ru,0.0,True,26.0,6.0,1.9527377554933936,2.072868357312784,2.021932834105235,0.04776346225391042,0.12013060181939039,94.50135214424887,37.358812096313535,10.126482625501339,174.6412241910174,6.0,1.0,15,Octahedron
mp-1214892,BaCr2(RuO3)4,1.859536253135276,0.3823175043295042,[6.0],4.0,4.0,4.0,Octahedron,4d,1,6.0,Ru,0.0,True,27.0,6.0,1.952737755493391,2.072868357312784,2.0219328341052347,0.04776346225391171,0.12013060181939306,94.50135214424884,37.35881209631349,10.126482625501339,174.64122419101724,6.0,1.0,16,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,24.0,6.0,1.926796183489777,2.089285596784581,2.0107003307658453,0.07448493946422573,0.16248941329480404,98.94299827555349,35.05680098938939,37.96180556497398,174.42307196853525,3.0,0.5,1,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,25.0,6.0,1.9267961834897736,2.089285596784582,2.0107003307658444,0.07448493946422809,0.16248941329480848,98.94299827555352,35.05680098938934,37.961805564973986,174.4230719685351,3.0,0.5,2,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,26.0,6.0,1.9267961834897722,2.0892855967845825,2.0107003307658435,0.07448493946422886,0.16248941329481026,106.89517309247006,34.02381457080676,83.04553926969922,175.29110575071255,3.0,0.5,3,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,27.0,6.0,1.926796183489773,2.0892855967845816,2.010700330765844,0.07448493946422792,0.16248941329480848,106.89517309247006,34.02381457080675,83.0455392696992,175.29110575071255,3.0,0.5,4,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,28.0,6.0,1.9131675900897391,2.0800765440500864,2.032124786375505,0.05689043590679512,0.16690895396034722,99.70626729025017,38.42872657167062,26.50304708456403,178.26675138811726,5.0,0.8333333333333334,5,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,29.0,6.0,1.9131675900897407,2.0800765440500877,2.032124786375506,0.05689043590679495,0.166908953960347,99.7062672902502,38.42872657167063,26.50304708456403,178.26675138811748,5.0,0.8333333333333334,6,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,30.0,6.0,1.9131675900897402,2.0800765440500877,2.032124786375505,0.05689043590679504,0.16690895396034744,78.01513104650265,37.96116545256994,9.086184655531543,178.26675138811703,5.0,0.8333333333333334,7,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,31.0,6.0,1.9131675900897405,2.0800765440500877,2.032124786375506,0.05689043590679496,0.16690895396034722,78.01513104650266,37.96116545256998,9.086184655531543,178.26675138811726,5.0,0.8333333333333334,8,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,24.0,6.0,1.926796183489777,2.089285596784581,2.0107003307658453,0.07448493946422573,0.16248941329480404,98.94299827555349,35.05680098938939,37.96180556497398,174.42307196853525,3.0,0.5,1,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,25.0,6.0,1.9267961834897736,2.089285596784582,2.0107003307658444,0.07448493946422809,0.16248941329480848,98.94299827555352,35.05680098938934,37.961805564973986,174.4230719685351,3.0,0.5,2,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,26.0,6.0,1.9267961834897722,2.0892855967845825,2.0107003307658435,0.07448493946422886,0.16248941329481026,106.89517309247006,34.02381457080676,83.04553926969922,175.29110575071255,3.0,0.5,3,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,27.0,6.0,1.926796183489773,2.0892855967845816,2.010700330765844,0.07448493946422792,0.16248941329480848,106.89517309247006,34.02381457080675,83.0455392696992,175.29110575071255,3.0,0.5,4,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,28.0,6.0,1.9131675900897391,2.0800765440500864,2.032124786375505,0.05689043590679512,0.16690895396034722,99.70626729025017,38.42872657167062,26.50304708456403,178.26675138811726,5.0,0.8333333333333334,5,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,29.0,6.0,1.9131675900897407,2.0800765440500877,2.032124786375506,0.05689043590679495,0.166908953960347,99.7062672902502,38.42872657167063,26.50304708456403,178.26675138811748,5.0,0.8333333333333334,6,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,30.0,6.0,1.9131675900897402,2.0800765440500877,2.032124786375505,0.05689043590679504,0.16690895396034744,78.01513104650265,37.96116545256994,9.086184655531543,178.26675138811703,5.0,0.8333333333333334,7,Octahedron
mp-1214930,Ba5AlRu2O11,1.9522557747421945,0.2209025637428115,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,31.0,6.0,1.9131675900897405,2.0800765440500877,2.032124786375506,0.05689043590679496,0.16690895396034722,78.01513104650266,37.96116545256998,9.086184655531543,178.26675138811726,5.0,0.8333333333333334,8,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,15.0,6.0,2.0303045506622754,2.0394840280419437,2.0358839061845972,0.0036236530429559345,0.009179477379668288,107.975773778051,36.10557859673645,85.83750940067588,179.92872349438179,6.0,1.0,1,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,16.0,6.0,2.030304550662276,2.039484028041945,2.0358839061845972,0.003623653042956148,0.009179477379669176,107.97577377805011,36.10557859673466,85.83750940067584,179.92872349437155,6.0,1.0,2,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,17.0,6.0,1.9348660223879293,2.076805354013246,2.0076483464266315,0.06784766765689203,0.1419393316253168,106.84830697051181,33.95780340174657,83.95749170278232,176.0926698104651,6.0,1.0,3,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,18.0,6.0,1.9348660223879273,2.0768053540132447,2.0076483464266306,0.0678476676568923,0.14193933162531747,106.84830697051181,33.95780340174656,83.95749170278242,176.0926698104651,6.0,1.0,4,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,19.0,6.0,1.9405641561286582,2.076235741927674,2.008147763243723,0.06720934439169983,0.13567158579901584,106.83910586219194,33.9490771517582,83.96550122425757,176.38088132543788,6.0,1.0,5,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,20.0,6.0,1.9405641561286573,2.0762357419276745,2.0081477632437235,0.06720934439169987,0.13567158579901717,106.83910586219193,33.94907715175818,83.96550122425751,176.38088132543788,6.0,1.0,6,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,21.0,6.0,1.9245947611477483,2.0803090416139516,2.0053657175336324,0.07390310617911698,0.15571428046620328,34.509197041546074,12.157630124445095,14.543962865508732,53.82341300764318,6.0,1.0,7,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,22.0,6.0,1.924594761147746,2.0803090416139507,2.0053657175336315,0.07390310617911622,0.1557142804662046,34.509197041546095,12.157630124445097,14.543962865508758,53.82341300764323,6.0,1.0,8,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,23.0,6.0,2.0085668756742674,2.044930098874982,2.0328090244747434,0.017141787807349988,0.0363632232007145,32.92506075168585,10.40411162507158,15.598358371047064,48.632841030547105,6.0,1.0,9,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,15.0,6.0,2.0303045506622754,2.0394840280419437,2.0358839061845972,0.0036236530429559345,0.009179477379668288,107.975773778051,36.10557859673645,85.83750940067588,179.92872349438179,6.0,1.0,1,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,16.0,6.0,2.030304550662276,2.039484028041945,2.0358839061845972,0.003623653042956148,0.009179477379669176,107.97577377805011,36.10557859673466,85.83750940067584,179.92872349437155,6.0,1.0,2,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,17.0,6.0,1.9348660223879293,2.076805354013246,2.0076483464266315,0.06784766765689203,0.1419393316253168,106.84830697051181,33.95780340174657,83.95749170278232,176.0926698104651,6.0,1.0,3,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,18.0,6.0,1.9348660223879273,2.0768053540132447,2.0076483464266306,0.0678476676568923,0.14193933162531747,106.84830697051181,33.95780340174656,83.95749170278242,176.0926698104651,6.0,1.0,4,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,19.0,6.0,1.9405641561286582,2.076235741927674,2.008147763243723,0.06720934439169983,0.13567158579901584,106.83910586219194,33.9490771517582,83.96550122425757,176.38088132543788,6.0,1.0,5,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,20.0,6.0,1.9405641561286573,2.0762357419276745,2.0081477632437235,0.06720934439169987,0.13567158579901717,106.83910586219193,33.94907715175818,83.96550122425751,176.38088132543788,6.0,1.0,6,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,21.0,6.0,1.9245947611477483,2.0803090416139516,2.0053657175336324,0.07390310617911698,0.15571428046620328,34.509197041546074,12.157630124445095,14.543962865508732,53.82341300764318,6.0,1.0,7,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,22.0,6.0,1.924594761147746,2.0803090416139507,2.0053657175336315,0.07390310617911622,0.1557142804662046,34.509197041546095,12.157630124445097,14.543962865508758,53.82341300764323,6.0,1.0,8,Octahedron
mp-1215053,Ba4La(RuO4)3,1.9618891748181848,0.1581449160779262,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,"2i, 1c",1,6.0,Ru,1.0,False,23.0,6.0,2.0085668756742674,2.044930098874982,2.0328090244747434,0.017141787807349988,0.0363632232007145,32.92506075168585,10.40411162507158,15.598358371047064,48.632841030547105,6.0,1.0,9,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,24.0,6.0,1.9060972000772576,2.0770875620681033,2.028520280751803,0.05622940897040072,0.17099036199084572,107.18675273645627,34.51572179444962,86.27044744591434,177.6217696886602,5.0,0.8333333333333334,1,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,25.0,6.0,1.906097200077255,2.077087562068104,2.028520280751803,0.056229408970401865,0.17099036199084927,107.18675273645626,34.515721794449604,86.27044744591427,177.62176968866035,5.0,0.8333333333333334,2,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,26.0,6.0,1.9060972000772571,2.077087562068103,2.0285202807518026,0.05622940897040057,0.17099036199084572,78.42364463484427,37.21971952703864,9.068959942022213,177.62176968866052,5.0,0.8333333333333334,3,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,27.0,6.0,1.906097200077256,2.077087562068104,2.028520280751804,0.05622940897040148,0.17099036199084816,78.42364463484428,37.219719527038635,9.068959942022293,177.62176968866052,5.0,0.8333333333333334,4,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,28.0,6.0,1.921776490898322,2.101658928830166,2.012788269987817,0.08096371218539226,0.17988243793184422,98.94002021807225,34.85240871873996,38.04091066367812,174.07594953082491,3.0,0.5,5,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,29.0,6.0,1.921776490898321,2.101658928830168,2.0127882699878175,0.08096371218539282,0.17988243793184688,98.94002021807223,34.85240871873993,38.04091066367815,174.07594953082477,3.0,0.5,6,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,30.0,6.0,1.9217764908983237,2.1016589288301644,2.0127882699878175,0.08096371218539038,0.17988243793184067,106.84885171054904,33.9377685532724,83.10553100159115,175.34530549518894,3.0,0.5,7,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,31.0,6.0,1.9217764908983217,2.101658928830168,2.0127882699878175,0.08096371218539282,0.17988243793184622,106.84885171054904,33.937768553272356,83.10553100159107,175.3453054951888,3.0,0.5,8,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,24.0,6.0,1.9060972000772576,2.0770875620681033,2.028520280751803,0.05622940897040072,0.17099036199084572,107.18675273645627,34.51572179444962,86.27044744591434,177.6217696886602,5.0,0.8333333333333334,1,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,25.0,6.0,1.906097200077255,2.077087562068104,2.028520280751803,0.056229408970401865,0.17099036199084927,107.18675273645626,34.515721794449604,86.27044744591427,177.62176968866035,5.0,0.8333333333333334,2,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,26.0,6.0,1.9060972000772571,2.077087562068103,2.0285202807518026,0.05622940897040057,0.17099036199084572,78.42364463484427,37.21971952703864,9.068959942022213,177.62176968866052,5.0,0.8333333333333334,3,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,27.0,6.0,1.906097200077256,2.077087562068104,2.028520280751804,0.05622940897040148,0.17099036199084816,78.42364463484428,37.219719527038635,9.068959942022293,177.62176968866052,5.0,0.8333333333333334,4,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,28.0,6.0,1.921776490898322,2.101658928830166,2.012788269987817,0.08096371218539226,0.17988243793184422,98.94002021807225,34.85240871873996,38.04091066367812,174.07594953082491,3.0,0.5,5,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,29.0,6.0,1.921776490898321,2.101658928830168,2.0127882699878175,0.08096371218539282,0.17988243793184688,98.94002021807223,34.85240871873993,38.04091066367815,174.07594953082477,3.0,0.5,6,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,30.0,6.0,1.9217764908983237,2.1016589288301644,2.0127882699878175,0.08096371218539038,0.17988243793184067,106.84885171054904,33.9377685532724,83.10553100159115,175.34530549518894,3.0,0.5,7,Octahedron
mp-1215133,Ba5GaRu2O11,1.9467193538287928,0.2401784854528333,"[6.0, 6.0]",4.5,4.0,5.0,Octahedron,4c,1,6.0,Ru,1.0,False,31.0,6.0,1.9217764908983217,2.101658928830168,2.0127882699878175,0.08096371218539282,0.17988243793184622,106.84885171054904,33.937768553272356,83.10553100159107,175.3453054951888,3.0,0.5,8,Octahedron
mp-1218058,SrPrMgRuO6,1.9733989978089124,0.0678043826632557,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ru,0.0,True,6.0,6.0,1.9715486335327028,1.99385695966262,1.9858237020592258,0.007320966908893791,0.02230832612991729,107.18457898417687,34.37346413670147,85.97896580773525,176.42801941494264,6.0,1.0,1,Octahedron
mp-1218058,SrPrMgRuO6,1.9733989978089124,0.0678043826632557,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ru,0.0,True,7.0,6.0,1.9715486335327028,1.9938569596626206,1.9858237020592255,0.007320966908893869,0.022308326129917733,46.84201986317014,15.451274878015612,16.92274600708021,72.64329354580738,6.0,1.0,2,Octahedron
mp-1218066,SrNdZnRuO6,1.9683524769210965,0.1180470439422119,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ru,0.0,True,6.0,6.0,1.9740821446735353,1.9992946419744095,1.9899857178005071,0.008455489889608954,0.02521249730087427,59.096102631422475,24.928761263600286,23.109844614623263,94.52697044616843,6.0,1.0,1,Octahedron
mp-1218066,SrNdZnRuO6,1.9683524769210965,0.1180470439422119,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ru,0.0,True,7.0,6.0,1.9740821446735357,1.9992946419744089,1.9899857178005071,0.008455489889608448,0.02521249730087316,66.37390525263028,34.89114705918587,17.058110132040007,119.4489843842453,6.0,1.0,2,Octahedron
mp-1218068,SrPrZnRuO6,1.9774147586108304,0.0768011837740817,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ru,0.0,True,6.0,6.0,1.9755814468329556,1.997770612957466,1.991488438407966,0.007888656573015095,0.022189166124510384,59.15401545736429,25.01636497187865,22.905036450098258,95.05803704635458,6.0,1.0,1,Octahedron
mp-1218068,SrPrZnRuO6,1.9774147586108304,0.0768011837740817,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ru,0.0,True,7.0,6.0,1.9755814468329556,1.997770612957467,1.991488438407967,0.007888656573015596,0.022189166124511495,66.32686676235002,35.008775161125925,17.052912028538124,119.4506152174567,6.0,1.0,2,Octahedron
mp-1218129,SrNdMgRuO6,1.9715493111499087,0.0838563553702152,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ru,0.0,True,6.0,6.0,1.969834623227253,1.9954129063432677,1.986917240200955,0.008404450426158627,0.025578283116014733,59.1012611318173,24.896754219749635,23.352452506901052,95.03869794454273,6.0,1.0,1,Octahedron
mp-1218129,SrNdMgRuO6,1.9715493111499087,0.0838563553702152,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ru,0.0,True,7.0,6.0,1.9698346232272523,1.9954129063432675,1.986917240200955,0.008404450426158696,0.025578283116015177,66.22500876526722,35.005371157363165,16.779261713033808,119.26575456276916,6.0,1.0,2,Octahedron
mp-1218130,SrNdFeRuO6,2.030414710795548,-0.0182057990779908,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ru,0.0,True,6.0,6.0,2.0149465483636275,2.032045654958818,2.023007586417244,0.005750419482763284,0.017099106595190428,61.948728917388856,28.832632313638854,16.839255137153216,108.42768063786339,6.0,1.0,1,Octahedron
mp-1218130,SrNdFeRuO6,2.030414710795548,-0.0182057990779908,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Ru,0.0,True,7.0,6.0,2.0149465483636266,2.032045654958819,2.023007586417244,0.005750419482763604,0.017099106595192204,52.97800980360303,20.20324676273413,19.193210805668294,85.52995406577175,6.0,1.0,2,Octahedron
mp-1218208,SrLaMgRuO6,1.9584402688274416,0.1415452066467421,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ru,0.0,True,6.0,6.0,1.9675324447664848,1.9976949420364294,1.984333290080383,0.00911270669785079,0.030162497269944577,59.871392659019854,26.642305055792054,14.73925828124971,99.54475943596495,6.0,1.0,1,Octahedron
mp-1218208,SrLaMgRuO6,1.9584402688274416,0.1415452066467421,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Ru,0.0,True,7.0,6.0,1.9675324447664855,1.9976949420364305,1.984333290080383,0.00911270669785081,0.03016249726994502,64.3079465745244,36.679699133935465,15.732817942099576,115.07000121167077,6.0,1.0,2,Octahedron
mp-1218253,SrLa(RuO3)2,2.007442839922465,0.1087976551582019,[6.0],4.0,4.0,4.0,Octahedron,4b,1,6.0,Ru,0.0,True,4.0,6.0,2.0311364355718204,2.062062919579391,2.0497464632289524,0.010531342581284723,0.030926484007570476,87.93745317858313,36.43966517065895,18.09084415019184,177.77828444667364,6.0,1.0,1,Octahedron
mp-1218253,SrLa(RuO3)2,2.007442839922465,0.1087976551582019,[6.0],4.0,4.0,4.0,Octahedron,4b,1,6.0,Ru,0.0,True,5.0,6.0,2.0311364355718204,2.062062919579391,2.0497464632289533,0.010531342581284697,0.030926484007570476,59.678672431997384,26.0260594716125,17.37989052204089,99.47810163275929,6.0,1.0,2,Octahedron
mp-1218253,SrLa(RuO3)2,2.007442839922465,0.1087976551582019,[6.0],4.0,4.0,4.0,Octahedron,4b,1,6.0,Ru,0.0,True,6.0,6.0,2.0311364355718213,2.0620629195793905,2.049746463228953,0.010531342581284457,0.030926484007569144,98.93353478221124,37.24213858506179,37.36112247756966,177.77828444667395,6.0,1.0,3,Octahedron
mp-1218253,SrLa(RuO3)2,2.007442839922465,0.1087976551582019,[6.0],4.0,4.0,4.0,Octahedron,4b,1,6.0,Ru,0.0,True,7.0,6.0,2.0311364355718213,2.062062919579391,2.049746463228953,0.010531342581284327,0.030926484007569588,60.35597538280538,23.49077022367025,17.379890522040867,91.47733767897202,6.0,1.0,4,Octahedron
