CN,formal_charge,count,fraction_within_cn,weighted_charge_contribution
4.0,5,1,0.14285714285714285,0.7142857142857142
4.0,6,6,0.8571428571428571,5.142857142857142
5.0,5,1,0.25,1.25
5.0,6,3,0.75,4.5
6.0,2,1,0.005376344086021506,0.010752688172043012
6.0,3,1,0.005376344086021506,0.016129032258064516
6.0,4,52,0.27956989247311825,1.118279569892473
6.0,5,132,0.7096774193548387,3.548387096774194
