CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
4.0,7,7,5.857142857142857,1.4642857142857142,s_avg > 1,5+:0.1429; 6+:0.8571
5.0,4,4,5.75,1.15,s_avg > 1,5+:0.2500; 6+:0.7500
6.0,186,186,4.693548387096774,0.782258064516129,s_avg ≤ 1,2+:0.0054; 3+:0.0054; 4+:0.2796; 5+:0.7097
