CN,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,fraction_within_cn
4.0,6.0,20,6,1.7642606574272393,1.7805826360148707,0.010632742746651014,0.8333333333333334
4.0,5.0,4,1,1.7933478411263895,1.8145511569516701,0.012405566692400623,0.16666666666666666
5.0,6.0,18,3,1.7841493655496876,1.8911453613220794,0.12090618228857762,0.6666666666666666
5.0,5.0,4,1,1.8250790573374367,1.8796998290458027,0.06302569141223202,0.14814814814814814
5.0,4.666666666666667,2,1,1.8257989843864295,1.8993647793515331,0.03680390835962428,0.07407407407407407
5.0,5.5,2,1,1.8203942139584184,1.8889359021385734,0.0696806574298364,0.07407407407407407
5.0,2.5,1,1,,,,0.037037037037037035
6.0,4.5,540,39,1.9536497407764954,2.005964227385517,0.04218351015270247,0.33540372670807456
6.0,3.5,374,13,1.9982272956661649,2.0300049037431616,0.022695432858038555,0.23229813664596274
6.0,5.0,363,128,1.939196472967379,1.9893192075157495,0.04675534071459806,0.22546583850931676
6.0,4.0,181,52,1.9720305352932437,2.0126717440183546,0.03698621106316669,0.1124223602484472
6.0,5.5,98,5,1.8770651802004135,1.9701302905399685,0.08433033074321965,0.06086956521739131
6.0,3.75,12,3,1.9283030664736494,2.005911322522653,0.047469025368102914,0.007453416149068323
6.0,4.33,12,1,1.9836021116894145,1.999642848350488,0.014606160690380475,0.007453416149068323
6.0,5.333333333333333,9,1,1.9271929614702767,1.9603448232069798,0.023441202172009956,0.0055900621118012426
6.0,4.666666666666667,8,1,1.8841212601427166,1.989435189956313,0.09568356311589223,0.004968944099378882
6.0,3.0,4,1,2.0641707142146055,2.0866814485212974,0.016036077008048898,0.002484472049689441
6.0,5.75,4,1,1.8811714757764249,1.977041845618091,0.09119585011210052,0.002484472049689441
6.0,4.67,3,1,1.9597130180157165,2.006275833588077,0.046560955903501844,0.0018633540372670807
6.0,2.0,2,1,2.123921917439085,2.1463461511030415,0.01628740360685576,0.0012422360248447205
