CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
0.0,1,1,2.0,inf,s_avg > 1,2+:1.0000
1.0,3,2,2.0,2.0,s_avg > 1,2+:1.0000
2.0,29,25,1.517241379310345,0.7586206896551725,s_avg ≤ 1,1+:0.4828; 2+:0.5172
3.0,60,53,1.8666666666666667,0.6222222222222222,s_avg ≤ 1,1+:0.1333; 2+:0.8667
4.0,434,388,2.0,0.5,s_avg ≤ 1,1+:0.0415; 2+:0.9171; 3+:0.0415
5.0,356,338,2.0196629213483144,0.4039325842696629,s_avg ≤ 1,1+:0.0056; 2+:0.9691; 3+:0.0253
6.0,408,401,1.9877450980392157,0.3312908496732026,s_avg ≤ 1,1+:0.0858; 2+:0.8407; 3+:0.0735
7.0,1,1,2.0,0.2857142857142857,s_avg ≤ 1,2+:1.0000
8.0,1,1,2.0,0.25,s_avg ≤ 1,2+:1.0000
