CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
1.0,40,4,1.9134765857422125,1.9134765857422125,0.0,1.0
2.0,285,70,1.867844829997526,1.8808808181940275,0.01303598819650149,0.8434163701067615
3.0,267,65,1.8870031366537174,1.9418718666175014,0.06396757529053908,1.0
4.0,1772,487,1.9087699434210197,1.9457236597038672,0.037534088695502246,0.9630110317975341
5.0,1772,434,1.9389887021270586,2.0514803344236876,0.16573639225757447,0.9922109047333733
6.0,1741,463,1.9510539266686957,2.138430761175735,0.21823675303110263,0.9967054263565891
7.0,1,1,,,,
8.0,1,1,1.92709647638981,2.4871341833935485,0.3233379208949516,1.0
