material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-1195946,Cu7Se2(Cl3O4)2,7,"[2, 3, 4]",1.8858985503383168,0.1123043121211226,"Trigonal bipyramid, Square pyramid, Square plane, See-saw",2.0,2.0,2.0
mp-766404,Ba8Cu8O19,7,"[4, 5]",1.9773379225519043,-0.021803986374026,no_data,2.142857142857143,2.0,3.0
mp-1195387,V4Cu13(O13F2)2,6,"[4, 6]",1.8002444807167477,0.2401731356355553,"Octahedron, Trigonal bipyramid, Square pyramid",2.1666666666666665,2.0,3.0
mp-757403,Na7Cu7O13,6,"[3, 4]",1.8537205932266865,0.011462061713094001,"T-shaped, Square plane",2.333333333333333,2.0,3.0
mp-1225822,Cu5SeCl5O4,5,"[0, 1, 2, 3, 4]",1.788593460162683,0.21821085216541966,"Trigonal bipyramid, Tetrahedron, Square plane",1.8,1.0,2.0
mp-1229059,Ba10Gd2Y3(Cu3O7)5,5,"[4, 5]",2.0664441879017628,-0.0797125230401581,"Square pyramid, Square plane",2.0,2.0,2.0
mp-1229307,Ba10Gd3Y2(Cu3O7)5,5,"[4, 5]",2.0445210252986654,-0.0447836112327975,"Square pyramid, Square plane",2.0,2.0,2.0
mp-643203,Cu6PbSe2Cl5O8,5,"[0, 3, 4]",1.875921253931097,0.1310649401307352,"Trigonal bipyramid, Linear, Square plane",1.8,1.0,2.0
mp-676599,Cu8NO11,5,"[4, 5, 6]",1.7569570400742247,0.2701205905392531,"Octahedron, Square pyramid, Square plane",1.6,1.0,2.0
mp-1173436,Sr19Cu19O41,4,"[4, 6]",1.9338815125994344,0.0233135786552773,"Octahedron, Square plane",2.25,2.0,3.0
mp-1195764,Cu7Te6(O9F)2,4,"[4, 5, 6]",1.686226638369957,0.3883878408174547,"Octahedron, Trigonal bipyramid, Square pyramid, Square plane",2.0,2.0,2.0
mp-1196185,V4Cu9(ClO9)2,4,"[4, 5]",1.821077951721834,0.2010667679714018,"Square pyramid, Square plane",2.0,2.0,2.0
mp-1213378,Cu3BO5,4,"[4, 6]",1.6937566204579195,0.4156238150779742,"Octahedron, Square plane",2.0,2.0,2.0
mp-1218607,Sr4CeNd3Nb2(CuO5)4,4,[5],2.0553985838051627,0.0114985408594179,Square pyramid,1.5,1.0,2.0
mp-1228286,Ba3SrNd2(Cu3O7)2,4,"[4, 5]",1.8623130879876029,0.1652058146445958,"Square pyramid, Square plane",2.0,2.0,2.0
mp-1228903,Ba10Y5Cu15O34,4,"[3, 4, 5]",1.9464874749797323,0.0730541533137337,"Square pyramid, T-shaped, Square plane",1.75,1.0,2.0
mp-1228989,Ba10PrY4(Cu3O7)5,4,"[4, 5]",2.045748156012604,-0.0512677185386396,"Square pyramid, Square plane",2.0,2.0,2.0
mp-1229045,Ba10Ho5(Cu5O11)3,4,"[3, 4, 5]",1.7119925601518653,0.3724272924485076,"Square pyramid, T-shaped, Square plane",2.0,2.0,2.0
mp-1229106,Ba10Y5(Cu5O11)3,4,"[3, 4, 5]",1.7076523030858648,0.3784650374128587,"Square pyramid, T-shaped, Square plane",2.0,2.0,2.0
mp-1229115,Ba10Sm5(Cu5O11)3,4,"[3, 4, 5]",1.6958945092734583,0.3963983330704358,"Square pyramid, T-shaped, Square plane",2.0,2.0,2.0
mp-1229149,Ba10Er5Cu15O34,4,"[3, 4, 5]",1.944816819489947,0.0704247155808922,"Square pyramid, T-shaped, Square plane",1.75,1.0,2.0
mp-1229210,Ba10Er5Cu15O34,4,"[3, 4, 5]",1.9478809455315265,0.0725015920280267,"Square pyramid, T-shaped, Square plane",1.75,1.0,2.0
mp-1229238,Ba10Gd4Y(Cu3O7)5,4,"[4, 5]",2.049215818411775,-0.0603180862347142,"Square pyramid, Square plane",2.25,2.0,3.0
mp-1229245,Ba10Pr2Y3(Cu3O7)5,4,"[4, 5]",2.0158498443170263,-0.0015918461381004,"Square pyramid, Square plane",2.25,2.0,3.0
mp-1229281,Ba6Ca15Cu18Hg3O43,4,"[4, 5]",1.894019972783784,0.1748908275445222,"Square pyramid, Square plane",1.75,1.0,2.0
mp-1229303,Ba10GdY4(Cu3O7)5,4,"[4, 5]",2.1814603035591986,-0.1810263785224724,"Square pyramid, Square plane",1.75,1.0,2.0
mp-530641,Y4Cu7O16,4,[4],1.8651736049654843,0.0289772252429109,Square plane,2.5,2.0,3.0
mp-558647,Cu9Se4(Cl3O7)2,4,"[2, 4, 5]",1.8932377200455923,0.1242552585222131,"Trigonal bipyramid, Square pyramid, Square plane, See-saw",2.0,2.0,2.0
mp-760120,Cu3(OF)2,4,"[2, 3, 4]",1.58335154648016,0.5278096246660072,"Trigonal bipyramid, Square pyramid",2.0,2.0,2.0
mp-766079,Sr8Cu8O17,4,"[4, 5]",1.9357558820458,0.0261362070450338,"Square pyramid, Square plane",1.75,1.0,2.0
mp-867628,Y6Cu11O24,4,[4],1.828858171331048,0.0724236268901047,Square plane,2.5,2.0,3.0
mp-1173193,Sr8Y4Cu11CO28,3,"[4, 5]",1.9682506436536145,-0.005890094952686001,"Square pyramid, Square plane",2.0,2.0,2.0
mp-1173271,Sr2La6FeCu7O20,3,"[4, 5, 6]",1.6694296492776413,0.3923726558561265,"Octahedron, Square pyramid, Square plane",2.333333333333333,2.0,3.0
mp-1173726,Na4Cu7P4(ClO9)2,3,"[2, 4, 6]",1.8237174146888373,0.1955479895655126,"Octahedron, Trigonal bipyramid, T-shaped",2.0,2.0,2.0
mp-1181633,CuClO,3,[3],1.8677301813015188,0.0086569030865568,Square plane,2.0,2.0,2.0
mp-1196410,NaCu5Se2Cl3O8,3,"[3, 4]",1.828091508210192,0.17137335071039103,"Square pyramid, Square plane",2.0,2.0,2.0
