CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
0.0,38,38,1.8047026963985873,0.7280965416542428,3.7587719298245608
1.0,128,128,1.8050328162794456,0.828833542922514,3.9731770833333333
2.0,90,90,1.8209043297541383,0.7542798000753419,4.150740740740741
3.0,70,70,1.828044562843436,0.4821254917681233,4.07952380952381
4.0,752,752,1.8314020755340397,0.40942659042893476,4.634197695035461
5.0,379,379,1.8266841459181218,0.4662674030949627,4.393799472295514
6.0,1587,1587,1.8689750450893858,0.29395628932570816,3.566966665979836
7.0,5,5,1.7780232893241532,0.5501567081175871,3.8
