CN,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,fraction_within_cn
6.0,3.0,1699,448,1.984005458573517,2.047790694710019,0.048514825980468405,0.21676448073488136
6.0,4.0,1632,373,1.8336436006523764,1.971425355208178,0.08111337504942052,0.20821638173003318
6.0,3.5,1500,233,1.9326164986138419,2.010533116523027,0.05315368909452804,0.1913753508548099
6.0,5.0,791,163,1.6908196968275624,1.9420874922260178,0.19659405541912872,0.10091860168410309
6.0,4.5,653,99,1.7796078540985505,1.9509858663771815,0.11903581662351893,0.08331206940546057
6.0,2.5,443,68,2.0560614595475717,2.1073285385882303,0.03830951458444106,0.05651952028578719
6.0,2.0,395,116,2.1285707316976974,2.173656931446061,0.03769901880447584,0.05039550905843328
6.0,4.666666666666667,325,31,1.646499117315133,1.9762693977530934,0.24894544556473347,0.04146465935187548
6.0,3.333333333333333,167,21,1.9642815341930773,2.0219396669920813,0.058596640782588985,0.02130645572850217
6.0,3.6666666666666665,60,10,1.9263295207048925,1.997920779092669,0.05771830809546572,0.007655014034192396
6.0,4.333333333333333,51,7,1.7963402681664133,2.0381729251766862,0.2394601582567658,0.006506761929063537
6.0,3.78571429,28,1,1.9264815770915527,1.9785396587031108,0.03994035004960199,0.003572339882623118
6.0,4.75,16,3,1.6343307783580874,1.9928200188441343,0.29136829246027085,0.002041337075784639
6.0,2.93333333,15,1,2.0092342926957305,2.070683151233824,0.049158843167729636,0.001913753508548099
6.0,2.61538462,13,1,2.054215134844824,2.111666657759635,0.05013878972573663,0.001658586374075019
6.0,4.66666667,9,1,1.6756555876392771,1.9242322153306968,0.192036764928768,0.0011482521051288594
6.0,2.16666667,8,1,2.070092677497589,2.1382601765159075,0.043779920128786044,0.0010206685378923194
6.0,3.375,8,1,1.9971143312846649,2.021279369655306,0.02033441205774624,0.0010206685378923194
6.0,2.333333333333333,7,1,1.9862848993018214,2.10715629817259,0.14570063202899178,0.0008930849706557795
6.0,2.8,5,1,2.055986313290577,2.0913893969067736,0.03540301322698601,0.0006379178361826997
6.0,3.75,4,1,1.9300011249122024,1.9809132252232424,0.03224414213679541,0.0005103342689461597
6.0,4.33333333,4,2,2.012770946325828,2.013902995272894,0.0010625411869256026,0.0005103342689461597
6.0,3.66666667,3,1,1.9696636079131515,1.9964335969009313,0.037858419111831916,0.0003827507017096198
6.0,3.6,2,1,1.9098507950673071,1.953763932791611,0.027125025026607987,0.00025516713447307985
7.0,3.0,12,2,2.0244117849249865,2.144257688472717,0.12402700009646016,0.6666666666666666
7.0,5.0,4,1,1.5827427990213663,1.9924918335291624,0.1830444143252172,0.2222222222222222
7.0,4.0,2,2,1.8825619643859026,2.1129962758931775,0.17146427123503052,0.1111111111111111
