CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
1.0,23,23,3.9565217391304346,3.9565217391304346,s_avg > 1,3+:0.2609; 4+:0.5217; 5+:0.2174
2.0,23,23,3.8695652173913047,1.9347826086956523,s_avg > 1,2+:0.0435; 3+:0.3043; 4+:0.3913; 5+:0.2609
4.0,620,620,4.759677419354839,1.1899193548387097,s_avg > 1,2+:0.0048; 3+:0.0887; 4+:0.0484; 5+:0.8581
5.0,250,250,4.548,0.9096,s_avg ≤ 1,2+:0.0160; 3+:0.0600; 4+:0.2840; 5+:0.6400
6.0,1101,1101,3.5295186194368755,0.5882531032394792,s_avg ≤ 1,2+:0.1054; 3+:0.4078; 4+:0.3388; 5+:0.1480
