CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
1.0,430,127,1.7949547158268,1.7949547158268,0.0,1.0
2.0,292,90,1.7098769949587052,1.8814713896138135,0.17159439465510845,1.0
3.0,191,70,1.7527934251162813,1.8827750537824262,0.12403178810299514,0.982174688057041
4.0,3513,743,1.7275898515645192,1.7743849387260953,0.04002822223392018,0.8728504809093559
5.0,1247,378,1.691210346500721,1.9010281513444762,0.14334848494855476,0.9077060931899642
6.0,7838,1585,1.8903816640134643,2.0113821883773655,0.0863982098826712,0.9860738469400793
7.0,18,5,1.9105020302198394,2.1070584526430896,0.14241278894046952,0.9682539682539681
