CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
1.0,6,1,2.2585686561314695,2.2585686561314695,0.0,1.0
3.0,10,3,2.2068080308576508,2.2127401271005285,0.006192351252619149,1.0
4.0,119,29,2.099287471674919,2.1227917141312274,0.021500932477714507,0.782608695652174
5.0,88,28,2.0922579395023124,2.154802765462027,0.058975545685384344,0.8265060240963855
6.0,2100,396,2.105537114183541,2.170372939449479,0.049488293757804905,0.9998403575989783
7.0,60,14,2.1355597531242383,2.284672473301894,0.15649762172348414,1.0
8.0,32,9,2.1818245259900078,2.3745900574125907,0.15075696755330523,1.0
