CN,geometry_type,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn_geometry
1.0,"Octahedron, Trigonal bipyramid",1.85714286,6,1,2.2585686561314695,2.2585686561314695,0.0,1.0,1.0
3.0,"Octahedron, Trigonal bipyramid",1.85714286,6,1,2.262723868673624,2.270715197441491,0.007639998594457291,1.0,1.0
3.0,"Tetrahedron, Octahedron",3.0,2,1,2.1519082913374064,2.1519085144231975,1.5774547541103099e-07,1.0,1.0
3.0,"Tetrahedron, Octahedron, Triangular non-coplanar",2.6666666666666665,2,1,2.093960256929976,2.099646528754972,0.008041602734248464,1.0,1.0
4.0,Octahedron,3.0,26,6,2.1544834219433335,2.180578542496334,0.024696609039931445,1.0,1.0
4.0,"Octahedron, Trigonal bipyramid",3.0,2,2,,,,,1.0
4.0,See-saw,2.0,1,1,,,,,1.0
4.0,Tetrahedron,3.0,66,11,2.075423700385837,2.101583745808567,0.023684073655733936,0.6212121212121212,1.0
4.0,"Tetrahedron, Octahedron",3.0,20,6,2.1103207348668795,2.123466802572646,0.011609195857759639,1.0,0.9523809523809523
4.0,"Tetrahedron, Octahedron",2.6666666666666665,1,1,2.128227314445161,2.1285629749751482,0.0002546344708706348,1.0,0.047619047619047616
4.0,"Tetrahedron, Octahedron, Triangular non-coplanar",2.6666666666666665,2,1,2.0444420174205007,2.0617893851964886,0.01745399349722377,1.0,1.0
4.0,"Tridiminished icosahedron, Octahedron",2.0,1,1,,,,,1.0
5.0,Octahedron,3.0,12,6,2.1224804665973704,2.2005953906971145,0.07127174282604157,0.64,1.0
5.0,"Octahedron, Square pyramid",2.5,1,1,,,,,1.0
5.0,"Octahedron, Trigonal bipyramid",3.0,16,4,2.074968113983652,2.172752988933229,0.1418710963124609,1.0,1.0
5.0,"Octahedron, Trigonal bipyramid, Square pyramid",3.0,8,1,2.0761125277689105,2.2036269939328497,0.10268112287904935,1.0,1.0
5.0,Square pyramid,3.0,19,9,2.102473835413438,2.153264388077971,0.03127512958934709,0.431578947368421,1.0
5.0,Trigonal bipyramid,3.0,32,7,2.089240379799107,2.1179196159500404,0.016554629246570692,1.0,1.0
6.0,Octahedron,3.0,1958,369,2.1013789608733062,2.16799637194841,0.05027291244424063,0.999828972122456,1.0
6.0,"Octahedron, Dodecahedron with triangular faces, Square antiprism",3.0,4,1,2.141491216091344,2.187681163761667,0.06755837874877599,1.0,1.0
6.0,"Octahedron, Face-capped octahedron",3.0,11,4,2.16344671962505,2.2271491385796227,0.05866430712278864,1.0,1.0
6.0,"Octahedron, Pentagonal bipyramid",3.0,8,1,2.1072283630284354,2.177037274671694,0.051150092420799514,1.0,1.0
6.0,"Octahedron, Square pyramid",2.5,4,1,2.1540841278422427,2.3195121886620633,0.1785632608099461,1.0,1.0
6.0,"Octahedron, Trigonal bipyramid",3.0,20,4,2.1842222253369643,2.224951094795863,0.03913058052937664,1.0,1.0
6.0,"Octahedron, Trigonal bipyramid, Square pyramid",3.0,4,1,2.098096626189082,2.202121721628741,0.1472839173040524,1.0,1.0
6.0,"Octahedron, Trigonal prism",2.5,15,1,2.1502072264564833,2.201610873971069,0.039263733724546356,1.0,1.0
6.0,Square-face capped trigonal prism,3.0,1,1,,,,,1.0
6.0,"Tetrahedron, Octahedron",2.6666666666666665,24,1,2.2098001716404294,2.2208412465392686,0.009728897396860956,1.0,0.5454545454545454
6.0,"Tetrahedron, Octahedron",3.0,20,6,2.1774077007291828,2.1990546767326253,0.02139590050814031,1.0,0.45454545454545453
6.0,"Tetrahedron, Octahedron, Triangular non-coplanar",2.6666666666666665,4,1,2.126325335674323,2.2081461072031114,0.08413624934410308,1.0,1.0
6.0,"Tridiminished icosahedron, Octahedron",2.0,4,1,2.105034989796413,2.140510712093928,0.026432899686244113,1.0,1.0
6.0,Trigonal prism,3.0,2,1,2.1569833514151164,2.2218548296601437,0.052807247002155236,1.0,1.0
6.0,"Trigonal prism, Square-face capped trigonal prism",3.0,1,1,,,,,1.0
6.0,no_data,3.0,20,2,2.147329932496847,2.157295668504716,0.009965736007868417,1.0,1.0
7.0,Face-capped octahedron,3.0,3,2,2.204718202381463,2.2599606410855646,0.09428446777519232,1.0,1.0
7.0,"Octahedron, Face-capped octahedron",3.0,13,4,2.1823254500673612,2.297600295641725,0.14481465694078693,1.0,1.0
7.0,"Octahedron, Pentagonal bipyramid",3.0,4,1,2.1445849782103408,2.2809346945235687,0.09785528892007149,1.0,1.0
7.0,Pentagonal bipyramid,3.0,3,2,2.141456222547566,2.256030207069084,0.06729372009569773,1.0,1.0
7.0,Square-face capped trigonal prism,3.0,26,4,2.1214917714389285,2.2898760742140634,0.1758569845967713,1.0,1.0
7.0,"Trigonal prism, Square-face capped trigonal prism",3.0,11,1,2.0945788416276794,2.2715764417049424,0.17799477981448406,1.0,1.0
8.0,Bicapped octahedron (opposed cap faces),3.0,2,1,2.3605932629011583,2.451842052487232,0.15804741944031914,1.0,1.0
8.0,Cube,3.0,20,5,2.1513712394424425,2.360030864959791,0.12573804768005423,1.0,1.0
8.0,Dodecahedron with triangular faces - p2345 plane normalized,3.0,2,1,2.27227736139197,2.3353346683901304,0.0630550354533056,1.0,1.0
8.0,"Octahedron, Dodecahedron with triangular faces, Square antiprism",3.0,4,1,2.154805337600413,2.4160572258332103,0.2798417573241593,1.0,1.0
8.0,Square-face bicapped trigonal prism,3.0,4,1,2.2264993609608723,2.386920548229879,0.18697251725519898,1.0,1.0
