CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
0.0,1,1,2.170851780068524,0.1189510980415284,1.85714286
1.0,1,1,2.170851780068524,0.1189510980415284,1.85714286
3.0,3,3,2.061087735765783,0.2483569586403794,2.5079365088888887
4.0,29,29,1.9683514556681332,0.5472949186824296,2.908045977011494
5.0,28,28,1.9770616816070725,0.32004511545285474,2.982142857142857
6.0,397,397,1.956937939569546,0.3131855050290766,2.99328295549958
7.0,14,14,1.852183373702864,0.5267327485553436,3.0
8.0,9,9,1.7665741846090544,0.6096184932203942,3.0
