CN,formal_charge,count,fraction_within_cn,weighted_charge_contribution
3.0,3,1,1.0,3.0
4.0,2,2,0.07407407407407407,0.14814814814814814
4.0,3,25,0.9259259259259259,2.7777777777777777
5.0,3,27,1.0,3.0
6.0,2,1,0.002544529262086514,0.005089058524173028
6.0,3,392,0.9974554707379135,2.9923664122137406
7.0,3,14,1.0,3.0
8.0,3,9,1.0,3.0
