CN,geometry_type,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn_geometry
4.0,Square plane,4.0,4,2,1.9380813221939377,1.940655826722486,0.0025745045285480617,1.0,1.0
6.0,Octahedron,5.0,148,45,1.959159645166313,1.9925715643367687,0.029186146592165552,0.9954954954954955,0.30515463917525776
6.0,Octahedron,4.0,143,50,2.0060001425450835,2.0341306377533614,0.024618712220476176,0.9813519813519814,0.2948453608247423
6.0,Octahedron,3.5,72,1,2.0223362119533785,2.0274458075287347,0.004170735303191671,1.0,0.14845360824742268
6.0,Octahedron,4.5,48,10,1.9741050323986584,2.021976443551153,0.04057685269782959,0.9305555555555555,0.09896907216494845
6.0,Octahedron,4.33,30,4,1.9961488063015733,2.020811422261079,0.02519756779400969,1.0,0.061855670103092786
6.0,Octahedron,3.83,12,1,1.9663002118348196,2.0196818890902777,0.033404253088976786,1.0,0.024742268041237112
6.0,Octahedron,6.0,10,5,1.9425934300161192,1.9693195274937252,0.02698342724690268,1.0,0.020618556701030927
6.0,Octahedron,3.75,8,2,1.9779829263467124,2.0381978358210526,0.037709103287785144,1.0,0.016494845360824743
6.0,Octahedron,5.5,8,1,1.9541525381189175,1.9822853158426488,0.023185323109550807,1.0,0.016494845360824743
6.0,Octahedron,4.67,6,2,1.9915248056103712,2.017637325097645,0.024922894198756734,1.0,0.012371134020618556
6.0,no_data,4.0,50,3,1.9966017787571169,2.0494864056322886,0.0447695616706962,0.9733333333333333,0.9259259259259259
6.0,no_data,5.0,4,1,1.9530671734683631,1.998198228984934,0.03057404229279044,0.9166666666666667,0.07407407407407407
