material_id,chem_formula,R$_0$,B,Sn_chemenv,num_Sn_chemenvs,Sn_wyckoff,num_Sn_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Sn_sites,num_CN_env,num_charge_states,mean_coordn_Sn-X,min_coordn_Sn-X,max_coordn_Sn-X,mean_coordn_Sn-O,min_coordn_Sn-O,max_coordn_Sn-O,mean_Sn_charge,min_Sn_charge,max_Sn_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_SnO_BondL,SnX_coordn,SnO_coordn
mp-1024073,K2Sn3O7,1.9465256689847337,0.4401232637937175,Octahedron,1,4c,1,"[0.7697440635344243, 0.5584775171986158, 0.6466641603255372]",0.0,0.6582952470195257,A2B3C7,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,K-O-Sn,0.0,-2.083336391208333,1.5671000000000004,3,Orthorhombic,mmm,Pnma,oxide,K,,,,Sn,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1265643471399573,[6.0],[6.0]
mp-10349,Na2SnTeO6,2.10314683877551,-0.0260257290249241,Octahedron,1,2b,1,[0.028129182389828453],0.0,0.028129182389828453,ABC2D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Na-O-Sn-Te,0.0386125358750009,-1.858005971442528,1.2432999999999996,4,Monoclinic,2/m,P2_1/c,oxide,Na,,,,Sn,Te,"N, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.092588875530636,[6.0],[6.0]
mp-1042442,Mg2Sn3O8,2.0050071448686886,0.2553133411629506,Octahedron,1,6c,1,[0.831957201438765],0.0,0.831957201438765,A2B3C8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Mg-O-Sn,0.0437283411538418,-2.3602296207692297,1.9335000000000004,3,Hexagonal,6mm,P6_3mc,oxide,,Mg,,,Sn,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.111795975246337,[6.0],[6.0]
mp-1042873,Sn(GeO3)2,1.9488245447687205,0.4163228296403467,Octahedron,1,2e,1,[1.3014073579670244],0.0,1.3014073579670244,AB2C6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,Ge-O-Sn,0.0422015620370377,-1.8206192107407384,2.0843,3,Monoclinic,2/m,C2/c,oxide,,,,,Sn,Ge,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.10604896692313,[6.0],[6.0]
mp-1042980,MgSn2O5,1.9449306237379127,0.5088264749850528,Octahedron,1,4f,1,[3.5959119363844474],0.0,3.5959119363844474,AB2C5,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Mg-O-Sn,0.0314727424999983,-2.3163581378125,1.7777000000000005,3,Orthorhombic,mmm,Cmcm,oxide,,Mg,,,Sn,,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1074817705382336,[6.0],[6.0]
mp-1043455,CaNiSnP2O9,1.8319733549951784,0.6330630232038175,Octahedron,1,4c,1,[1.3328250731653086],0.0,1.3328250731653086,ABCD2E9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ca-Ni-O-P-Sn,0.0178216978095271,-2.57471018887755,2.823500000000001,5,Orthorhombic,mmm,Pnma,oxide,,Ca,Ni,,Sn,,"C, N, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0892704214686595,[6.0],[6.0]
mp-1043948,CaLaFeSnO6,2.0888186455574607,0.0081226307821529,Octahedron,1,2a,1,[0.04210418808643767],0.0,0.04210418808643767,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ca-Fe-La-O-Sn,0.0327443697500013,-2.738414425,2.1986000000000008,5,Monoclinic,m,Pc,oxide,,Ca,Fe,,Sn,,"C, O, S",F,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.092123645571152,[6.0],[6.0]
mp-1044868,MgSnP2O7,0.6716708865787206,1.9720348956147915,Square-face capped trigonal prism,1,4e,1,[4.084757620221537],0.0,4.084757620221537,ABC2D7,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Mg-O-P-Sn,0.0297019190909129,-2.6420673606168816,3.7419,4,Monoclinic,2/m,P2_1/c,oxide,,Mg,,,Sn,,"O, P, S",,,,,B > 1,Positive B,2.479721988497627,[5.0],[5.0]
mp-1045579,CaSn(PO3)4,2.3118311146698245,0.1323836072178523,Octahedron,1,2c,1,[0.16766365309200104],0.0,0.16766365309200104,ABC4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Ca-O-P-Sn,0.0234426834723162,-2.6808685915873003,3.9961,4,Monoclinic,2/m,C2/c,phosphite,,Ca,,,Sn,,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.45978512455251,[6.0],[6.0]
mp-1045939,Ta2Zn2SnO8,2.42718510564212,0.0559729074185648,Octahedron,1,2e,1,[1.4974964668490196],0.0,1.4974964668490196,AB2C2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-Sn-Ta-Zn,0.0457291493589764,-2.3653014009038467,2.5394000000000005,4,Monoclinic,2/m,C2/c,oxide,,,"Zn, Ta",,Sn,,"O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.478182662585022,[6.0],[6.0]
mp-1047057,Sn3(P2O7)2,2.199621139880538,-0.2371950086265219,"See-saw, Octahedron",2,"2c, 4e",2,"[12.718656817425014, 0.3818340383410052]",0.5,6.550245427883009,A3B4C14,2,2,2,4.5,3.0,6.0,4.5,3.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Sn,0.0283058259523798,-2.41290903707483,2.8992,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Sn,,"O, P, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.147767406822951,"[3.0, 6.0]","[3.0, 6.0]"
mp-1047992,ZnSnP2O7,0.4655324183047546,2.186548993160299,Square-face capped trigonal prism,1,4e,1,[3.955628845569602],0.0,3.955628845569602,ABC2D7,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,O-P-Sn-Zn,0.0394384564204655,-2.358786957889609,3.5479000000000003,4,Monoclinic,2/m,P2_1/c,oxide,,,Zn,,Sn,,"O, P, S",,,,,B > 1,Positive B,2.462684608615376,[5.0],[5.0]
mp-1048919,CaLaCrSnO6,2.086162476927289,-0.0003104425262689,Octahedron,1,2a,1,[0.03840730797579339],0.0,0.03840730797579339,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ca-Cr-La-O-Sn,0.0355740558333268,-2.90716406325,2.3656,5,Monoclinic,m,Pc,oxide,,Ca,Cr,,Sn,,"C, O, S",,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.086036772164914,[6.0],[6.0]
mp-1101467,SnP4O11,2.2406842396499385,0.2028426198727776,Octahedron,1,4e,1,[0.6280073157754927],0.0,0.6280073157754927,AB4C11,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-P-Sn,0.0125252428125,-2.440086367098214,4.1253,3,Monoclinic,2/m,P2_1/c,oxide,,,,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.467056754738962,[6.0],[6.0]
mp-1101722,V3Cu2Sn(PO4)6,1.83686521752648,0.5158658104260668,Octahedron,1,1a,1,[0.4540393921428379],0.0,0.4540393921428379,AB2C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Cu-O-P-Sn-V,0.021139790833331,-2.412468740357143,0.0,5,Trigonal,3,R3,phosphate,,,"V, Cu",,Sn,,"C, O, P, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.0470406924418163,[6.0],[6.0]
mp-1101728,Sn2(SO4)3,2.6228163581964283,-0.6091857962090067,"Square-face capped trigonal prism, Octahedron",2,8c,1,"[6.382087001496727, 1.0448947011500451]",0.5,3.7134908513233857,A2B3C12,2,2,1,5.5,5.0,6.0,5.5,5.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",GGA,O-S-Sn,0.0427389500735273,-1.4513328527205862,1.4068999999999998,3,Orthorhombic,mmm,Pbca,sulfate,,,,,Sn,,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.2472464951238025,"[5.0, 6.0]","[5.0, 6.0]"
mp-1102308,BaSn(PO4)2,1.8755377846824224,0.46374901598698,Octahedron,1,1c,1,[0.2963925653882387],0.0,0.2963925653882387,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-O-P-Sn,0.0,-2.8271223495238087,3.7035,4,Monoclinic,2/m,C2/m,phosphate,,Ba,,,Sn,B,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0641928057226138,[6.0],[6.0]
mp-1173171,SrLaFeSnO6,2.088209487566439,0.0110754281148753,Octahedron,1,4a,1,[0.1062817914827367],0.0,0.1062817914827367,ABCDE6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Halogens, Lanthanides, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-La-O-Sn-Sr,0.0143729695000001,-2.72818762075,2.8193,5,Monoclinic,m,Pc,oxide,,Sr,Fe,,Sn,,"O, S",F,,La,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.092715741344384,[6.0],[6.0]
mp-1176486,Mn2V3Sn(PO4)6,1.8763374030789213,0.4394689336145839,Octahedron,1,1a,1,[0.6417992317166853],0.0,0.6417992317166853,AB2C3D6E24,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Mn-O-P-Sn-V,0.0215760163888933,-2.5766361088533105,0.0,5,Trigonal,3,R3,phosphate,,,"V, Mn",,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.057064719003689,[6.0],[6.0]
mp-1176593,LiSn(PO3)4,2.3187894841855528,-0.1061524482325128,Octahedron,1,2c,1,[0.14923916395388245],0.0,0.14923916395388245,ABC4D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Li-O-P-Sn,0.0495275798842538,-2.491542956772485,0.0684,4,Monoclinic,2/m,C2/c,phosphite,Li,,,,Sn,,"O, P, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.245167545669592,[6.0],[6.0]
mp-1176625,LiSn(SO4)2,1.9732863286023885,0.5723143826913247,Octahedron,1,2a,1,"[1.3241882827530866, 1.0091949672971967, 0.5890157035399629, 0.45104759941269335]",0.0,0.8433616382507348,ABC2D8,1,2,2,6.0,6.0,6.0,6.0,6.0,6.0,3.5,3.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,Li-O-S-Sn,0.0178634450000076,-1.956377582881944,2.4113,4,Monoclinic,m,Pc,sulfate,Li,,,,Sn,,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.3047666892582903,[6.0],[6.0]
mp-1176679,LiFeSnO4,1.8767571796768023,0.5787971419207765,Octahedron,1,4b,1,[0.2291312055785188],0.0,0.2291312055785188,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-Li-O-Sn,0.0337361676785716,-1.978521102976189,2.4201,4,Tetragonal,422,P4_322,oxide,Li,,Fe,,Sn,,"O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.0970794376625204,[6.0],[6.0]
mp-1176813,LiFeSnO4,2.044781078643367,0.1270869703248953,Octahedron,1,2a,1,[0.5320992821706575],0.0,0.5320992821706575,ABCD4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-Li-O-Sn,0.016310084464286,-1.995947186190476,2.1541999999999994,4,Orthorhombic,mm2,Pmc2_1,oxide,Li,,Fe,,Sn,,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.09565938555228,[6.0],[6.0]
mp-1176820,LiCaFe3SnO8,1.956150972421232,0.3444724436184894,Octahedron,1,2a,1,"[0.7725366959509826, 0.3795912807096072]",0.0,0.5760639883302949,ABCD3E8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Alkaline Earth Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ca-Fe-Li-O-Sn,0.049078409285717,-2.076175679880951,2.0104,5,Monoclinic,2,P2_1,oxide,Li,Ca,Fe,,Sn,,"C, O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.096644794809315,[6.0],[6.0]
mp-1176895,Li8Mn7Sn(PO4)12,1.8777536384822,0.4337344692339145,Octahedron,1,1a,1,[0.8196109214146235],0.0,0.8196109214146235,AB7C8D12E48,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Mn-O-P-Sn,0.0142810633223735,-2.485741633327608,0.3447,5,Triclinic,1,P1,phosphate,Li,,Mn,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.054833740670977,[6.0],[6.0]
mp-1177280,Li4Ti3Mn3(SnO8)2,1.9462132226134847,0.4439096016123218,Octahedron,1,1a,1,"[0.6631245150010269, 0.6084857088308002]",0.0,0.6358051119159136,A2B3C3D4E16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Mn-O-Sn-Ti,0.0310666478906345,-2.585263732754516,0.4062999999999999,5,Monoclinic,m,Cm,oxide,Li,,"Ti, Mn",,Sn,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.1169359614870973,[6.0],[6.0]
mp-1177317,Li4TiFe3Sn2(PO4)6,2.027825013131961,0.4864678169108918,Triangular non-coplanar,1,1a,1,"[7.6384485293601925, 7.833690170591617]",1.0,7.736069349975905,AB2C3D4E6F24,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-Li-O-P-Sn-Ti,0.0398396533333302,-2.530848702416668,1.5116999999999998,6,Triclinic,1,P1,phosphate,Li,,"Ti, Fe",,Sn,,"O, P, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2252946848079387,[3.0],[3.0]
mp-1177363,Li4Mn3Sn3(SbO8)2,1.8404021327454785,0.6721101437609357,Octahedron,1,"2b, 1a",2,"[0.6503086210703956, 0.8627981082103149]",0.0,0.7565533646403553,A2B3C3D4E16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Mn-O-Sb-Sn,0.0332845854464185,-2.091736307933086,0.0,5,Monoclinic,m,Cm,oxide,Li,,Mn,,Sn,Sb,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.117745034075616,[6.0],[6.0]
mp-1177657,Li4CrFe3Sn2(PO4)6,1.5256236399480207,1.801509419537259,"See-saw, Triangular non-coplanar",2,1a,1,"[11.681689033356964, 7.732902196098911]",1.0,9.707295614727936,AB2C3D4E6F24,2,1,1,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Cr-Fe-Li-O-P-Sn,0.0416947049062512,-2.4453059007797604,1.8994,6,Triclinic,1,P1,phosphate,Li,,"Cr, Fe",,Sn,,"C, O, P, S",F,,,,B > 1,Positive B,2.256375595137984,[3.0],[3.0]
mp-1177968,Li2FeSnO4,1.8061265056039328,0.7671379743528756,Octahedron,1,2d,1,"[0.08936111401707968, 0.0902208478252019]",0.0,0.0897909809211408,ABC2D4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-Li-O-Sn,0.0202628256249983,-2.0164807561458327,1.7179000000000002,4,Monoclinic,-1,C2/c,oxide,Li,,Fe,,Sn,,"O, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.116325969994361,[6.0],[6.0]
mp-1177993,Li2Mn3SnO8,2.0351839504992983,0.169702201239672,Octahedron,1,4a,1,[0.9952153834487816],0.0,0.9952153834487816,AB2C3D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Li-Mn-O-Sn,0.0228581794642979,-2.0802794173542694,0.6745999999999999,4,Orthorhombic,222,P2_12_12_1,oxide,Li,,Mn,,Sn,,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.104075764041553,[6.0],[6.0]
mp-1178142,KLiSnO2,1.1150802721871158,2.558298584542503,Triangular non-coplanar,1,2i,1,[2.7282272783617976],0.0,2.7282272783617976,ABCD2,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,K-Li-O-Sn,0.0302469930000048,-1.8062349501166657,2.0401,4,Monoclinic,2/m,C2/m,oxide,"Li, K",,,,Sn,,"O, S",,,,,B > 1,Positive B,2.153133447015336,[3.0],[3.0]
mp-1178211,FeSn(PO4)2,1.840375619999348,0.6448135058740367,Octahedron,1,2e,1,[2.9747680739372293],0.0,2.9747680739372293,ABC2D8,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-O-P-Sn,0.0334558963889008,-2.3720104066071417,1.6008,4,Monoclinic,2/m,P2_1/m,phosphate,,,Fe,,Sn,,"O, P, S",F,,,,"B $\in$ [0.5, 1]",Positive B,2.1038617402378987,[6.0],[6.0]
mp-1178212,FeSnO3,2.0564829684189325,0.1544329038203404,Octahedron,1,4i,1,[0.6412884736492684],0.0,0.6412884736492684,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",R2SCAN,Fe-O-Sn,0.0,-1.8562306315000008,0.8620000000000001,3,Triclinic,-1,P-1,oxide,,,Fe,,Sn,,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0817878777634604,[6.0],[6.0]
mp-1178214,FeSnO3,2.046761478400952,0.1492168852965495,Octahedron,1,4b,1,[0.27660687054255173],0.0,0.27660687054255173,ABC3,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Halogens, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Fe-O-Sn,0.0351845345000008,-1.821046097,1.0275,3,Orthorhombic,mmm,Pnma,oxide,,,Fe,,Sn,,"O, S",F,,,,"B $\in$ [0.1, 0.5]",Positive B,2.0994482212776275,[6.0],[6.0]
mp-1178492,Cu3Sn(PO4)4,1.9128324327348427,0.4426690596444902,Octahedron,1,1a,1,[3.30354059289829],0.0,3.30354059289829,AB3C4D16,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals, Transition Metals",GGA,Cu-O-P-Sn,0.0412379543750036,-2.0422254451488087,0.0,4,Monoclinic,m,Pm,phosphate,,,Cu,,Sn,,"C, O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.108217894797641,[6.0],[6.0]
mp-1179534,Sn3(HO2)2,1.96972373301204,0.3572015333709503,Square non-coplanar,1,2a,1,"[3.9716898662022873, 3.9884936158628697, 3.983243374603858, 3.968092031838321, 3.9474675574299867, 3.942479183508849]",0.0,3.9669109382410284,A2B3C4,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,1,O2-,"Nonmetals, Post-Transition Metals",R2SCAN,H-O-Sn,0.0280952038888884,-1.2670450866666685,2.4431000000000003,3,Monoclinic,m,Cc,oxide,,,,,Sn,,"H, O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.238348790889512,[4.0],[4.0]
mp-1180718,KSn2(PO4)3,1.9626919710164343,0.2467735958820586,Octahedron,1,2c,1,"[0.09824175655545958, 1.1796640330512518]",0.0,0.6389528948033557,AB2C3D12,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,K-O-P-Sn,0.0,-2.5442396897876978,3.4498999999999995,4,Trigonal,-3,R-3,phosphate,K,,,,Sn,,"O, P, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.062908061611224,[6.0],[6.0]
mp-1194119,Li2Sn(HO)6,2.117922490290094,-0.0419734037836749,Octahedron,1,2b,1,[0.2736554692906067],0.0,0.2736554692906067,AB2C6D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",GGA,H-Li-O-Sn,0.0009355923333309,-1.660436944277777,3.8055,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,Sn,,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1007951209103664,[6.0],[6.0]
mp-1194203,Sr2SnO4,2.1019867295434764,-0.1169389535112105,Octahedron,1,4a,1,[0.009135752382029794],0.0,0.009135752382029794,AB2C4,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",R2SCAN,O-Sn-Sr,0.0006669321428578,-2.6491569064285727,2.6819999999999995,3,Orthorhombic,mmm,Pccn,oxide,,Sr,,,Sn,,"O, S",,,,,"B $\in$ [-1, -0.1]",Negative B,2.054404304142419,[6.0],[6.0]
mp-1194672,SrSn(HO)6,2.100155998797729,-0.0035425169151799,Octahedron,1,"2b, 2c",2,"[0.08041217048881845, 0.24705259000789292]",0.0,0.16373238024835568,ABC6D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,H-O-Sn-Sr,0.0,-1.7763713573214288,3.7165,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,Sn,,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.098615615774347,[6.0],[6.0]
mp-1195130,BaSn(HO)6,2.126904521816509,-0.0559597666725754,Octahedron,1,"2b, 2c",2,"[0.17844498881785842, 0.09040219897175783]",0.0,0.13442359389480812,ABC6D6,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",GGA,Ba-H-O-Sn,0.0,-1.7627566948214295,3.656,4,Monoclinic,2/m,P2_1/c,oxide,,Ba,,,Sn,B,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.102574773367097,[6.0],[6.0]
mp-1195757,Li2Sn(H5O4)2,2.0577440750701874,0.0380914439017962,Octahedron,1,2b,1,[0.052735416429381274],0.0,0.052735416429381274,AB2C8D10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Nonmetals, Post-Transition Metals",SCAN,H-Li-O-Sn,0.0,-1.5544843659126977,4.465,4,Monoclinic,2/m,P2_1/c,oxide,Li,,,,Sn,,"H, O, S",,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.0735263132062736,[6.0],[6.0]
mp-1196891,Ca2Al2Sn2O9,1.8431799366749355,0.7147510724020089,Octahedron,1,8d,1,[0.8319321092321865],0.0,0.8319321092321865,A2B2C2D9,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Nonmetals, Post-Transition Metals",GGA,Al-Ca-O-Sn,0.0,-2.9527840973333346,2.8373,4,Orthorhombic,mmm,Pbcn,oxide,,Ca,,,"Al, Sn",,"C, O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.1152138678292176,[6.0],[6.0]
mp-1198031,Mg5Sn(BO5)2,1.8928317893256683,0.4353064588281808,Octahedron,1,2i,1,"[0.63745698590403, 0.5672110564808402]",0.0,0.6023340211924351,AB2C5D10,1,1,1,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals",R2SCAN,B-Mg-O-Sn,0.0,-2.8988794562962954,3.8299,4,Monoclinic,2/m,C2/m,oxide,,Mg,,,Sn,B,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.07301714570942,[6.0],[6.0]
