CN,geometry_type,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn_geometry
1.0,Octahedron,5.0,8,1,1.9371914648344486,1.9371914648344486,0.0,1.0,1.0
2.0,Octahedron,4.5,8,1,1.9398168620548457,1.9427626760648153,0.002945814009969655,1.0,1.0
3.0,Octahedron,5.5,4,1,1.7339082929585703,1.8699288096742595,0.09618106149229559,0.6666666666666666,1.0
3.0,Tetrahedron,6.0,4,1,1.8025922269608343,1.8112012496793204,0.007962682524400695,0.6666666666666666,1.0
4.0,Octahedron,6.0,7,4,1.8130452112707616,1.8773772262155617,0.0615488910106033,0.6666666666666666,1.0
4.0,"Octahedron, Tetrahedron, Square pyramid, Pentagonal bipyramid",6.0,1,1,1.8112126471548642,1.8202863615907015,0.00704444570917853,0.0,1.0
4.0,Tetrahedron,6.0,195,71,1.7994022441996156,1.8139107238475274,0.011456723014817477,0.8074712643678161,1.0
4.0,"Tetrahedron, Octahedron",6.0,10,4,1.7873978947430382,1.8073600623179236,0.018327483946577745,1.0,1.0
4.0,"Tetrahedron, Square pyramid",6.0,12,12,,,,,1.0
4.0,"Trigonal bipyramid, Tetrahedron",6.0,4,1,1.8039340084674578,1.819824133489064,0.015828761978322163,0.375,1.0
5.0,Octahedron,6.0,2,1,1.8344965068801984,1.915889586671796,0.043036281159364136,1.0,1.0
5.0,"Octahedron, Square pyramid",6.0,5,5,1.7294780304906687,1.8827673619372813,0.0769810198134802,0.8,1.0
5.0,"Octahedron, Tetrahedron, Square pyramid, Pentagonal bipyramid",6.0,1,1,1.8284559445438417,1.9032594374510072,0.03816513074574919,0.0,1.0
5.0,Square pyramid,6.0,13,7,1.760624235560239,1.9058891242820841,0.07294199869058254,0.72,1.0
5.0,"Tetrahedron, Square pyramid",6.0,12,12,,,,,1.0
5.0,Trigonal bipyramid,6.0,30,13,1.8273821061964335,1.8965698015591732,0.07779126014941502,0.4782608695652174,1.0
5.0,"Trigonal bipyramid, Octahedron",6.0,13,5,1.8101810212793186,1.8879195159839006,0.07191466320737314,0.6307692307692307,1.0
5.0,"Trigonal bipyramid, Square pyramid",6.0,16,2,1.7818960020591945,1.8957448315674026,0.06568354367053533,0.8,1.0
5.0,"Trigonal bipyramid, Tetrahedron",6.0,2,1,1.8035349198609532,1.9549036408679088,0.24163024686444437,0.6,1.0
5.0,no_data,5.5,1,1,1.8480062565472979,1.9815830443810056,0.09733472902555673,0.6,1.0
6.0,Octahedron,6.0,1714,435,1.8435322854072764,1.968904260435351,0.1026872815743496,0.9487553481135745,0.4589022757697456
6.0,Octahedron,5.5,1520,77,1.8873892488345831,1.9546382576982095,0.0490410501290398,0.9434210526315789,0.4069611780455154
6.0,Octahedron,5.0,103,27,1.8544646917642431,2.012005312631541,0.08617011192409885,0.9803921568627451,0.027576974564926374
6.0,Octahedron,4.0,92,28,2.004869103826992,2.0651780912706745,0.04539524209900674,1.0,0.02463186077643909
6.0,Octahedron,3.0,68,22,2.1315705322238023,2.164729511710004,0.023434224404376525,1.0,0.01820615796519411
