CN,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,fraction_within_cn
1.0,5.0,8,1,1.9371914648344486,1.9371914648344486,0.0,1.0
2.0,4.5,8,1,1.9398168620548457,1.9427626760648153,0.002945814009969655,1.0
3.0,5.5,4,1,1.7339082929585703,1.8699288096742595,0.09618106149229559,0.5
3.0,6.0,4,1,1.8025922269608343,1.8112012496793204,0.007962682524400695,0.5
4.0,6.0,229,93,1.7994216056292256,1.815724498779234,0.013392113400946018,1.0
5.0,6.0,94,47,1.801657602003168,1.8982717786179217,0.07630772790255343,0.9894736842105263
5.0,5.5,1,1,1.8480062565472979,1.9815830443810056,0.09733472902555673,0.010526315789473684
6.0,6.0,1884,470,1.8408765220961671,1.9697679638394063,0.10648022386617315,0.43946815955213436
6.0,5.5,1619,84,1.8883279042826335,1.9545101425540556,0.04818583779399856,0.37765337065547
6.0,5.0,109,28,1.8593946843758984,2.0128623002497936,0.08495598123592087,0.025425705621646838
6.0,4.0,92,28,2.004869103826992,2.0651780912706745,0.04539524209900674,0.02146022859808724
6.0,3.0,68,22,2.1315705322238023,2.164729511710004,0.023434224404376525,0.015861908094238396
6.0,5.666666666666667,66,3,1.8769998022391459,1.9712586190334056,0.0785945624430473,0.015395381385584325
6.0,5.67,63,12,1.903737791413927,1.923291983286038,0.016027109872426972,0.01469559132260322
6.0,5.333333333333333,58,2,1.89287126276741,1.992842278216886,0.08404616191241635,0.013529274550968043
6.0,4.5,56,8,2.0040582877866657,2.019499831853452,0.012190679409671421,0.013062747842313973
6.0,5.75,48,2,1.927684079506574,1.943346079089105,0.010258333857184106,0.01119664100769769
6.0,5.89,45,2,1.9049418200728334,1.9402851622812278,0.025064663707794966,0.010496850944716585
6.0,5.83,42,6,1.8874804777871186,1.9237834301571,0.031788253815468494,0.00979706088173548
6.0,5.78,36,1,1.9180516475617386,1.9434716954432432,0.016049174507135403,0.008397480755773267
6.0,5.08,20,1,1.9206297101488805,1.989933326686232,0.054880092420995716,0.004665267086540704
6.0,5.62,16,2,1.9136093687731404,1.9378233355595578,0.017689301842281256,0.0037322136692325637
6.0,5.88,16,1,1.7745406514443882,1.9493804950690963,0.13992822264841684,0.0037322136692325637
6.0,5.17,12,1,1.9421100563189988,1.9784748840374722,0.02739980723045006,0.0027991602519244225
6.0,5.9,10,1,1.8792527665042638,1.9372718477275193,0.03932641896547136,0.002332633543270352
6.0,2.5,8,1,1.9898848427723,2.0406830518773313,0.03837560431169711,0.0018661068346162819
6.0,5.12,8,1,1.9595765648140706,1.9698128722457777,0.00942010620822131,0.0018661068346162819
6.0,5.38,8,1,1.8785225021567542,1.9727625904392811,0.08355052171274595,0.0018661068346162819
6.0,2.0,3,3,2.090424545987499,2.128295237716438,0.0378667984993819,0.0006997900629811056
7.0,5.333333333333333,12,2,1.9147078423348571,2.0357087665346087,0.08165862426271388,0.4
7.0,5.666666666666667,5,3,1.9347161124953842,2.056237122018711,0.09249120099578137,0.16666666666666666
7.0,6.0,5,2,1.7378463047120973,2.0270807287315833,0.13303782401557157,0.16666666666666666
7.0,5.08,4,1,1.9439381708559345,2.0783425977565804,0.10013462096291581,0.13333333333333333
7.0,5.5,4,1,1.8962791852986967,1.9965433058979,0.08061663249028522,0.13333333333333333
