CN,geometry_type,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn_geometry
1.0,Octahedron,6.0,24,1,1.884263350524536,1.884263350524536,0.0,1.0,1.0
1.0,"See-saw, Octahedron",5.71,12,1,1.922809232482563,1.922809232482563,0.0,1.0,1.0
1.0,Square pyramid,4.0,4,1,1.928231423516742,1.928231423516742,0.0,1.0,1.0
2.0,"Angular, Triangular non-coplanar",3.67,4,1,1.9249192515190625,1.9435053404275089,0.01858608890844643,1.0,1.0
2.0,"See-saw, Octahedron",5.71,1,1,,,,,1.0
2.0,"See-saw, Square pyramid, Triangular non-coplanar",4.0,4,4,,,,,1.0
2.0,Square pyramid,4.0,25,3,2.173230178553022,2.197003900832116,0.023773722279094255,1.0,1.0
3.0,"Angular, Triangular non-coplanar",3.67,12,1,1.8740353022427874,1.8902497605875554,0.01226780798788669,0.7777777777777777,1.0
3.0,"Octahedron, Triangular non-coplanar",4.0,1,1,,,,,1.0
3.0,See-saw,4.0,23,16,1.8434942952863658,1.9660704265730402,0.11076771081622257,0.6666666666666666,1.0
3.0,"See-saw, Octahedron, Triangular non-coplanar",5.0,1,1,,,,,1.0
3.0,"See-saw, Square non-coplanar",4.0,1,1,,,,,1.0
3.0,"See-saw, Square pyramid",4.0,6,6,,,,,1.0
3.0,"See-saw, Square pyramid, Triangular non-coplanar",4.0,46,14,1.8819434655636453,2.2048965537472376,0.4282961330165245,1.0,1.0
3.0,"See-saw, Triangular non-coplanar",4.0,154,69,1.8802607722442513,1.8974304710569545,0.014936917108840927,0.9875389408099688,1.0
3.0,"Square non-coplanar, Triangular non-coplanar",4.0,6,3,1.8745750906504879,1.9068650508796672,0.023668753800316827,1.0,1.0
3.0,"Square pyramid, Triangular non-coplanar",4.0,4,4,,,,,1.0
3.0,Triangular non-coplanar,4.0,282,107,1.8795019833354687,1.8953154872916518,0.01429925287542938,0.8260162601626017,1.0
3.0,"Triangular non-coplanar, Square pyramid, Octahedron",4.67,1,1,,,,,1.0
3.0,no_data,4.0,1,1,,,,,1.0
4.0,See-saw,4.0,218,81,1.882679599018633,2.0431689659553576,0.1856387914003685,0.9939024390243902,1.0
4.0,"See-saw, Octahedron",4.5,11,4,1.8951298800786875,2.008847593940093,0.11580885433882011,1.0,0.6111111111111112
4.0,"See-saw, Octahedron",5.0,7,5,1.8781352158035436,2.0293414766912092,0.17969369773106666,1.0,0.3888888888888889
4.0,"See-saw, Octahedron, Triangular non-coplanar",5.0,1,1,,,,,1.0
4.0,"See-saw, Square non-coplanar",4.0,2,1,2.0283063332757036,2.0283063332757045,8.86435155710655e-16,1.0,1.0
4.0,"See-saw, Square pyramid",4.0,29,20,1.878805636081638,2.0548275918328534,0.18133722155392426,1.0,1.0
4.0,"See-saw, Square pyramid, Triangular non-coplanar",4.0,110,14,1.8984930693076005,2.0947034173055807,0.2671377438762282,1.0,1.0
4.0,"See-saw, Triangular non-coplanar",4.0,313,72,1.876684878875964,2.0719553903419783,0.2597622852184047,0.8842105263157894,1.0
4.0,"Square non-coplanar, Square pyramid",4.0,4,4,2.0339303366061094,2.034245516711724,0.0003151801079992696,1.0,1.0
4.0,"Square non-coplanar, Triangular non-coplanar",4.0,6,3,1.9599817521781473,2.0254318991515303,0.059265309169721135,1.0,1.0
4.0,Square pyramid,4.0,1,1,,,,,1.0
4.0,"Square pyramid, Triangular non-coplanar",4.0,17,3,1.8815066690958164,2.117119451903146,0.3473405928535474,1.0,1.0
4.0,Tetrahedron,6.0,8,2,1.8183968023900645,1.8247809319675141,0.004214043999416475,0.0,1.0
4.0,"Tetrahedron, Trigonal bipyramid",6.0,2,1,1.8254552768023946,1.826061149841875,0.0006058730394792045,0.0,1.0
4.0,Triangular non-coplanar,4.0,55,14,1.8872800829306788,2.141689847119953,0.4261816535764588,0.8055555555555556,1.0
4.0,no_data,4.0,1,1,,,,,1.0
5.0,See-saw,4.0,76,18,1.8855219656871915,2.2104850354596857,0.3736455369597928,0.9657142857142856,1.0
5.0,"See-saw, Square pyramid",4.0,107,20,1.883858349957215,2.2081904431870107,0.3620419223170354,0.9918367346938776,1.0
5.0,"See-saw, Square pyramid, Triangular non-coplanar",4.0,92,11,1.8983215271264864,2.248900603687823,0.40966238362288193,0.9911111111111112,1.0
5.0,"See-saw, Triangular non-coplanar",4.0,82,14,1.8826522712090004,2.270886377593855,0.4531439779226035,0.980246913580247,1.0
5.0,"Square non-coplanar, Square pyramid",4.0,7,4,1.9473881538115914,2.1475896904721488,0.18990905267654545,0.8571428571428571,1.0
5.0,Square pyramid,4.0,38,13,1.8926415607196863,2.13310799201544,0.2199771356803369,1.0,1.0
5.0,"Square pyramid, Octahedron",5.25,8,2,1.853234795127078,2.1065549050703387,0.14074870290170863,0.8,0.42105263157894735
5.0,"Square pyramid, Octahedron",4.0,3,3,,,,,0.15789473684210525
5.0,"Square pyramid, Octahedron",5.0,3,2,1.8282789358323883,2.064520084983085,0.11812057458811635,0.8,0.15789473684210525
5.0,"Square pyramid, Octahedron",4.67,2,2,,,,,0.10526315789473684
5.0,"Square pyramid, Octahedron",6.0,2,2,,,,,0.10526315789473684
5.0,"Square pyramid, Octahedron",5.2,1,1,,,,,0.05263157894736842
5.0,"Square pyramid, Triangular non-coplanar",4.0,4,1,1.916421237019129,2.2476263983556675,0.38834165664077414,1.0,1.0
5.0,"Tetrahedron, Trigonal bipyramid",6.0,2,1,1.8805427325127515,1.9003077308931096,0.020847252466768083,0.0,1.0
5.0,Triangular non-coplanar,4.0,10,2,1.885460236042666,2.250151147553685,0.40559652663269785,0.96,1.0
5.0,"Triangular non-coplanar, Square pyramid, Octahedron",4.67,1,1,,,,,1.0
5.0,Trigonal bipyramid,6.0,4,1,1.9045047051256034,1.9340285346773889,0.02213667610399839,0.0,1.0
5.0,no_data,5.25,4,1,1.856238372732624,2.0995967512218003,0.13177922210223464,1.0,1.0
6.0,Octahedron,6.0,571,178,1.9196005966555707,1.9570786635181763,0.030116859059035616,0.9889083479276123,0.8825347758887172
6.0,Octahedron,5.5,42,4,1.9920459506838657,2.035376941555637,0.045113521401298914,1.0,0.06491499227202473
6.0,Octahedron,4.0,23,13,1.9944635479999016,2.149668276826184,0.1433235623943305,1.0,0.03554868624420402
6.0,Octahedron,5.0,8,1,1.9491784948895179,2.0933046057420865,0.13812929053518969,1.0,0.012364760432766615
6.0,Octahedron,4.67,3,1,1.96562117047508,2.0067064391632514,0.035445310557152464,1.0,0.00463678516228748
6.0,"Octahedron, Triangular non-coplanar",4.0,4,1,1.9323728537869544,1.9378415644680316,0.00730785357293094,1.0,1.0
6.0,See-saw,4.0,21,9,1.9274299877900023,2.2978717412086116,0.38398014378198786,1.0,1.0
6.0,"See-saw, Octahedron",5.0,26,5,1.9197162549427196,2.0784372742306143,0.15678037127399683,1.0,0.6190476190476191
6.0,"See-saw, Octahedron",4.5,12,4,1.9267287831511302,1.9635509975830552,0.03175633666839125,1.0,0.2857142857142857
6.0,"See-saw, Octahedron",4.0,4,1,1.8849465346379626,2.2723025157467673,0.370407184259411,1.0,0.09523809523809523
6.0,"See-saw, Octahedron, Triangular non-coplanar",5.0,6,1,1.8680122645029844,2.0800232708113158,0.20421833232621286,1.0,1.0
6.0,"See-saw, Square pyramid",4.0,17,3,1.8825467921701067,2.3216877404383562,0.40904438601014886,1.0,1.0
6.0,"See-saw, Square pyramid, Triangular non-coplanar",4.0,26,3,1.8991927575486078,2.3507686668627668,0.4358917853599976,1.0,1.0
6.0,"See-saw, Triangular non-coplanar",4.0,6,1,1.8718628689721177,2.358613577513035,0.4424561988869498,1.0,1.0
6.0,Square pyramid,4.0,10,3,1.8609652704179154,2.267148230068049,0.3240293385201562,0.9333333333333333,1.0
6.0,"Square pyramid, Octahedron",5.25,40,2,1.9181157115267662,1.9593444013199846,0.034668639930256546,1.0,0.39215686274509803
6.0,"Square pyramid, Octahedron",4.0,22,4,1.9023893028509433,2.125302025130145,0.20315779834859662,1.0,0.21568627450980393
6.0,"Square pyramid, Octahedron",5.2,16,1,1.8790114552827633,2.004798276157297,0.11103499010711604,1.0,0.1568627450980392
6.0,"Square pyramid, Octahedron",4.67,8,2,1.9124901270080565,2.0812197255237335,0.17547201845904606,1.0,0.0784313725490196
6.0,"Square pyramid, Octahedron",5.0,8,2,1.8993285593808393,2.004549541495312,0.12170141603104417,1.0,0.0784313725490196
