CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
1.0,2,2,5.0,5.0,s_avg > 1,4+:0.5000; 6+:0.5000
2.0,9,7,4.0,2.0,s_avg > 1,4+:1.0000
3.0,238,224,4.004201680672269,1.334733893557423,s_avg > 1,4+:0.9958; 5+:0.0042
4.0,236,223,4.0508474576271185,1.0127118644067796,s_avg > 1,4+:0.9619; 5+:0.0254; 6+:0.0127
5.0,92,92,4.108695652173913,0.8217391304347826,s_avg ≤ 1,4+:0.9348; 5+:0.0217; 6+:0.0435
6.0,234,234,5.611111111111111,0.9351851851851851,s_avg ≤ 1,4+:0.1752; 5+:0.0385; 6+:0.7863
7.0,1,1,4.0,0.5714285714285714,s_avg ≤ 1,4+:1.0000
