material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Te_wyckoff,num_Te_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1197646,Ba6Te10Br2O25,2.0212016150297787,0.7324291335526318,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4b,2,4.0,Te,0.0,True,56.0,4.0,1.8627036010076286,2.466336306532861,2.071480691167387,0.23570564076433995,0.6036327055252324,102.8929158769177,29.63736256821883,81.86862533367724,166.8607563553882,3.0,0.75,33,"See-saw, Triangular non-coplanar"
mp-1197646,Ba6Te10Br2O25,2.0212016150297787,0.7324291335526318,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4b,2,4.0,Te,0.0,True,57.0,4.0,1.8627036010076283,2.466336306532861,2.0714806911673866,0.23570564076433986,0.6036327055252326,102.89291587691774,29.63736256821888,81.86862533367723,166.86075635538833,3.0,0.75,34,"See-saw, Triangular non-coplanar"
mp-1197646,Ba6Te10Br2O25,2.0212016150297787,0.7324291335526318,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4b,2,4.0,Te,0.0,True,58.0,4.0,1.8627036010076272,2.466336306532862,2.071480691167387,0.23570564076434042,0.6036327055252346,102.89291587691771,29.637362568218865,81.86862533367727,166.8607563553883,3.0,0.75,35,"See-saw, Triangular non-coplanar"
mp-1197646,Ba6Te10Br2O25,2.0212016150297787,0.7324291335526318,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4b,2,4.0,Te,0.0,True,59.0,4.0,1.8627036010076305,2.466336306532862,2.071480691167387,0.23570564076433984,0.6036327055252313,102.89291587691771,29.63736256821888,81.86862533367726,166.86075635538833,3.0,0.75,36,"See-saw, Triangular non-coplanar"
mp-1197646,Ba6Te10Br2O25,2.0212016150297787,0.7324291335526318,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4b,2,4.0,Te,0.0,True,60.0,4.0,1.8709638299274025,2.436176610475669,2.058556185703691,0.22908700167936807,0.5652127805482663,52.752731135672484,23.091728931401107,15.023383556249359,93.12081877832146,2.0,0.5,37,"See-saw, Triangular non-coplanar"
mp-1197646,Ba6Te10Br2O25,2.0212016150297787,0.7324291335526318,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4b,2,4.0,Te,0.0,True,61.0,4.0,1.870963829927405,2.436176610475668,2.058556185703691,0.22908700167936732,0.565212780548263,52.75273113567246,23.091728931401097,15.023383556249359,93.12081877832144,2.0,0.5,38,"See-saw, Triangular non-coplanar"
mp-1197646,Ba6Te10Br2O25,2.0212016150297787,0.7324291335526318,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4b,2,4.0,Te,0.0,True,62.0,4.0,1.870963829927403,2.4361766104756697,2.05855618570369,0.22908700167936916,0.5652127805482667,101.6364926759108,28.65850565752483,78.8227293626746,162.86572679306624,2.0,0.5,39,"See-saw, Triangular non-coplanar"
mp-1197646,Ba6Te10Br2O25,2.0212016150297787,0.7324291335526318,"[3.0, 4.0, 4.0]",4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4b,2,4.0,Te,0.0,True,63.0,4.0,1.8709638299274043,2.436176610475668,2.05855618570369,0.22908700167936796,0.5652127805482636,101.63649267591079,28.65850565752483,78.82272936267465,162.86572679306624,2.0,0.5,40,"See-saw, Triangular non-coplanar"
mp-1197762,Na2Y3Te4(ClO4)3,1.9122621477426829,0.0704678201685879,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Te,0.0,True,10.0,3.0,1.9093494102185757,1.9151403468998962,1.9131044114622766,0.002658336239830439,0.005790936681320469,80.66742758722076,27.82008993214236,41.38850540863978,102.2590183124391,3.0,1.0,1,Triangular non-coplanar
mp-1197762,Na2Y3Te4(ClO4)3,1.9122621477426829,0.0704678201685879,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Te,0.0,True,11.0,3.0,1.9093494102185722,1.9151403468998964,1.9131044114622737,0.002658336239831067,0.0057909366813242436,80.66742758722079,27.820089932142373,41.38850540863979,102.25901831243915,3.0,1.0,2,Triangular non-coplanar
mp-1197762,Na2Y3Te4(ClO4)3,1.9122621477426829,0.0704678201685879,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Te,0.0,True,12.0,3.0,1.9093494102185733,1.915140346899892,1.9131044114622728,0.00265833623982965,0.0057909366813186924,80.66742758722074,27.82008993214238,41.388505408639745,102.25901831243914,3.0,1.0,3,Triangular non-coplanar
mp-1197762,Na2Y3Te4(ClO4)3,1.9122621477426829,0.0704678201685879,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Te,0.0,True,13.0,3.0,1.9093494102185757,1.9151403468998942,1.9131044114622746,0.0026583362398290193,0.00579093668131847,80.66742758722074,27.820089932142366,41.388505408639766,102.25901831243914,3.0,1.0,4,Triangular non-coplanar
mp-1197782,K3V5Te4(HO3)8,1.9040049942569133,-0.0720457053274304,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4e,1,3.0,Te,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1198070,Ni3Te2MoO10,1.885633399884796,-0.0998282232424638,[3.0],4.0,4.0,4.0,"See-saw, Triangular non-coplanar",4a,2,3.0,Te,0.0,True,,,,,,,,,,,,,,0,"See-saw, Triangular non-coplanar"
mp-11982,Sr2CaTeO6,1.959067140985561,0.035045179953307,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Te,0.0,True,6.0,6.0,1.957253978585132,1.9622740614973673,1.9590809408128897,0.002265700746359442,0.005020082912235324,47.39797660125582,20.990662601250236,14.904729489581811,89.24240260920976,6.0,1.0,1,Octahedron
mp-11982,Sr2CaTeO6,1.959067140985561,0.035045179953307,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Te,0.0,True,7.0,6.0,1.957253978585132,1.9622740614973677,1.9590809408128897,0.0022657007463594493,0.005020082912235768,108.0,36.004049897039124,89.24240260920976,180.0,6.0,1.0,2,Octahedron
mp-1198524,Cu3TePbO7,1.9704180066110608,0.0998890389073586,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,Te,0.0,True,12.0,6.0,1.9083268416072838,2.022491730725915,1.9779508755589923,0.040628693677202586,0.1141648891186311,99.69291820838671,34.257601757083414,54.62086119526574,168.61270477939362,6.0,1.0,1,Octahedron
mp-1198524,Cu3TePbO7,1.9704180066110608,0.0998890389073586,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,Te,0.0,True,13.0,6.0,1.908326841607284,2.022491730725916,1.9779508755589923,0.04062869367720283,0.11416488911863176,106.20041512706344,32.92902033268613,81.4831142866669,176.90351472995323,6.0,1.0,2,Octahedron
mp-1198524,Cu3TePbO7,1.9704180066110608,0.0998890389073586,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,Te,0.0,True,14.0,6.0,1.9083268416072838,2.0224917307259154,1.9779508755589914,0.040628693677202427,0.11416488911863154,99.69291820838671,34.25760175708346,54.620861195265675,168.6127047793937,6.0,1.0,3,Octahedron
mp-1198524,Cu3TePbO7,1.9704180066110608,0.0998890389073586,[6.0],6.0,6.0,6.0,Octahedron,4c,1,6.0,Te,0.0,True,15.0,6.0,1.9083268416072852,2.022491730725916,1.9779508755589923,0.04062869367720247,0.11416488911863065,106.20041512706345,32.929020332686164,81.48311428666695,176.90351472995323,6.0,1.0,4,Octahedron
mp-1198767,SrV2TeO8,2.050104845779165,0.5902389565398334,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,3.0,Te,0.0,True,,,,,,,,,,,,,,0,"See-saw, Square pyramid"
mp-1198767,SrV2TeO8,2.050104845779165,0.5902389565398334,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,6.0,Te,0.0,True,24.0,6.0,1.8925256960151964,2.990374001184179,2.2949238762625646,0.39985377584092563,1.0978483051689827,91.410796876285,33.61304114331887,15.738030126431767,160.85790582321889,6.0,1.0,1,"See-saw, Square pyramid"
mp-1198767,SrV2TeO8,2.050104845779165,0.5902389565398334,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,6.0,Te,0.0,True,25.0,6.0,1.892525696015196,2.9903740011841786,2.294923876262565,0.39985377584092513,1.0978483051689827,91.41079687628498,33.61304114331885,15.738030126431788,160.8579058232189,6.0,1.0,2,"See-saw, Square pyramid"
mp-1198767,SrV2TeO8,2.050104845779165,0.5902389565398334,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,6.0,Te,0.0,True,26.0,6.0,1.8557633577210835,2.6130456583854853,2.2710609017530152,0.31894992542339123,0.7572823006644018,91.92888480346323,32.541276902129106,25.244843921913535,172.40938725947032,6.0,1.0,3,"See-saw, Square pyramid"
mp-1198767,SrV2TeO8,2.050104845779165,0.5902389565398334,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,6.0,Te,0.0,True,27.0,6.0,1.8557633577210828,2.613045658385485,2.271060901753015,0.3189499254233918,0.757282300664402,91.92888480346322,32.541276902129084,25.244843921913535,172.40938725947018,6.0,1.0,4,"See-saw, Square pyramid"
mp-1198767,SrV2TeO8,2.050104845779165,0.5902389565398334,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,6.0,Te,0.0,True,28.0,6.0,1.887647694408792,3.0040754995402983,2.3146616345571833,0.4223934837409909,1.1164278051315062,91.56923323624841,33.87061417020586,16.280487471026948,163.74170582990376,6.0,1.0,5,"See-saw, Square pyramid"
mp-1198767,SrV2TeO8,2.050104845779165,0.5902389565398334,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,6.0,Te,0.0,True,29.0,6.0,1.8876476944087937,3.004075499540299,2.314661634557184,0.4223934837409908,1.1164278051315055,91.5692332362484,33.87061417020585,16.280487471026994,163.74170582990374,6.0,1.0,6,"See-saw, Square pyramid"
mp-1198767,SrV2TeO8,2.050104845779165,0.5902389565398334,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,6.0,Te,0.0,True,30.0,6.0,1.8540945345784614,3.040074095726947,2.3282133107146556,0.42665316744165654,1.1859795611484856,76.95632517460953,29.215353677962945,27.472754846462177,156.49524610852302,6.0,1.0,7,"See-saw, Square pyramid"
mp-1198767,SrV2TeO8,2.050104845779165,0.5902389565398334,"[3.0, 6.0]",4.0,4.0,4.0,"See-saw, Square pyramid",2i,2,6.0,Te,0.0,True,31.0,6.0,1.8540945345784627,3.0400740957269488,2.328213310714656,0.4266531674416559,1.185979561148486,76.95632517460955,29.215353677962945,27.472754846462177,156.49524610852302,6.0,1.0,8,"See-saw, Square pyramid"
mp-1198906,V2Co3TePb3O14,1.9598808805676384,0.290282803752313,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,Te,0.0,True,30.0,6.0,1.9513519886627433,1.970123360340781,1.9624461051920823,0.008035226814456271,0.018771371678037774,49.431533452099174,21.652894384587857,10.478116035314628,89.90406502574254,6.0,1.0,1,no_data
mp-1198906,V2Co3TePb3O14,1.9598808805676384,0.290282803752313,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,Te,0.0,True,31.0,6.0,1.9459766124737778,1.9660501528777616,1.9565147954861883,0.008225610433555857,0.02007354040398379,58.932105941654264,20.35083727856763,35.78211040001338,91.29763778173582,6.0,1.0,2,no_data
mp-1198906,V2Co3TePb3O14,1.9598808805676384,0.290282803752313,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,Te,0.0,True,32.0,6.0,1.9547914073837123,1.9618844334925658,1.957723186199992,0.0030234030931902923,0.00709302610885354,54.51885215703942,20.914610177885756,12.102246494744131,87.60598750214191,6.0,1.0,3,no_data
mp-1198906,V2Co3TePb3O14,1.9598808805676384,0.290282803752313,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,Te,0.0,True,33.0,6.0,1.95652498439151,1.972224345605731,1.9635713448086352,0.006509145136731173,0.015699361214220886,59.26546716629234,20.48980531755399,36.237202115910655,90.95913807351077,6.0,1.0,4,no_data
mp-1198906,V2Co3TePb3O14,1.9598808805676384,0.290282803752313,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,Te,0.0,True,34.0,6.0,1.9513248062612076,1.970082480519829,1.9624657175583504,0.00805304505624867,0.018757674258621293,49.848250388939306,21.68431334655685,10.519182982543633,90.05773808199845,6.0,1.0,5,no_data
mp-1198906,V2Co3TePb3O14,1.9598808805676384,0.290282803752313,[6.0],6.0,6.0,6.0,no_data,no_data,1,6.0,Te,0.0,True,35.0,6.0,1.9539284197440956,1.9598856484788745,1.956645160297169,0.002460064664934537,0.0059572287347788855,58.87762958046241,20.334047951660654,35.82107633598308,91.27604396323063,6.0,1.0,6,no_data
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,12.0,3.0,1.878701512207842,1.8992361184743618,1.8923912497188546,0.009680106226700924,0.020534606266519706,97.43741713859895,1.2258904177643195,95.70374628381342,98.3042525659917,0.0,0.0,1,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,13.0,3.0,1.878701512207841,1.8992361184743618,1.8923912497188544,0.009680106226701343,0.020534606266520816,97.43741713859892,1.225890417764343,95.70374628381337,98.3042525659917,0.0,0.0,2,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,14.0,3.0,1.8787015122078432,1.8992361184743616,1.8923912497188553,0.009680106226700454,0.020534606266518374,97.43741713859889,1.2258904177643262,95.70374628381336,98.30425256599166,0.0,0.0,3,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,15.0,3.0,1.878701512207845,1.8992361184743598,1.8923912497188546,0.00968010622669883,0.02053460626651482,97.4374171385989,1.2258904177642962,95.70374628381342,98.30425256599165,0.0,0.0,4,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,20.0,3.0,1.8634744374203438,1.9926357226681761,1.906528199169622,0.06088721377700757,0.12916128524783232,94.22376892915112,4.67181245787808,90.92029865975371,100.83070946794588,1.0,0.3333333333333333,5,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,21.0,3.0,1.863474437420342,1.992635722668175,1.9065281991696201,0.06088721377700815,0.129161285247833,48.33901633799562,24.326469607602185,13.936193094267713,65.54042795985958,1.0,0.3333333333333333,6,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,22.0,3.0,1.8634744374203434,1.9926357226681755,1.906528199169621,0.060887213777007884,0.1291612852478321,94.22376892915116,4.671812457878066,90.92029865975378,100.83070946794591,1.0,0.3333333333333333,7,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,23.0,3.0,1.8634744374203442,1.9926357226681761,1.9065281991696217,0.060887213777007884,0.12916128524783188,48.339016337995645,24.326469607602142,13.936193094267793,65.54042795985957,1.0,0.3333333333333333,8,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,12.0,3.0,1.878701512207842,1.8992361184743618,1.8923912497188546,0.009680106226700924,0.020534606266519706,97.43741713859895,1.2258904177643195,95.70374628381342,98.3042525659917,0.0,0.0,1,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,13.0,3.0,1.878701512207841,1.8992361184743618,1.8923912497188544,0.009680106226701343,0.020534606266520816,97.43741713859892,1.225890417764343,95.70374628381337,98.3042525659917,0.0,0.0,2,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,14.0,3.0,1.8787015122078432,1.8992361184743616,1.8923912497188553,0.009680106226700454,0.020534606266518374,97.43741713859889,1.2258904177643262,95.70374628381336,98.30425256599166,0.0,0.0,3,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,15.0,3.0,1.878701512207845,1.8992361184743598,1.8923912497188546,0.00968010622669883,0.02053460626651482,97.4374171385989,1.2258904177642962,95.70374628381342,98.30425256599165,0.0,0.0,4,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,20.0,3.0,1.8634744374203438,1.9926357226681761,1.906528199169622,0.06088721377700757,0.12916128524783232,94.22376892915112,4.67181245787808,90.92029865975371,100.83070946794588,1.0,0.3333333333333333,5,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,21.0,3.0,1.863474437420342,1.992635722668175,1.9065281991696201,0.06088721377700815,0.129161285247833,48.33901633799562,24.326469607602185,13.936193094267713,65.54042795985958,1.0,0.3333333333333333,6,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,22.0,3.0,1.8634744374203434,1.9926357226681755,1.906528199169621,0.060887213777007884,0.1291612852478321,94.22376892915116,4.671812457878066,90.92029865975378,100.83070946794591,1.0,0.3333333333333333,7,Triangular non-coplanar
mp-1198919,Ba3Te3(BrO4)2,1.9570447329362737,0.2101237244189062,"[3.0, 3.0]",4.0,4.0,4.0,Triangular non-coplanar,4c,1,3.0,Te,0.0,True,23.0,3.0,1.8634744374203442,1.9926357226681761,1.9065281991696217,0.060887213777007884,0.12916128524783188,48.339016337995645,24.326469607602142,13.936193094267793,65.54042795985957,1.0,0.3333333333333333,8,Triangular non-coplanar
mp-1198962,CoTe6O13,2.0118247808472547,0.427170792170857,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",1a,2,4.0,Te,0.0,True,,,,,,,,,,,,,,0,"See-saw, Square pyramid"
mp-1198962,CoTe6O13,2.0118247808472547,0.427170792170857,"[4.0, 5.0]",4.0,4.0,4.0,"See-saw, Square pyramid",1a,2,5.0,Te,0.0,True,,,,,,,,,,,,,,0,"See-saw, Square pyramid"
mp-1199642,Sr2V4Te2H2O17,2.082379239972653,0.4084234822756342,[6.0],4.0,4.0,4.0,Square pyramid,4f,1,6.0,Te,0.0,True,12.0,6.0,1.8648444424017625,2.7606696364180654,2.27879687909253,0.33921342750962563,0.8958251940163029,100.80168341109717,36.49083603512925,25.798093300879916,177.17688678326078,6.0,1.0,1,Square pyramid
mp-1199642,Sr2V4Te2H2O17,2.082379239972653,0.4084234822756342,[6.0],4.0,4.0,4.0,Square pyramid,4f,1,6.0,Te,0.0,True,13.0,6.0,1.8648444424017658,2.7606696364180627,2.2787968790925297,0.33921342750962447,0.8958251940162969,100.80168341109717,36.4908360351293,25.798093300879916,177.17688678326104,6.0,1.0,2,Square pyramid
mp-1199642,Sr2V4Te2H2O17,2.082379239972653,0.4084234822756342,[6.0],4.0,4.0,4.0,Square pyramid,4f,1,6.0,Te,0.0,True,14.0,6.0,1.864844442401765,2.7606696364180627,2.2787968790925306,0.33921342750962497,0.8958251940162978,100.8016834110972,36.4908360351293,25.798093300879916,177.17688678326104,6.0,1.0,3,Square pyramid
mp-1199642,Sr2V4Te2H2O17,2.082379239972653,0.4084234822756342,[6.0],4.0,4.0,4.0,Square pyramid,4f,1,6.0,Te,0.0,True,15.0,6.0,1.864844442401765,2.7606696364180627,2.2787968790925306,0.33921342750962485,0.8958251940162978,100.80168341109716,36.49083603512927,25.798093300879902,177.17688678326078,6.0,1.0,4,Square pyramid
mp-1199741,Zn3TeP2Pb3O14,1.9549548965475336,0.2195084638312114,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1b",1,6.0,Te,0.0,True,18.0,6.0,1.9505797784341152,1.96500577863275,1.958134483853889,0.005909182572394376,0.014426000198634714,49.3083712195231,21.347962120120666,10.900001349643185,91.30935059744992,6.0,1.0,1,Octahedron
mp-1199741,Zn3TeP2Pb3O14,1.9549548965475336,0.2195084638312114,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1b",1,6.0,Te,0.0,True,19.0,6.0,1.949609392824062,1.9524589162935742,1.9512899940668496,0.0012182795416576628,0.002849523469512061,59.53127550201308,20.5440386213717,36.21487506960529,91.0606693684671,6.0,1.0,2,Octahedron
mp-1199741,Zn3TeP2Pb3O14,1.9549548965475336,0.2195084638312114,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1b",1,6.0,Te,0.0,True,20.0,6.0,1.9506189320663316,1.9555641861702606,1.9533888353674633,0.002062200126573852,0.004945254103928987,54.32579011720406,20.98359002368851,12.50819982161474,87.40687429036467,6.0,1.0,3,Octahedron
mp-1199741,Zn3TeP2Pb3O14,1.9549548965475336,0.2195084638312114,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1b",1,6.0,Te,0.0,True,21.0,6.0,1.9508259866263566,1.961224874066452,1.9564432542020722,0.004286252856208374,0.010398887440095317,59.65334340148533,20.597540554332973,36.25065884559593,91.24461748858792,6.0,1.0,4,Octahedron
mp-1199741,Zn3TeP2Pb3O14,1.9549548965475336,0.2195084638312114,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1b",1,6.0,Te,0.0,True,22.0,6.0,1.953592016638287,1.9600093366358275,1.9576856900182589,0.0029034743604199136,0.006417319997540583,49.699379999079085,21.480088259259784,10.845280343898546,90.82480405534648,6.0,1.0,5,Octahedron
mp-1199741,Zn3TeP2Pb3O14,1.9549548965475336,0.2195084638312114,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1b",1,6.0,Te,0.0,True,23.0,6.0,1.9499636005763066,1.9545634371353096,1.9528190329019708,0.0020355853636134778,0.004599836559002979,59.638781306977506,20.578999623071404,36.093236665014,91.97013257492173,6.0,1.0,6,Octahedron
mp-1199992,Nb3Te4ClO15,1.884576241098955,-0.1162435457727391,[3.0],4.0,4.0,4.0,Triangular non-coplanar,4f,1,3.0,Te,0.0,True,,,,,,,,,,,,,,0,Triangular non-coplanar
mp-1200032,Na6TeMo6(H22O23)2,1.9631782077487536,0.015345052482193,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Te,0.0,True,6.0,6.0,1.9570092623527064,1.968484920517314,1.9637141460717233,0.0048804553468497465,0.011475658164607605,58.51428324697126,30.95490295648961,13.346713606390077,103.76940137999348,6.0,1.0,1,Octahedron
mp-1200112,Sr3TeO6,1.963651742598504,0.4142583324071959,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1h, 1f, 1g, 1e, 1c, 1d, 1b",1,6.0,Te,0.0,True,24.0,6.0,1.9523249198415433,1.9858771830755475,1.9712121207365598,0.014019235179345514,0.033552263234004176,107.99999994308176,36.04802370006756,86.66111617282564,180.0,6.0,1.0,1,Octahedron
mp-1200112,Sr3TeO6,1.963651742598504,0.4142583324071959,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1h, 1f, 1g, 1e, 1c, 1d, 1b",1,6.0,Te,0.0,True,25.0,6.0,1.9582369069856587,1.9886212149695193,1.9723766190358365,0.0124933167476799,0.030384307983860603,55.24200460547906,24.913373251025952,14.757866777483526,93.191795433313,6.0,1.0,2,Octahedron
mp-1200112,Sr3TeO6,1.963651742598504,0.4142583324071959,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1h, 1f, 1g, 1e, 1c, 1d, 1b",1,6.0,Te,0.0,True,26.0,6.0,1.9585628758496987,1.9900573171315856,1.9699716301724808,0.014246445823338989,0.03149444128188694,62.337634490065966,34.82373816067474,2.589641602182391,117.27259063218499,6.0,1.0,3,Octahedron
mp-1200112,Sr3TeO6,1.963651742598504,0.4142583324071959,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1h, 1f, 1g, 1e, 1c, 1d, 1b",1,6.0,Te,0.0,True,27.0,6.0,1.9395875331995167,1.987455063602279,1.9638287331258066,0.019546673460294334,0.04786753040276226,69.54690332140976,31.47635089958703,10.524708869826336,130.6720939534009,4.0,0.6666666666666666,4,Octahedron
mp-1200112,Sr3TeO6,1.963651742598504,0.4142583324071959,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1h, 1f, 1g, 1e, 1c, 1d, 1b",1,6.0,Te,0.0,True,28.0,6.0,1.9136388711973238,1.9901802115465137,1.9579181358983533,0.0323826478242275,0.07654134034918991,52.18545236170458,32.653762895528594,5.577180674348846,97.58990103425016,4.0,0.6666666666666666,5,Octahedron
mp-1200112,Sr3TeO6,1.963651742598504,0.4142583324071959,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1h, 1f, 1g, 1e, 1c, 1d, 1b",1,6.0,Te,0.0,True,29.0,6.0,1.9319181161888777,1.988488435411488,1.9638294790046424,0.023657251224900627,0.056570319222610355,56.984239114351944,28.670594733288326,13.2788289329581,93.22044024930386,4.0,0.6666666666666666,6,Octahedron
mp-1200112,Sr3TeO6,1.963651742598504,0.4142583324071959,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1h, 1f, 1g, 1e, 1c, 1d, 1b",1,6.0,Te,0.0,True,30.0,6.0,1.9538593537955409,1.9607713371385427,1.9562754510609388,0.0031820349422987215,0.006911983343001804,70.71210367007774,42.60647255604044,1.3860147317280156,130.4949344003632,6.0,1.0,7,Octahedron
mp-1200112,Sr3TeO6,1.963651742598504,0.4142583324071959,[6.0],6.0,6.0,6.0,Octahedron,"1a, 1h, 1f, 1g, 1e, 1c, 1d, 1b",1,6.0,Te,0.0,True,31.0,6.0,1.951151224102996,1.9586731783635554,1.9550187150763818,0.0030745172597554495,0.007521954260559349,69.79053291581354,30.045703284147528,30.005071983853885,127.66773616912037,6.0,1.0,8,Octahedron
