CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
1.0,3,3,1.9247516505812519,0.005753721924096533,5.236666666666667
2.0,11,9,1.9972104175930232,0.24154827309242496,4.125454545454546
3.0,240,226,1.9820132418713865,0.3561172865199076,4.005583333333333
4.0,240,227,2.0436036483072506,0.80591979701182,4.058333333333334
5.0,99,99,2.039461048792925,0.6473523435984662,4.1713131313131315
6.0,254,250,1.975805988837741,0.34891113361069526,5.569409448818898
7.0,1,1,2.003858364186231,0.6518045177371538,4.0
