CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
3.0,70,61,3.028571428571429,1.0095238095238095,s_avg > 1,3+:0.9857; 5+:0.0143
4.0,69,67,3.0,0.75,s_avg ≤ 1,3+:1.0000
5.0,38,38,3.2631578947368425,0.6526315789473685,s_avg ≤ 1,3+:0.8684; 5+:0.1316
6.0,456,455,4.824561403508771,0.8040935672514619,s_avg ≤ 1,3+:0.0855; 4+:0.0044; 5+:0.9101
