CN,geometry_type,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn
2.0,Octahedron,12,2,2.053855823386848,2.063571267604139,0.009715444217290706,1.0,1.0
3.0,Octahedron,2,1,2.171796984104036,2.2153186213919875,0.0395583159586337,1.0,1.0
4.0,Octahedron,20,5,2.109862579120458,2.141043644890182,0.02862196591849563,1.0,0.5263157894736842
4.0,Tetrahedron,12,4,1.9632981884290854,2.0074590761674664,0.040682314637183505,0.5416666666666666,0.3157894736842105
4.0,"Octahedron, Tetrahedron",6,2,1.9781011338909937,1.9956951431014207,0.016129806576214895,1.0,0.15789473684210525
5.0,Trigonal bipyramid,14,3,2.0487601482093125,2.0634944002937177,0.010223837820976817,0.9142857142857144,0.6086956521739131
5.0,Octahedron,4,3,2.1243641189477978,2.1705600912581353,0.03173629751373355,0.75,0.17391304347826086
5.0,Square pyramid,3,2,1.9886389013553363,2.093561195620327,0.05246114713249539,0.20000000000000004,0.13043478260869565
5.0,Pentagonal bipyramid,2,1,2.146713598833746,2.2113065146990873,0.05829054863978543,1.0,0.08695652173913043
6.0,Octahedron,2034,367,2.0252734005261237,2.1109028777758994,0.06124712405204508,0.9996717544723452,0.9690328727965698
6.0,Trigonal prism,18,8,2.0809626367863565,2.136582301249224,0.047056141871680134,1.0,0.00857551214864221
6.0,"Octahedron, Square-face capped trigonal prism",13,5,2.063411520094262,2.1179071076595486,0.0472166171086013,1.0,0.006193425440686041
6.0,"Octahedron, Trigonal prism",12,1,2.0960823252572314,2.1482628276175686,0.0521786655048151,1.0,0.005717008099094807
6.0,no_data,8,1,2.0514901623078643,2.110406819861069,0.04820051562986472,1.0,0.003811338732729871
6.0,"Octahedron, Tetrahedron",6,2,2.1123809677821423,2.1602511127291613,0.06285698647625977,1.0,0.0028585040495474035
6.0,Square-face capped trigonal prism,3,3,,,,,0.0014292520247737017
6.0,"Face-capped octahedron, Octahedron",2,1,2.0997204346915934,2.138868952975801,0.026172385726351378,1.0,0.0009528346831824678
6.0,"Octahedron, Pentagonal bipyramid",1,1,,,,,0.0004764173415912339
6.0,"Octahedron, Square-face capped trigonal prism, Trigonal prism",1,1,2.075722144023387,2.1070984406723774,0.027617129393747015,1.0,0.0004764173415912339
6.0,"Square-face capped trigonal prism, Trigonal prism, Pentagonal bipyramid",1,1,,,,,0.0004764173415912339
7.0,Square-face capped trigonal prism,51,7,2.0683035418092612,2.218480267957653,0.1752159006515251,1.0,0.28651685393258425
7.0,"Octahedron, Square-face capped trigonal prism",50,5,2.081507771598229,2.231951589404799,0.18133361060620395,1.0,0.2808988764044944
7.0,"Octahedron, Square-face capped trigonal prism, Trigonal prism",21,1,2.0668130242967853,2.225325660555036,0.1941271978557595,1.0,0.11797752808988764
7.0,Face-capped octahedron,15,3,2.15263946383484,2.19873898413627,0.06736290544811313,1.0,0.08426966292134831
7.0,Pentagonal bipyramid,12,2,2.0799189783502343,2.199895285006889,0.11791459114587767,1.0,0.06741573033707865
7.0,"Octahedron, Pentagonal bipyramid",8,1,2.0543937925317306,2.226995247248992,0.201420662855139,1.0,0.0449438202247191
7.0,"Square-face capped trigonal prism, Trigonal prism, Pentagonal bipyramid",8,1,2.053188285660679,2.2006998528319572,0.15144662228112113,1.0,0.0449438202247191
7.0,"Face-capped octahedron, Cube, Square-face capped trigonal prism",7,1,2.113071992805509,2.1940627701543534,0.06152484753302177,1.0,0.03932584269662921
7.0,"Cube, Square-face capped trigonal prism",3,1,2.0782884890682936,2.207467000817737,0.0651650546453168,1.0,0.016853932584269662
7.0,"Face-capped octahedron, Octahedron",3,1,2.132523345762666,2.2071503251842732,0.059607999620453454,1.0,0.016853932584269662
8.0,Square antiprism,15,2,2.106035978503345,2.254345480615636,0.12313925613954482,1.0,0.36585365853658536
8.0,Cube,12,3,2.0998602169616847,2.2673357399537584,0.0966919077658246,1.0,0.2926829268292683
8.0,Square-face bicapped trigonal prism,11,5,2.1201946781303227,2.3474029047888854,0.2030383113156776,1.0,0.2682926829268293
8.0,Dodecahedron with triangular faces - p2345 plane normalized,2,1,2.212519205290808,2.217643295528647,0.005124090237838774,1.0,0.04878048780487805
8.0,"Cube, Square-face capped trigonal prism",1,1,2.1923596055887637,2.2800952697746624,0.13969254213311236,1.0,0.024390243902439025
