CN,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,fraction_within_cn
2.0,3.0,12,2,2.053855823386848,2.063571267604139,0.009715444217290706,1.0
3.0,2.6666666666666665,2,1,2.171796984104036,2.2153186213919875,0.0395583159586337,1.0
4.0,3.0,31,9,2.00886389685157,2.0412394895593255,0.030231107078672145,0.8157894736842105
4.0,2.333333333333333,5,1,2.186611591490127,2.2269983958545674,0.036019040277530286,0.13157894736842105
4.0,2.6666666666666665,2,1,2.158299602392976,2.185666179739484,0.020877776903546273,0.05263157894736842
5.0,3.0,20,7,2.0486558718384438,2.0837750255624483,0.022158684177855655,0.8695652173913043
5.0,2.6666666666666665,2,1,2.155984765150361,2.200447788153438,0.03399455189356564,0.08695652173913043
5.0,2.333333333333333,1,1,2.1543554853854703,2.1980624978479044,0.03288067088142228,0.043478260869565216
6.0,3.0,2095,389,2.02671838984018,2.1115000875805583,0.06092230698314162,0.9980943306336351
6.0,2.0,4,2,2.0641359058094766,2.1232307225619356,0.05136627825317125,0.0019056693663649356
7.0,3.0,178,23,2.081433054961662,2.218325654068882,0.1579173958191723,1.0
8.0,3.0,41,12,2.115077241036761,2.2785953613490144,0.12781223742905015,1.0
