CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
2.0,2,2,2.182711932959952,-0.10176021714646696,3.0
3.0,1,1,2.132758363506249,0.0822105160009266,2.6666666666666665
4.0,11,11,2.01146017023987,0.16290162783243767,2.909090909090909
5.0,9,9,1.8440770098107322,0.507796798215947,2.888888888888889
6.0,392,392,1.8279115558499803,0.4107283780707465,2.9948979591836733
7.0,23,23,1.8081413807058566,0.47520564250989417,3.0
8.0,12,12,1.4350513582472306,0.9157687781627994,3.0
