CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
6.0,392,392,2.9948979591836733,0.4991496598639455,s_avg ≤ 1,2+:0.0051; 3+:0.9949
7.0,23,23,3.0,0.4285714285714285,s_avg ≤ 1,3+:1.0000
