material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-38108,Ba3Pt2O7,3,"[4, 5, 6]",2.007457617287064,0.1105046605605834,"Square pyramid, Octahedron, Square plane",4.0,4.0,4.0
mp-1209897,Ni(PtO2)3,2,"[4, 6]",1.9783628154485624,0.1088053747359905,"Octahedron, Square plane",3.33,3.33,3.33
mp-1214448,Ba8Sc3(Pt2O9)2,2,"[4, 6]",2.0301782631458773,0.0024398182217213,"Octahedron, Square plane",3.0,3.0,3.0
mp-1272688,Ni(PtO2)3,2,"[4, 6]",1.97612868089874,0.0908937363971165,"Octahedron, Square plane",3.33,3.33,3.33
mp-18971,Mn(PtO2)3,2,"[4, 6]",1.9772068228842543,0.0980005731526608,"Octahedron, Square plane",3.33,3.33,3.33
mp-19238,Co(PtO2)3,2,"[4, 6]",1.9708147260967324,0.0998422833033779,"Octahedron, Square plane",3.33,3.33,3.33
mp-22048,Pt2PbO4,2,"[4, 6]",2.001337412213297,0.0293879883497759,"Octahedron, Square plane",3.0,3.0,3.0
mp-556331,Sr4Pt4PbO11,2,"[4, 5]",2.030924961482258,0.0375357793473394,"Square pyramid, Square plane",3.0,3.0,3.0
mp-757840,Ba4(PtO3)3,2,"[4, 6]",2.057667687728243,-0.0101434491451529,"Octahedron, Square plane",3.33,3.33,3.33
mp-8207,Zn(PtO2)3,2,"[4, 6]",1.9710616317503795,0.0964618308231706,"Octahedron, Square plane",3.33,3.33,3.33
mp-8208,Mg(PtO2)3,2,"[4, 6]",1.9715749593634229,0.1000011853181974,"Octahedron, Square plane",3.33,3.33,3.33
mp-8212,Cd(PtO2)3,2,"[4, 6]",1.9784260291916909,0.0945563636451474,"Octahedron, Square plane",3.33,3.33,3.33
mp-860960,Ba4(PtO3)3,2,"[4, 6]",2.055146206668169,-0.0044072266195333,"Octahedron, Square plane",3.33,3.33,3.33
mp-997006,AgPtO2,2,"[4, 6]",2.0280629284780622,0.0245818934792814,"Octahedron, Square plane",2.0,2.0,2.0
mp-1197023,Pt(SO4)2,1,[5],1.9936368661199448,0.2380219699427241,Square pyramid,4.0,4.0,4.0
mp-1200998,Ba2H8PtO8,1,[6],2.0337369153335496,0.0249635181087983,Octahedron,4.0,4.0,4.0
mp-1202747,Sr2H8PtO8,1,[6],2.041029289319306,0.0121467596143789,Octahedron,4.0,4.0,4.0
mp-1204209,CsHPt2(SO4)4,1,[5],1.5955021324697884,0.9381823477218032,Square pyramid,3.0,3.0,3.0
mp-1208543,Tb2CoPtO6,1,[6],2.034860150509225,0.0575424892665605,Octahedron,4.0,4.0,4.0
mp-1208902,Sm2ZnPtO6,1,[6],2.018269534196984,0.0965879321498339,Octahedron,4.0,4.0,4.0
mp-1208919,Sm2MgPtO6,1,[6],2.0174315885680847,0.0879868162398702,Octahedron,4.0,4.0,4.0
mp-1208920,Sm2CoPtO6,1,[6],2.029028831016501,0.0837173592415096,Octahedron,4.0,4.0,4.0
mp-1208922,Sm2NiPtO6,1,[6],2.0179962013856008,0.0960467786008814,Octahedron,4.0,4.0,4.0
mp-1209351,Pr2ZnPtO6,1,[6],2.0252661565659125,0.0886925659014477,Octahedron,4.0,4.0,4.0
mp-1209742,Pr2MgPtO6,1,[6],2.02051884386509,0.0819480787532237,Octahedron,4.0,4.0,4.0
mp-1209764,Pr2NiPtO6,1,[6],2.012309058837696,0.1103765430537258,Octahedron,4.0,4.0,4.0
mp-1209786,Nd2MgPtO6,1,[6],2.026129144146772,0.0663989773881981,Octahedron,4.0,4.0,4.0
mp-1209914,Nd2ZnPtO6,1,[6],2.0461167157243225,0.02871864720274,Octahedron,4.0,4.0,4.0
mp-1209936,Nd2NiPtO6,1,[6],2.0276072703108303,0.0732147994163886,Octahedron,4.0,4.0,4.0
mp-1212356,Ho2CoPtO6,1,[6],2.0298473625015374,0.0763866243684008,Octahedron,4.0,4.0,4.0
mp-1212708,Gd2NiPtO6,1,[6],2.0233159071603337,0.0809140208565537,Octahedron,4.0,4.0,4.0
mp-1212711,Gd2MgPtO6,1,[6],1.991582601738144,0.0948313908016749,Octahedron,4.0,4.0,4.0
mp-1212755,Gd2ZnPtO6,1,[6],1.9904304639176489,0.1111125574699862,Octahedron,4.0,4.0,4.0
mp-1213101,Dy2CoPtO6,1,[6],2.036972866399677,0.0542926674230827,Octahedron,4.0,4.0,4.0
mp-1214674,Ba2Tm2CuPtO8,1,[6],1.9001947387896043,0.411919125926256,Octahedron,4.0,4.0,4.0
mp-1214783,Ba2Ho2CuPtO8,1,[6],1.8483564563663843,0.549775999311876,Octahedron,4.0,4.0,4.0
mp-1214824,Ba2Er2CuPtO8,1,[6],1.8907884693427528,0.433238670234472,Octahedron,4.0,4.0,4.0
mp-1214855,Ba2Lu2CuPtO8,1,[6],1.893762099136672,0.4234711102755488,Octahedron,4.0,4.0,4.0
mp-1221329,Na2Nd2PtO6,1,[6],2.0216323909527323,0.0939455829618623,Octahedron,4.0,4.0,4.0
mp-1221367,Na2La2PtO6,1,[6],2.0417104183795565,0.0588892263920627,Octahedron,4.0,4.0,4.0
mp-1223078,La4PtO7,1,[4],1.9630923585630573,0.1427419577769212,Square plane,2.0,2.0,2.0
mp-1224648,H2PtPbI6O19,1,[6],2.019662837426306,0.0106222200288989,Octahedron,4.0,4.0,4.0
mp-1225837,Cu4PtO5,1,[4],2.037315173788127,0.0616927341142071,Square plane,4.0,4.0,4.0
mp-1227215,Cd(Pt3O4)3,1,[4],1.9932303838052867,0.0739974564390439,Square plane,2.44,2.44,2.44
mp-1227402,Ca2IrPtO6,1,[6],1.910806436183988,0.390042858153533,Octahedron,4.0,4.0,4.0
mp-1227497,Bi2Pd3PtO8,1,[6],2.01610000125433,0.1176041304655281,Octahedron,4.0,4.0,4.0
mp-1227763,BaSr2Y2Cu2PtO10,1,[6],2.504344767814009,-1.114757039391801,no_data,4.0,4.0,4.0
mp-1228242,Ba3YRuPtO9,1,[6],1.8042507603433249,0.5811802232049529,Octahedron,4.0,4.0,4.0
mp-1228458,Ba6Y2Ru3PtO18,1,[6],1.692448612342785,0.8522449358852244,Octahedron,4.0,4.0,4.0
mp-1228609,Ba5Co4PtClO13,1,[6],1.89436220382708,0.3628516667422717,Octahedron,4.0,4.0,4.0
mp-2767430,La4PtO7,1,[4],1.9102813905361864,0.1928599805108373,Square plane,2.0,2.0,2.0
mp-29332,Pt(PbO2)2,1,[6],2.006480725645837,0.0710554696214661,Octahedron,4.0,4.0,4.0
mp-29787,Ba5Pt2O9,1,[6],1.925282727798131,0.3457780397167631,Octahedron,4.0,4.0,4.0
mp-33940,Mg2PtO4,1,[6],2.0300701493179463,0.0178530125953264,Octahedron,4.0,4.0,4.0
mp-35647,Zn2PtO4,1,[6],2.0042602112525127,0.0770498382848919,Octahedron,4.0,4.0,4.0
mp-4784,CaPtO3,1,[6],1.877641285328282,0.4026624006606347,Octahedron,4.0,4.0,4.0
mp-504966,Ba2Y2CuPtO8,1,[6],1.84988312889102,0.5452502218671174,Octahedron,4.0,4.0,4.0
mp-556254,K4Pt2(SO4)5,1,[5],1.83541353674125,0.4672247282830307,Square pyramid,3.0,3.0,3.0
mp-560373,Bi3Pt3O11,1,[6],2.2303410331801947,-0.5413144390558788,Octahedron,4.0,4.0,4.0
mp-560453,Ca7Cu(PtO6)2,1,[6],2.0442385301102104,0.0139215263162465,Octahedron,4.0,4.0,4.0
mp-625208,H8PtO6,1,[6],2.0388447934450378,-0.0056901144447103,Octahedron,4.0,4.0,4.0
mp-645189,CsKPt6(S3O14)2,1,[5],1.811882816823124,0.4617686226698573,Square pyramid,3.0,3.0,3.0
mp-6595,Sr3CuPtO6,1,[6],2.093042851023124,-0.0833796338150245,Octahedron,4.0,4.0,4.0
mp-753552,Cu4PtO5,1,[4],2.027680000460085,0.0252887589708588,Square plane,4.0,4.0,4.0
mp-9737,Ba4Sm4Zn3PtO15,1,[6],1.938612468353627,0.2676401720503593,Octahedron,4.0,4.0,4.0
mp-9837,Ba4Nd4Zn3PtO15,1,[6],1.8945689569419204,0.3868272198466186,Octahedron,4.0,4.0,4.0
mp-997007,AgPtO2,1,[5],3.305160599024608,-1.2303722348536006,Square pyramid,2.0,2.0,2.0
