CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
4.0,51,19,2.012028575630948,2.0162153001895673,0.004036718138215459,1.0
5.0,39,7,2.0190616532929027,2.06898938429419,0.07383151814474535,0.9473684210526315
6.0,160,56,2.028984640169856,2.0559315293356764,0.02855689107571622,0.9666666666666666
