CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
1.0,26,7,1.5508597667834363,1.5508597667834363,0.0,1.0
2.0,133,26,1.509398822140077,1.518434817070727,0.009035994930650165,0.953125
3.0,399,85,1.5439223559307567,1.56510555128059,0.01857401067593611,0.9789473684210527
4.0,24822,3705,1.5166379041242954,1.5531183355406861,0.030758776560632202,0.9699345737068085
6.0,5,1,1.5462120173677594,1.9917306014338443,0.5709732095342132,1.0
