material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-29007,P4(SO2)3,3,[3],1.6471724447064762,-0.0565173626224166,"Tetrahedron, Triangular non-coplanar",4.333333333333333,4.0,5.0
mp-29081,P4SO7,3,"[3, 4]",1.6351691968798214,-0.015275369797266397,"Tetrahedron, Triangular non-coplanar",4.0,4.0,4.0
mp-29204,P4(S2O)3,3,"[0, 2]",1.615631835909565,-0.0029639534806186,"Tetrahedron, Triangular non-coplanar",4.333333333333333,4.0,5.0
mp-29489,P4SeO7,3,"[3, 4]",1.6362046965065795,-0.0148483129939597,"Tetrahedron, Triangular non-coplanar",4.0,4.0,4.0
mp-36779,PNO,3,"[1, 2, 3]",1.5921942977042771,0.2397870437802755,Tetrahedron,5.0,5.0,5.0
mp-542622,P4O7,3,"[3, 4]",1.6412861485475976,0.021699483563960998,"Tetrahedron, Triangular non-coplanar",3.6666666666666665,3.0,4.0
mp-1045606,Sb(PO3)4,2,[4],1.5821949764069771,0.1541153794631236,Tetrahedron,4.5,4.0,5.0
mp-1047057,Sn3(P2O7)2,2,[4],1.5621380684416866,0.0160645047393021,Tetrahedron,4.5,4.0,5.0
mp-1192881,Ba3P2(SeO)4,2,"[0, 4]",1.5643636108945875,0.0168873976848956,Tetrahedron,4.5,4.0,5.0
mp-1197745,CsTi2P3(O5F2)2,2,"[3, 4]",1.658063828905043,0.5187292441377256,Tetrahedron,5.0,5.0,5.0
mp-1198047,KCu3P3(O4F3)2,2,"[2, 3]",1.6938689322872795,0.5855955025200061,Tetrahedron,5.0,5.0,5.0
mp-1200063,K4Fe4(PO4)5,2,[4],1.5536653798831856,0.0182169612045673,Tetrahedron,4.5,4.0,5.0
mp-1200362,Na5P3(H14O11)2,2,"[2, 3]",1.5443227251732474,-0.0044073070125943,"Angular, Triangular non-coplanar",3.5,3.0,4.0
mp-1200525,Cs2Fe2P3O8F7,2,"[2, 3]",1.7183471446992873,0.7455900114284252,Tetrahedron,5.0,5.0,5.0
mp-1201795,RbFe3P3(O4F3)2,2,"[2, 3]",1.7034893421276465,0.6325462911169689,Tetrahedron,5.0,5.0,5.0
mp-1202678,Cs2U3P6(HO5)4,2,"[3, 4]",1.6277997525810686,0.311667920785988,no_data,5.0,5.0,5.0
mp-1203159,Rb3Mn3P3O10F7,2,"[3, 4]",1.6287586077352845,0.381396369527847,Tetrahedron,5.0,5.0,5.0
mp-1205183,KFe2P3(O4F3)2,2,"[2, 3]",1.5649565648056742,0.2220181325027769,Tetrahedron,5.0,5.0,5.0
mp-1210392,Na2ZnFe2(PO4)3,2,[4],1.5606989459833305,0.0220958736196351,Tetrahedron,4.5,4.0,5.0
mp-1210502,Na2Mn2Cd(PO4)3,2,[4],1.5622977190094722,0.0251124273755942,Tetrahedron,4.5,4.0,5.0
mp-1210561,Na2MgFe2(PO4)3,2,[4],1.5621281391168451,0.0365778907344363,Tetrahedron,4.5,4.0,5.0
mp-1210671,Na2CaFe2(PO4)3,2,[4],1.5615812731056102,0.030060061168342,Tetrahedron,4.5,4.0,5.0
mp-1212473,K15P16Pd9O56,2,[4],1.598692811412035,0.2202108853702783,"Tetrahedron, Square plane",4.5,4.0,5.0
mp-1233328,K2MgFe4P6(O4F3)4,2,"[2, 3]",1.569399735910935,0.1853120702179697,Tetrahedron,5.0,5.0,5.0
mp-25932,Mn4(PO4)3,2,[4],1.5594612266279724,-0.011590906168001,Tetrahedron,4.5,4.0,5.0
mp-26586,Li3Sb2P5O18,2,[4],1.5751171917513571,0.1077177740324567,Tetrahedron,4.5,4.0,5.0
mp-26701,Li3Sn2(PO4)3,2,[4],1.5624555845434842,0.0429523971904456,Tetrahedron,4.5,4.0,5.0
mp-26978,Mn2P3O10,2,[4],1.587760863760752,0.1871035028874243,Tetrahedron,4.5,4.0,5.0
mp-27093,Li3Sn2(PO4)3,2,[4],1.5668522903909712,0.0702099565517361,Tetrahedron,4.5,4.0,5.0
mp-29006,P2SO3,2,[3],1.6577935902310208,-0.064278787497591,"Tetrahedron, Triangular non-coplanar",4.0,4.0,4.0
mp-504341,Sb(PO3)4,2,[4],1.574280164993807,0.1304706163500652,Tetrahedron,4.5,4.0,5.0
mp-531317,P4N6O,2,"[0, 1]",1.6076078158233955,0.3593496993352171,Tetrahedron,5.0,5.0,5.0
