CN,formal_charge,count,fraction_within_cn,weighted_charge_contribution
0.0,5,1,1.0,5.0
1.0,5,6,1.0,5.0
2.0,5,24,1.0,5.0
3.0,4,16,0.1927710843373494,0.7710843373493976
3.0,5,67,0.8072289156626506,4.0361445783132535
4.0,4,5,0.001363884342607747,0.005455537370430988
4.0,5,3661,0.9986361156573923,4.993180578286961
6.0,5,1,1.0,5.0
