CN,geometry_type,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn
3.0,"Trigonal bipyramid, Triangular non-coplanar",4,1,1.907889383596798,1.9472273915553915,0.028896347629952582,1.0,0.6666666666666666
3.0,Triangular non-coplanar,2,1,1.956953422598669,1.956953504674126,6.17669306742737e-08,1.0,0.3333333333333333
4.0,Tetrahedron,1771,367,1.7469652756708265,1.776023238685411,0.023169396369292505,0.9325326215895611,0.937037037037037
4.0,"Octahedron, Tetrahedron",60,36,1.7585703908251062,1.7739681211989005,0.009750898300698162,1.0,0.031746031746031744
4.0,"Trigonal bipyramid, Tetrahedron",51,22,1.730117816157871,1.7730154975539927,0.031276726565868815,1.0,0.026984126984126985
4.0,"Tetrahedron, Trigonal bipyramid",6,3,1.7292011057676298,1.7572839171368968,0.021159712729996723,1.0,0.0031746031746031746
4.0,"Octahedron, Square pyramid, Tetrahedron",1,1,,,,,0.0005291005291005291
4.0,"Octahedron, Tetrahedron, Trigonal bipyramid",1,1,,,,,0.0005291005291005291
5.0,"Trigonal bipyramid, Tetrahedron",80,22,1.7694005202315173,1.943111128496959,0.3034977884158212,1.0,0.5673758865248227
5.0,Square pyramid,25,13,1.7577184346974009,1.8560875249945452,0.0634144268222931,1.0,0.1773049645390071
5.0,"Tetrahedron, Trigonal bipyramid",20,3,1.748067524661197,1.926954940064818,0.2914923892033654,1.0,0.14184397163120568
5.0,Tetrahedron,8,1,1.7424838717009747,2.0185779116998916,0.47349051612089593,1.0,0.05673758865248227
5.0,Trigonal bipyramid,4,1,1.7549315792704328,1.8906313934858217,0.11852460500783113,1.0,0.028368794326241134
5.0,"Octahedron, Square pyramid",1,1,,,,,0.0070921985815602835
5.0,"Octahedron, Square pyramid, Tetrahedron",1,1,,,,,0.0070921985815602835
5.0,"Octahedron, Tetrahedron, Trigonal bipyramid",1,1,,,,,0.0070921985815602835
5.0,"Trigonal bipyramid, Triangular non-coplanar",1,1,,,,,0.0070921985815602835
6.0,Octahedron,548,93,1.8593640161881726,1.9139003302574362,0.04437675325918735,1.0,0.5184484389782403
6.0,"Octahedron, Tetrahedron",487,36,1.8033287897914918,2.0761617986970835,0.361533165165837,1.0,0.4607379375591296
6.0,"Octahedron, Square pyramid",8,1,1.8536741658758897,1.9773997302378417,0.2359455385105411,1.0,0.007568590350047304
6.0,"Octahedron, Tetrahedron, Trigonal bipyramid",8,1,1.7922408210680139,2.055590469054822,0.37243543885618596,0.9166666666666666,0.007568590350047304
6.0,"Octahedron, Square pyramid, Tetrahedron",6,1,1.7923098849335666,2.054107905513782,0.3793916431762488,1.0,0.005676442762535478
