material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-652961,La3GaGe5O16,3,"[4, 5, 6]",1.7959334247700476,0.3156962562465386,"Octahedron, Tetrahedron, Trigonal bipyramid",4.0,4.0,4.0
mp-703350,La2(GeO3)3,3,"[4, 5, 6]",1.753231231287555,0.38986096474012627,"Octahedron, Square pyramid, Tetrahedron",4.0,4.0,4.0
mp-1020012,Li2Ge4O9,2,"[4, 6]",1.7848878805817818,0.3001800861784729,"Octahedron, Tetrahedron",4.0,4.0,4.0
mp-1020030,LiAl(GeO3)2,2,"[4, 5]",1.7286150118722894,0.932175162778968,"Tetrahedron, Trigonal bipyramid",4.0,4.0,4.0
mp-1042982,CaTi(GeO3)2,2,"[3, 5]",1.9708567099548189,-0.0208328683930851,"Trigonal bipyramid, Triangular non-coplanar",4.0,4.0,4.0
mp-1043139,CaNi(GeO3)2,2,"[4, 5]",1.7828450358548724,0.7734394105579371,"Trigonal bipyramid, Tetrahedron",4.0,4.0,4.0
mp-1043170,CaCo(GeO3)2,2,"[4, 5]",1.788203576612506,0.8072929609945436,"Trigonal bipyramid, Tetrahedron",4.0,4.0,4.0
mp-1043877,CaFe(GeO3)2,2,"[4, 5]",1.792301536959147,0.8851542568060988,"Trigonal bipyramid, Tetrahedron",4.0,4.0,4.0
mp-1043952,CaMn(GeO3)2,2,"[4, 5]",1.79410988285365,1.1084369403255825,"Trigonal bipyramid, Tetrahedron",4.0,4.0,4.0
mp-1196124,BaGe4O9,2,"[4, 6]",1.7856509408505328,0.3084238746977834,"Octahedron, Tetrahedron",4.0,4.0,4.0
mp-1198094,Cs4U(Ge2O5)4,2,"[4, 5]",1.759272359269627,0.4050876208894979,"Tetrahedron, Trigonal bipyramid",4.0,4.0,4.0
mp-1200513,BaCu2Ge3(HO5)2,2,"[4, 6]",1.794097137337819,0.292083652861414,"Octahedron, Tetrahedron",4.0,4.0,4.0
mp-1204954,Cd12Ge17(B4O29)2,2,"[4, 6]",1.782507240658099,0.3063519742580525,"Octahedron, Tetrahedron",4.0,4.0,4.0
mp-1208044,Tm2Cu(GeO4)2,2,"[4, 5]",1.7963326134797128,0.2669129325678783,"Trigonal bipyramid, Tetrahedron",4.0,4.0,4.0
mp-1208539,Tb2Cu(GeO4)2,2,"[4, 5]",1.7964372913961753,0.2860593874324824,"Trigonal bipyramid, Tetrahedron",4.0,4.0,4.0
mp-1208916,Sm2Cu(GeO4)2,2,"[4, 5]",1.797662619031684,0.3061731225657647,"Trigonal bipyramid, Tetrahedron",4.0,4.0,4.0
