CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
4.0,429,429,3.9976689976689976,0.9994172494172494,s_avg ≤ 1,3+:0.0023; 4+:0.9977
5.0,44,44,4.0,0.8,s_avg ≤ 1,4+:1.0000
6.0,132,132,4.0,0.6666666666666666,s_avg ≤ 1,4+:1.0000
