material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ge_wyckoff,num_Ge_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,12.0,6.0,1.753523050564539,2.969337429126712,2.1671203460101176,0.5378157082902014,1.215814378562173,61.13258869394645,27.293600970751257,6.348667224976511,109.8316574473401,6.0,1.0,5,"Octahedron, Tetrahedron"
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,13.0,6.0,1.7535230505645383,2.9693374291267105,2.167120346010117,0.5378157082902012,1.2158143785621722,61.132588693946474,27.293600970751264,6.348667224976569,109.83165744734015,6.0,1.0,6,"Octahedron, Tetrahedron"
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,14.0,6.0,1.7535230505645378,2.969337429126711,2.1671203460101176,0.5378157082902013,1.2158143785621731,61.13258869394647,27.293600970751267,6.348667224976511,109.83165744734015,6.0,1.0,7,"Octahedron, Tetrahedron"
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,15.0,6.0,1.753523050564538,2.96933742912671,2.167120346010117,0.5378157082902018,1.215814378562172,61.13258869394647,27.293600970751267,6.348667224976511,109.8316574473401,6.0,1.0,8,"Octahedron, Tetrahedron"
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,16.0,6.0,1.751036377631659,3.182425049033564,2.178078113428443,0.5730921450640748,1.431388671401905,62.09501766824817,25.00552241633225,10.471208955429978,110.83473911837548,6.0,1.0,9,"Octahedron, Tetrahedron"
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,17.0,6.0,1.7510363776316595,3.182425049033565,2.178078113428443,0.573092145064075,1.4313886714019055,46.6252702164005,18.88401993133332,10.471208955429978,76.13313797913266,6.0,1.0,10,"Octahedron, Tetrahedron"
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,18.0,6.0,1.7510363776316578,3.182425049033565,2.1780781134284424,0.5730921450640751,1.4313886714019073,46.62527021640049,18.88401993133332,10.471208955429978,76.13313797913264,6.0,1.0,11,"Octahedron, Tetrahedron"
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,19.0,6.0,1.7510363776316582,3.1824250490335646,2.178078113428443,0.5730921450640748,1.4313886714019064,62.095017668248175,25.005522416332248,10.471208955430013,110.83473911837548,6.0,1.0,12,"Octahedron, Tetrahedron"
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,20.0,6.0,1.7541724494995283,3.092844441956993,2.1977099212553184,0.5829721398687149,1.3386719924574648,65.06945408505901,28.54717815700177,7.423562759898319,112.8134239390599,6.0,1.0,13,"Octahedron, Tetrahedron"
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,21.0,6.0,1.7541724494995294,3.0928444419569914,2.1977099212553184,0.5829721398687134,1.338671992457462,56.013791593559546,22.172728716879675,7.423562759898516,91.462631259897,6.0,1.0,14,"Octahedron, Tetrahedron"
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,22.0,6.0,1.7541724494995312,3.0928444419569905,2.197709921255319,0.5829721398687141,1.3386719924574593,53.06955996452463,20.059909009458252,7.4235627598984175,88.96993260810774,6.0,1.0,15,"Octahedron, Tetrahedron"
mp-1020012,Li2Ge4O9,1.7848878805817818,0.3001800861784729,"[4.0, 6.0]",4.0,4.0,4.0,"Octahedron, Tetrahedron",4a,2,6.0,Ge,0.0,True,23.0,6.0,1.7541724494995288,3.092844441956993,2.1977099212553184,0.5829721398687139,1.3386719924574644,62.40711730687575,27.899232395685868,7.4235627598984175,112.81342393905989,6.0,1.0,16,"Octahedron, Tetrahedron"
mp-1020030,LiAl(GeO3)2,1.7286150118722894,0.932175162778968,"[4.0, 5.0]",4.0,4.0,4.0,"Tetrahedron, Trigonal bipyramid",4e,2,4.0,Ge,0.0,True,,,,,,,,,,,,,,0,"Tetrahedron, Trigonal bipyramid"
mp-1020030,LiAl(GeO3)2,1.7286150118722894,0.932175162778968,"[4.0, 5.0]",4.0,4.0,4.0,"Tetrahedron, Trigonal bipyramid",4e,2,5.0,Ge,0.0,True,8.0,5.0,1.7371428377513072,2.3884682407670983,1.9080336948405598,0.24190241772230311,0.6513254030157911,96.04639166938003,36.498636007056696,29.43917381565746,172.82390622695425,5.0,1.0,1,"Tetrahedron, Trigonal bipyramid"
mp-1020030,LiAl(GeO3)2,1.7286150118722894,0.932175162778968,"[4.0, 5.0]",4.0,4.0,4.0,"Tetrahedron, Trigonal bipyramid",4e,2,5.0,Ge,0.0,True,9.0,5.0,1.737142837751306,2.388468240767098,1.9080336948405594,0.24190241772230303,0.6513254030157918,106.755241295982,26.58015423211211,71.77977298036276,172.82390622695414,5.0,1.0,2,"Tetrahedron, Trigonal bipyramid"
mp-1020030,LiAl(GeO3)2,1.7286150118722894,0.932175162778968,"[4.0, 5.0]",4.0,4.0,4.0,"Tetrahedron, Trigonal bipyramid",4e,2,5.0,Ge,0.0,True,10.0,5.0,1.737142837751307,2.388468240767097,1.9080336948405598,0.24190241772230253,0.65132540301579,96.04639166938001,36.49863600705668,29.439173815657394,172.82390622695414,5.0,1.0,3,"Tetrahedron, Trigonal bipyramid"
mp-1020030,LiAl(GeO3)2,1.7286150118722894,0.932175162778968,"[4.0, 5.0]",4.0,4.0,4.0,"Tetrahedron, Trigonal bipyramid",4e,2,5.0,Ge,0.0,True,11.0,5.0,1.7371428377513067,2.388468240767098,1.9080336948405594,0.241902417722303,0.6513254030157911,106.755241295982,26.580154232112093,71.77977298036274,172.82390622695405,5.0,1.0,4,"Tetrahedron, Trigonal bipyramid"
mp-1020596,NaGa(GeO3)2,1.7762689215003842,0.2643388433766034,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Ge,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1020628,SrGe(PO4)2,1.6475730960168171,0.5462654613212766,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Ge,0.0,True,2.0,6.0,1.8238923269458258,1.894192142371695,1.8700523152074846,0.03265150974861638,0.07029981542586916,62.74637229816132,27.833924189051757,21.05970614627972,107.62200132141494,6.0,1.0,1,Octahedron
mp-1020628,SrGe(PO4)2,1.6475730960168171,0.5462654613212766,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Ge,0.0,True,3.0,6.0,1.8238925459467437,1.8941923749118024,1.8700548986003718,0.03265310471758058,0.07029982896505871,58.05123979414801,36.058875682327404,6.170549342738239,98.62590432483424,6.0,1.0,2,Octahedron
mp-1020650,Sr3Ge2(B3O8)2,1.7681398796209322,0.1614143972943415,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Ge,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1020704,Sr2Ge(S2O7)4,1.6752038227844674,0.5027173973109105,[6.0],4.0,4.0,4.0,Octahedron,2d,1,6.0,Ge,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-1020707,Rb2GeB4O9,1.7722529012983417,0.3223029599226182,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1020896,Rb4Ge3B6O17,1.7733070755119826,0.4173931748783094,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True,10.0,4.0,1.744227760902965,1.7921017368506156,1.77077213946542,0.0209774299336208,0.04787397594765053,60.00359989344668,25.089608529230055,25.42739671301226,109.30963343865253,4.0,1.0,1,Tetrahedron
mp-1020896,Rb4Ge3B6O17,1.7733070755119826,0.4173931748783094,[4.0],4.0,4.0,4.0,Tetrahedron,2a,1,4.0,Ge,0.0,True,11.0,4.0,1.7442277609029635,1.792101736850615,1.77077213946542,0.02097742993362184,0.047873975947651415,60.003599893446705,25.089608529230045,25.42739671301232,109.30963343865253,4.0,1.0,2,Tetrahedron
mp-1021510,LiGe2(PO4)3,1.752060513844858,0.3288057044234502,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Ge,0.0,True,2.0,6.0,1.8686033744083403,1.9109826099149443,1.889792995802792,0.02118955642373949,0.04237923550660394,106.1448927685872,32.76113805643454,83.1967439202742,171.1627473805077,6.0,1.0,1,Octahedron
mp-1021510,LiGe2(PO4)3,1.752060513844858,0.3288057044234502,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Ge,0.0,True,3.0,6.0,1.868603374408342,1.910982609914944,1.8897929958027921,0.021189556423739084,0.042379235506602164,106.1448927685872,32.76113805643452,83.19674392027417,171.16274738050754,6.0,1.0,2,Octahedron
mp-1021510,LiGe2(PO4)3,1.752060513844858,0.3288057044234502,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Ge,0.0,True,4.0,6.0,1.862304163972413,1.902203523683379,1.8822538373244893,0.019949624735675187,0.03989935971096603,41.17972878472101,14.743574640411625,14.200608516652862,55.49786448774054,6.0,1.0,3,Octahedron
mp-1021510,LiGe2(PO4)3,1.752060513844858,0.3288057044234502,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Ge,0.0,True,5.0,6.0,1.8623041639724112,1.9022035236833803,1.8822538373244886,0.019949624735675818,0.03989935971096914,41.17972878472101,14.74357464041163,14.200608516652837,55.49786448774056,6.0,1.0,4,Octahedron
mp-1021514,NaGe2(PO4)3,1.774803615141045,0.2745410680573466,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ge,0.0,True,2.0,6.0,1.8694762603153057,1.9038375627923096,1.8866576694025199,0.01717988425807193,0.034361302477003974,106.41616965417738,33.24404962587518,83.63659118276958,172.54072335882066,6.0,1.0,1,Octahedron
mp-1021514,NaGe2(PO4)3,1.774803615141045,0.2745410680573466,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ge,0.0,True,3.0,6.0,1.869476266320146,1.9038375627923074,1.886657669402511,0.017179884257404437,0.03436129647216135,40.02520970331841,14.292224443822045,14.355138479682818,54.98525660860789,6.0,1.0,2,Octahedron
mp-1021514,NaGe2(PO4)3,1.774803615141045,0.2745410680573466,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ge,0.0,True,4.0,6.0,1.8694762756036127,1.903837562792307,1.886658428301937,0.017179125357932732,0.034361287188694245,40.02520261965075,14.292222739580906,14.355138479682818,54.98525660860789,6.0,1.0,3,Octahedron
mp-1021514,NaGe2(PO4)3,1.774803615141045,0.2745410680573466,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Ge,0.0,True,5.0,6.0,1.8694808137117662,1.9038375627923074,1.8866591872013567,0.017178366391825465,0.034356749080541205,106.41619351169226,33.24408614108509,83.63659118276962,172.5407233588207,6.0,1.0,4,Octahedron
mp-1042864,Ti(GeO3)2,1.7689498168875233,0.0608514367117558,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Ge,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1042873,Sn(GeO3)2,1.7720342421005413,0.2786038830887209,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Ge,0.0,True,2.0,4.0,1.7433158999394807,1.8223299645950362,1.7690873629139663,0.031135620100227728,0.0790140646555555,91.72057012664378,27.868283455336982,32.36276355652793,112.61335967721831,4.0,1.0,1,Tetrahedron
mp-1042873,Sn(GeO3)2,1.7720342421005413,0.2786038830887209,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Ge,0.0,True,3.0,4.0,1.74331589993948,1.8223299645950366,1.769087362913966,0.03113562010022817,0.0790140646555566,109.46222983524757,1.8474580006215526,107.49525926267816,112.61335967721828,4.0,1.0,2,Tetrahedron
mp-1042873,Sn(GeO3)2,1.7720342421005413,0.2786038830887209,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Ge,0.0,True,4.0,4.0,1.743315899939481,1.822329964595037,1.7690873629139663,0.031135620100228186,0.07901406465555594,91.72057012664375,27.868283455336982,32.362763556527916,112.6133596772183,4.0,1.0,3,Tetrahedron
mp-1042873,Sn(GeO3)2,1.7720342421005413,0.2786038830887209,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Ge,0.0,True,5.0,4.0,1.7433158999394809,1.822329964595036,1.769087362913966,0.03113562010022775,0.07901406465555505,109.46222983524757,1.8474580006215624,107.49525926267813,112.61335967721831,4.0,1.0,4,Tetrahedron
mp-1042982,CaTi(GeO3)2,1.9708567099548189,-0.0208328683930851,"[3.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Triangular non-coplanar",4e,2,3.0,Ge,0.0,True,8.0,3.0,1.9078893835967976,1.9764822813525884,1.9472273915553917,0.028896347629952863,0.0685928977557908,65.91846883713045,21.735933147267232,35.692567625599715,85.87624726613109,3.0,1.0,1,"Trigonal bipyramid, Triangular non-coplanar"
mp-1042982,CaTi(GeO3)2,1.9708567099548189,-0.0208328683930851,"[3.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Triangular non-coplanar",4e,2,3.0,Ge,0.0,True,9.0,3.0,1.9078893835967978,1.9764822813525884,1.9472273915553913,0.028896347629952558,0.06859289775579058,65.00537574249209,19.88699201728687,41.61872578399494,90.22782227609487,3.0,1.0,2,"Trigonal bipyramid, Triangular non-coplanar"
mp-1042982,CaTi(GeO3)2,1.9708567099548189,-0.0208328683930851,"[3.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Triangular non-coplanar",4e,2,3.0,Ge,0.0,True,10.0,3.0,1.9078893835967983,1.9764822813525893,1.9472273915553915,0.028896347629952603,0.06859289775579103,65.91846883713043,21.735933147267236,35.6925676255997,85.87624726613107,3.0,1.0,3,"Trigonal bipyramid, Triangular non-coplanar"
mp-1042982,CaTi(GeO3)2,1.9708567099548189,-0.0208328683930851,"[3.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Triangular non-coplanar",4e,2,3.0,Ge,0.0,True,11.0,3.0,1.9078893835967987,1.9764822813525889,1.9472273915553917,0.0288963476299523,0.06859289775579014,65.0053757424921,19.88699201728688,41.61872578399495,90.2278222760949,3.0,1.0,4,"Trigonal bipyramid, Triangular non-coplanar"
mp-1042982,CaTi(GeO3)2,1.9708567099548189,-0.0208328683930851,"[3.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Triangular non-coplanar",4e,2,5.0,Ge,0.0,True,,,,,,,,,,,,,,0,"Trigonal bipyramid, Triangular non-coplanar"
mp-1043032,Ti(GeO3)2,1.7692953343731346,0.0479639862181809,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1043139,CaNi(GeO3)2,1.7828450358548724,0.7734394105579371,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",4e,2,4.0,Ge,0.0,True,8.0,4.0,1.7200138712647426,1.8183408944010961,1.7769796619714566,0.040704440794490544,0.09832702313635355,66.89127452020801,17.976861412430402,49.87743650490728,103.91502540330835,4.0,1.0,1,"Trigonal bipyramid, Tetrahedron"
mp-1043139,CaNi(GeO3)2,1.7828450358548724,0.7734394105579371,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",4e,2,4.0,Ge,0.0,True,9.0,4.0,1.7200138712647428,1.8183408944010968,1.7769796619714562,0.040704440794491016,0.098327023136354,86.3347295021346,21.84337973223347,51.016354891618505,107.00520380284223,4.0,1.0,2,"Trigonal bipyramid, Tetrahedron"
mp-1043139,CaNi(GeO3)2,1.7828450358548724,0.7734394105579371,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",4e,2,4.0,Ge,0.0,True,10.0,4.0,1.7200138712647433,1.8183408944010961,1.7769796619714562,0.04070444079449033,0.09832702313635289,66.89127452020801,17.976861412430395,49.87743650490728,103.91502540330832,4.0,1.0,3,"Trigonal bipyramid, Tetrahedron"
mp-1043139,CaNi(GeO3)2,1.7828450358548724,0.7734394105579371,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",4e,2,4.0,Ge,0.0,True,11.0,4.0,1.7200138712647417,1.8183408944010955,1.7769796619714555,0.04070444079449081,0.09832702313635378,86.33472950213464,21.84337973223347,51.01635489161854,107.00520380284225,4.0,1.0,4,"Trigonal bipyramid, Tetrahedron"
mp-1043139,CaNi(GeO3)2,1.7828450358548724,0.7734394105579371,"[4.0, 5.0]",4.0,4.0,4.0,"Trigonal bipyramid, Tetrahedron",4e,2,5.0,Ge,0.0,True,,,,,,,,,,,,,,0,"Trigonal bipyramid, Tetrahedron"
mp-1043149,MgCo(GeO3)2,1.7860131552669531,0.3630826381536762,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True,8.0,4.0,1.7347467631279676,1.8334891842074779,1.7928480396067035,0.040871953414973815,0.09874242107951026,67.6033130043317,17.00188270902461,52.959115263165465,104.08984065361764,4.0,1.0,1,Tetrahedron
mp-1043149,MgCo(GeO3)2,1.7860131552669531,0.3630826381536762,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True,9.0,4.0,1.7347467631279665,1.8334891842074776,1.792848039606703,0.040871953414974384,0.09874242107951114,89.04339444948572,21.878020381209122,55.30351032466395,110.99856910695624,4.0,1.0,2,Tetrahedron
mp-1043149,MgCo(GeO3)2,1.7860131552669531,0.3630826381536762,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True,10.0,4.0,1.7347467631279683,1.8334891842074779,1.7928480396067035,0.04087195341497381,0.09874242107950959,67.6033130043317,17.001882709024617,52.95911526316548,104.08984065361767,4.0,1.0,3,Tetrahedron
mp-1043149,MgCo(GeO3)2,1.7860131552669531,0.3630826381536762,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True,11.0,4.0,1.7347467631279678,1.8334891842074776,1.7928480396067035,0.04087195341497376,0.09874242107950981,89.04339444948573,21.87802038120912,55.30351032466399,110.99856910695625,4.0,1.0,4,Tetrahedron
mp-1043149,MgCo(GeO3)2,1.7860131552669531,0.3630826381536762,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True,12.0,4.0,1.7366826349305378,1.81560724176638,1.7749187989130821,0.02934438061852393,0.07892460683584224,108.95165246468024,7.879526341223533,95.11971757039395,118.84287021953627,4.0,1.0,5,Tetrahedron
mp-1043149,MgCo(GeO3)2,1.7860131552669531,0.3630826381536762,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True,13.0,4.0,1.7366826349305373,1.8156072417663816,1.7749187989130824,0.02934438061852463,0.07892460683584424,79.60039896942179,28.293601667087298,39.84024266846635,114.11848884548874,4.0,1.0,6,Tetrahedron
mp-1043149,MgCo(GeO3)2,1.7860131552669531,0.3630826381536762,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True,14.0,4.0,1.736682634930538,1.815607241766382,1.7749187989130828,0.029344380618524568,0.07892460683584401,108.95165246468025,7.8795263412235395,95.11971757039396,118.8428702195363,4.0,1.0,7,Tetrahedron
mp-1043149,MgCo(GeO3)2,1.7860131552669531,0.3630826381536762,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Ge,0.0,True,15.0,4.0,1.736682634930538,1.8156072417663813,1.7749187989130824,0.02934438061852427,0.07892460683584335,79.6003989694218,28.29360166708729,39.84024266846635,114.11848884548873,4.0,1.0,8,Tetrahedron
mp-1043162,MgNi(GeO3)2,1.7863787482598816,0.4108287299635549,[4.0],4.0,4.0,4.0,Tetrahedron,8f,1,4.0,Ge,0.0,True,8.0,4.0,1.7287907895999983,1.8296060835408312,1.7878841281421014,0.04242258423906881,0.10081529394083288,82.83833330696618,28.606326008494012,31.15333848713679,119.21903969740094,4.0,1.0,1,Tetrahedron
mp-1043162,MgNi(GeO3)2,1.7863787482598816,0.4108287299635549,[4.0],4.0,4.0,4.0,Tetrahedron,8f,1,4.0,Ge,0.0,True,9.0,4.0,1.7287817186133903,1.8295379200004869,1.7878710939732234,0.04235561424600021,0.10075620138709662,92.06760274864847,24.358389712556047,54.1818693048201,119.20211083825761,4.0,1.0,2,Tetrahedron
mp-1043162,MgNi(GeO3)2,1.7863787482598816,0.4108287299635549,[4.0],4.0,4.0,4.0,Tetrahedron,8f,1,4.0,Ge,0.0,True,10.0,4.0,1.7289441955326201,1.829574880470316,1.7878562876464195,0.04229909681683923,0.10063068493769589,94.26187320967675,29.132766087907758,31.160269691261643,119.21488900967482,4.0,1.0,3,Tetrahedron
mp-1043162,MgNi(GeO3)2,1.7863787482598816,0.4108287299635549,[4.0],4.0,4.0,4.0,Tetrahedron,8f,1,4.0,Ge,0.0,True,11.0,4.0,1.7288306184180293,1.8295718848234506,1.7878898906985146,0.04233990131804485,0.10074126640542125,109.328184398651,4.8409741819541985,104.9826100465832,119.20599690777401,4.0,1.0,4,Tetrahedron
mp-1043162,MgNi(GeO3)2,1.7863787482598816,0.4108287299635549,[4.0],4.0,4.0,4.0,Tetrahedron,8f,1,4.0,Ge,0.0,True,12.0,4.0,1.728754765914573,1.829673794997611,1.7878773021386833,0.042447830459682055,0.10091902908303796,82.83888098680781,28.606923895229144,31.15190778006576,119.21986455591983,4.0,1.0,5,Tetrahedron
mp-1043162,MgNi(GeO3)2,1.7863787482598816,0.4108287299635549,[4.0],4.0,4.0,4.0,Tetrahedron,8f,1,4.0,Ge,0.0,True,13.0,4.0,1.7286258346033798,1.8296274480696981,1.7879077298235735,0.04248133010300165,0.10100161346631831,92.0727395993937,24.360094595084313,54.180899179610144,119.21509516098664,4.0,1.0,6,Tetrahedron
mp-1043162,MgNi(GeO3)2,1.7863787482598816,0.4108287299635549,[4.0],4.0,4.0,4.0,Tetrahedron,8f,1,4.0,Ge,0.0,True,14.0,4.0,1.7289567197414415,1.829611224650735,1.7878704622993056,0.042309112502671255,0.10065450490929351,94.26262703597797,29.133157107898562,31.159896035438834,119.2149322927495,4.0,1.0,7,Tetrahedron
mp-1043162,MgNi(GeO3)2,1.7863787482598816,0.4108287299635549,[4.0],4.0,4.0,4.0,Tetrahedron,8f,1,4.0,Ge,0.0,True,15.0,4.0,1.7287025495917034,1.8296573054326377,1.7879299054401032,0.042459319561931615,0.10095475584093427,109.32811209101605,4.845610968935039,104.98393062544658,119.21780503228696,4.0,1.0,8,Tetrahedron
