CN,geometry_type,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn
1.0,Octahedron,32,4,1.9334614700177473,1.9334614700177473,0.0,1.0,0.5714285714285714
1.0,"See-saw, Octahedron",8,2,2.06944220321516,2.06944220321516,0.0,1.0,0.14285714285714285
1.0,Tetrahedron,8,1,1.8578598372887445,1.8578598372887445,0.0,1.0,0.14285714285714285
1.0,"Single neighbor, Linear, Octahedron",4,2,1.8106766572124893,1.8106766572124893,0.0,0.0,0.07142857142857142
1.0,"Octahedron, See-saw, Linear, Single neighbor",2,1,1.8173655690398618,1.8173655690398618,0.0,0.0,0.03571428571428571
1.0,"Triangular non-coplanar, Octahedron",2,1,1.9101747929171948,1.9101747929171948,0.0,1.0,0.03571428571428571
2.0,Octahedron,45,7,1.9356646464769218,1.9394017283093683,0.0037370818324466673,1.0,0.5357142857142857
2.0,"See-saw, Octahedron",14,2,1.9216611993921329,1.9223960760237995,0.0007348766316666985,1.0,0.16666666666666666
2.0,Pentagonal bipyramid,8,2,1.8908925220648027,1.892935845573272,0.0020433235084693913,0.75,0.09523809523809523
2.0,"Single neighbor, Linear, Octahedron",8,2,1.9464366266233948,1.9583690353539667,0.011932408730571886,1.0,0.09523809523809523
2.0,"Octahedron, See-saw, Linear, Single neighbor",4,1,1.9288734813046742,1.9413803667831404,0.012506885478466071,1.0,0.047619047619047616
2.0,"Square pyramid, Octahedron",2,1,1.8681405154904187,1.8831794374291426,0.015038921938724026,1.0,0.023809523809523808
2.0,"Triangular non-coplanar, Octahedron",2,1,1.9197349093791165,1.930439169689905,0.010704260310788749,1.0,0.023809523809523808
2.0,"Square pyramid, Tetrahedron, Octahedron",1,1,1.87663525949821,1.8766352594982103,1.5700924586837752e-16,1.0,0.011904761904761904
3.0,Octahedron,40,15,1.910289968963956,1.9925255881523127,0.07635965330681223,1.0,0.8888888888888888
3.0,See-saw,2,1,1.8122340737506402,1.939982259854079,0.09033160867802263,0.3333333333333333,0.044444444444444446
3.0,Square pyramid,2,1,1.90922489371844,1.986803915499565,0.054856652379252344,1.0,0.044444444444444446
3.0,"Trigonal plane, Trigonal prism",1,1,,,,,0.022222222222222223
4.0,Tetrahedron,166,34,1.7911512222398607,1.8335467299452035,0.030934771214806638,0.7545454545454545,0.5060975609756098
4.0,"Trigonal prism, Octahedron",85,9,1.945503098912914,2.059312742213184,0.11208563498610712,1.0,0.25914634146341464
4.0,Octahedron,31,10,1.9311491792354967,2.0276373991206875,0.09375258987671238,1.0,0.09451219512195122
4.0,"Tetrahedron, Octahedron",31,10,1.8132307975102266,1.8499696067778497,0.025155270832335395,1.0,0.09451219512195122
4.0,Square pyramid,8,2,1.8760070983071384,1.9748226898306267,0.057058475133754574,0.5,0.024390243902439025
4.0,"Square pyramid, Tetrahedron, Octahedron",5,4,1.8145008134919534,1.8232652072665874,0.007052264148068127,1.0,0.01524390243902439
4.0,See-saw,2,1,1.8155737697629912,1.921912173666623,0.0877244397335464,0.5,0.006097560975609756
5.0,"Trigonal prism, Octahedron",204,9,1.8636419039703855,2.0111108281856334,0.10958553376069871,1.0,0.39080459770114945
