CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
0.0,4,4,1.9582412741213713,0.007447394835677176,3.4375
1.0,11,11,1.873752464711164,0.14896446477602962,3.666666666666667
2.0,17,17,1.884898363616435,0.11561612956945488,3.71078431372549
3.0,18,18,1.8617352624993824,0.2753365910546823,3.888888888888889
4.0,70,70,1.8597129636433705,0.35116217411760875,3.8857142857142857
5.0,126,126,1.7902293429573635,0.6050260195572031,3.9212962962962963
6.0,1561,1561,1.7755526164122468,0.5317261173104256,3.905260769641256
7.0,5,5,1.7835908391078141,0.48872203499662553,3.6
