material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-42036,Nd6Al7Si5N3O25,4,"[3, 4, 5, 6]",1.717784928809999,0.2929513372961768,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-675472,Al17(NO7)3,4,"[3, 4, 5, 6]",1.715426170412914,0.3106604137994961,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-675682,Al11NO15,4,"[3, 4, 5, 6]",1.7114403060790793,0.3152406606419496,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1019803,KAl9O14,3,"[4, 5, 6]",1.6642478737570912,0.4081439212995755,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-1173412,Pr4AlSi5(NO)7,3,"[1, 2, 4]",1.7003051235328457,0.2818253422356329,Tetrahedron,3.0,3.0,3.0
mp-1212749,EuAl12O19,3,"[4, 5, 6]",1.7035154018270031,0.33682676486870494,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1218531,SrAl12O19,3,"[4, 5, 6]",1.717044690304185,0.3446439280434211,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-1227489,CaAl12O19,3,"[4, 5, 6]",1.7114153520243913,0.3444234583379071,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-1228622,Al9Cr(BO9)2,3,"[4, 5, 6]",1.6715732377567996,0.38318615765577696,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-1228939,Al3NO3,3,"[3, 4, 6]",1.7477125554893285,0.2709457691419114,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1229075,Al9Si2BO19,3,"[4, 5, 6]",1.6945552008377855,0.3246899355482112,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-28234,CaAl12O19,3,"[4, 5, 6]",1.6978433545368297,0.3599511948067547,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-3281,Al5BO9,3,"[4, 5, 6]",1.6505448683439152,0.39880600424274243,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-675601,Al3NO3,3,"[3, 4, 5]",1.7503892416371507,0.2737533445341907,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-680193,Ca4Al6O13,3,"[4, 5, 6]",1.6826300416091378,0.3832449848359238,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-6995,SrAl12O19,3,"[4, 5, 6]",1.7025561219310432,0.361631898753406,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-757333,Al12PbO19,3,"[4, 5, 6]",1.719737215630276,0.3474189862318698,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-765688,LaAl12O19,3,"[4, 5, 6]",1.7517866734064083,0.2690911932928932,"Octahedron, Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-1005666,Sc3Al3C2O5,2,"[1, 5]",1.930808033993037,-0.1244428562379083,"Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-1019529,Ba8Al10B12O41,2,"[4, 5]",1.6324449050152814,0.4733295339579935,"Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-1019531,BaAl2Si3(NO)4,2,"[1, 4]",1.6351518524022552,0.4019927941552959,Tetrahedron,3.0,3.0,3.0
mp-1019568,CaAl2SiO6,2,"[4, 6]",1.6409734315228508,0.4544917698597497,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1019572,CaAl2SiO6,2,"[4, 6]",1.6376042811099183,0.460925359338467,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1019573,CaAl2SiO6,2,"[4, 6]",1.6367697936382757,0.4611905410271283,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1019583,CaAl2SiO6,2,"[4, 6]",1.625205424085102,0.537347763207643,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1019584,CaAl2SiO6,2,"[4, 6]",1.6284880438834903,0.4786385753894825,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1019586,CaAl2SiO6,2,"[4, 6]",1.6534316431371157,0.4299802876216706,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-10444,Ca2Al2O5,2,"[4, 6]",1.637466471090235,0.5152156831718827,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1178196,LaAl33O51,2,"[4, 6]",1.6752516300667106,0.3674161980622624,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1193864,Al2PH3O7,2,"[5, 6]",1.7301687995799395,0.2553532470334381,"Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-1197226,KNaAl6Si6(HO6)4,2,"[4, 6]",1.6359719246934517,0.4350566790317823,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1197399,LaTi2Al9O19,2,"[4, 6]",1.7063725534499228,0.3140071974228567,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1197973,KNaAl6Si6(HO6)4,2,"[4, 6]",1.6426359453510369,0.4165923535044126,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1198443,Na2Al3P3(HO7)2,2,"[5, 6]",1.7695941163154696,0.1765352349422692,"Octahedron, Square pyramid",3.0,3.0,3.0
mp-1198448,NaAl3Si3(HO6)2,2,"[4, 6]",1.644935618001892,0.4122538638464118,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1200432,Ca2Al8PbO15,2,"[4, 5]",1.5474909938746726,0.8323419806857386,"Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-1200795,KAl3Si3(HO6)2,2,"[4, 6]",1.6306691997773286,0.4439800115738656,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1201038,KNaAl6Si6(HO6)4,2,"[4, 6]",1.6380930880843607,0.4226731398343856,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1203355,KNaAl6Si6(HO6)4,2,"[4, 6]",1.6368892662268422,0.425512397926601,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1203739,K3NaAl12Si12(HO6)8,2,"[4, 6]",1.6388681798476263,0.4297821069387533,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1205072,KNa3Al12Si12(HO6)8,2,"[4, 6]",1.6433771193736797,0.4158437655994725,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1208102,Tm3Al5O12,2,"[4, 6]",1.6686064108620131,0.3872573517016667,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1210669,MgAl3SiBO9,2,"[5, 6]",1.760228943774946,0.2314577511241341,"Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-1216239,Y9Er3Al20O48,2,"[4, 6]",1.6634121662922383,0.4119653547082661,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1216268,Y9Lu3Al20O48,2,"[4, 6]",1.6687259454695933,0.3948342677936287,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1217828,SrTi3Al8O19,2,"[4, 6]",1.7168101280553802,0.3014523008203537,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1220919,NaAl3Si3O11,2,"[4, 5]",1.6683998586492113,0.349648431515605,"Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-1220920,NaAl3Si3(HO6)2,2,"[4, 6]",1.6469979776036596,0.4047447977708439,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1222184,MgAl6FeSi2(BO9)2,2,"[5, 6]",1.7524286398472086,0.2472897924437588,"Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-1222235,Mg3Al12FeSi4(BO9)4,2,"[5, 6]",1.7581716734164512,0.2375752605165432,"Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-1222973,Mg2Al2SiH4O9,2,"[4, 6]",1.773735923552631,0.1707136164668868,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1223152,LaMgAl11O19,2,"[4, 6]",1.7199137893588123,0.3012673614429011,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1223658,KAl3Fe2Si2(HO6)2,2,"[4, 6]",1.672211490207577,0.3580490560860258,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1223717,KAl3Si3(HO6)2,2,"[4, 6]",1.6226315598653236,0.4525795614068223,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1227468,Ca2MgAl2(SiO4)3,2,"[4, 6]",1.6637725092070734,0.4098312741010142,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1227545,BaSrMn2Al9PbO20,2,"[4, 6]",1.6528351835127597,0.3766224460768385,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1228063,Ba3TiAl10O20,2,"[4, 6]",1.6638020115994692,0.4136643488320004,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1228228,Al7Cr(Bi2O9)2,2,"[4, 6]",1.7211619924355266,0.2760568663577355,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1228466,Ba6Nd2Al4O15,2,"[4, 6]",1.6009584245214288,0.6224359694371845,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1228556,Al6Cu2B4O17,2,"[5, 6]",1.7078838894420414,0.3073824927372779,"Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-1245211,Al2O3,2,"[4, 6]",1.6979652535737162,0.2966330767932722,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1252068,KAl11O17,2,"[4, 6]",1.6623631685030476,0.3568251637116014,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1256766,PrAl22O34,2,"[4, 6]",1.6749992698235443,0.3705932103338757,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1265516,La13Al12Si18(N13O5)3,2,"[0, 1]",1.839400377097642,-0.0326281265684115,Tetrahedron,3.0,3.0,3.0
mp-14132,Lu3Al5O12,2,"[4, 6]",1.6641057149867962,0.387053742559579,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-14133,Gd3Al5O12,2,"[4, 6]",1.6768413537556186,0.3901002044845708,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-14387,Tb3Al5O12,2,"[4, 6]",1.6737068674487756,0.3894124810240349,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-14388,Ho3Al5O12,2,"[4, 6]",1.670371452986135,0.3879744235691941,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-17313,Mg3BeAl8O16,2,"[4, 6]",1.7189610693894448,0.3061154684087015,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-18827,AlVO4,2,"[5, 6]",1.792132337108055,0.1349536358524094,"Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-21216,AlFeO3,2,"[4, 6]",1.680570019129484,0.4074604950640711,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-2254,Al2O3,2,"[4, 6]",1.6336142546495167,0.4264086635174022,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-23426,Al4Bi2O9,2,"[4, 6]",1.715290524378594,0.2536888278625125,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-24469,CaAl4Si2(HO6)2,2,"[4, 6]",1.6629183137195809,0.3790576860741679,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-28499,Al10Ge2O19,2,"[4, 6]",1.7120321889208938,0.2802467788570167,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-3050,Y3Al5O12,2,"[4, 6]",1.6567355612463324,0.3826622662999977,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-30906,Sr2Al6O11,2,"[4, 6]",1.6583559758500548,0.3997370037592288,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-32570,Al2O3,2,"[4, 6]",1.687959508678723,0.3186329190592961,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-33302,MgAl2O4,2,"[4, 6]",1.7384720612795874,0.2977357394581115,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-33335,MgAl2O4,2,"[4, 6]",1.74038328394616,0.2987865720158329,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-3384,Er3Al5O12,2,"[4, 6]",1.6525997834659782,0.3798508373631336,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-3405,NaAl11O17,2,"[4, 6]",1.678982183567659,0.3316403139119773,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-34144,MgAl2O4,2,"[4, 6]",1.7136685127310358,0.3276790187144014,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-34234,Al2NiO4,2,"[4, 6]",1.7259446771865847,0.3134979519505608,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-34782,Al2FeO4,2,"[4, 6]",1.6870874198271657,0.3711680999672023,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-37614,Al2NiO4,2,"[4, 6]",1.702728594174007,0.3153263146611288,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-37621,Al2CoO4,2,"[4, 6]",1.7060354499347692,0.3325092474409969,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-38307,MgAl2O4,2,"[4, 6]",1.7090728406017823,0.3113763376714479,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-39003,Mg3Al14O24,2,"[4, 6]",1.6823124060737435,0.3652916776617924,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-4753,Al2SiO5,2,"[5, 6]",1.6670720501480545,0.3685840661836975,"Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-4934,Al2SiO5,2,"[4, 6]",1.6721600801322682,0.3287903957453014,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530137,Al2NiO4,2,"[4, 6]",1.728584448423775,0.3105563864749773,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530146,MgAl2O4,2,"[4, 6]",1.7199659689735411,0.288424732574929,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530164,MgAl2O4,2,"[4, 6]",1.69891904798437,0.3159048548494059,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530184,Al2NiO4,2,"[4, 6]",1.7315660852253487,0.3042458256068925,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530216,MgAl6O10,2,"[4, 6]",1.7088486780774197,0.3227001106846066,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530358,PrAl22O34,2,"[4, 6]",1.6706958654782091,0.3776148698175648,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530399,LiAl5O8,2,"[4, 6]",1.707109504894997,0.2958158345491793,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530459,Al2NiO4,2,"[4, 6]",1.7290345429494032,0.3094972215423038,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530567,Al2FeO4,2,"[4, 6]",1.7054130096346722,0.3484583185104656,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530682,GdAl22O34,2,"[4, 6]",1.6704826154297767,0.3771649033672891,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530722,MgAl2O4,2,"[4, 6]",1.6951853424506826,0.351064428270945,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530748,MgAl2O4,2,"[4, 6]",1.7075799729192334,0.3449279019237029,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530826,Mg7Al22O40,2,"[4, 6]",1.7146924412263989,0.3272947987196634,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-530984,Al22PbO34,2,"[4, 6]",1.6790656053828517,0.3613658993582229,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-531340,MgAl2O4,2,"[4, 6]",1.713440391537641,0.3377198678404115,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-531530,MgAl2O4,2,"[4, 6]",1.7344350313080883,0.3013056402389439,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-531590,SrAl22O34,2,"[4, 6]",1.6799193195960105,0.3583587634981778,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-531674,Al2FeO4,2,"[4, 6]",1.6973687284498786,0.35454929128552,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-531793,MgAl2O4,2,"[4, 6]",1.7499569654747358,0.2886433871535898,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-531840,MgAl2O4,2,"[4, 6]",1.6769807814465232,0.34841411943538,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-531917,Al2NiO4,2,"[4, 6]",1.7254414207621491,0.3148341644105678,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-532094,Al2CoO4,2,"[4, 6]",1.7451826155818986,0.2798827776131843,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-532198,LaAl22O34,2,"[4, 6]",1.6728449970099066,0.3750524362123177,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-532317,Al2NiO4,2,"[4, 6]",1.724750872891779,0.3165459911834997,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-532405,MgAl6O10,2,"[4, 6]",1.7069490156900773,0.3274558196883417,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-532424,KAl11O17,2,"[4, 6]",1.681137428724431,0.3591699870657739,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-534807,Ca5Y7Al16Cr2(SiO24)2,2,"[4, 6]",1.6716653895079756,0.39432306104148,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-5512,Sr4Al14O25,2,"[4, 6]",1.6407426445247608,0.3996261199530066,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-554390,SrAl2SiN2O3,2,"[2, 3]",1.7251473691309325,0.167888716999313,Tetrahedron,3.0,3.0,3.0
mp-555621,RbAl3(P3O10)2,2,"[4, 6]",1.6686145043800835,0.3315993542147346,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-556858,Al2P3H9(CO3)3,2,"[4, 6]",1.645313305366494,0.3682502514132253,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-558602,CsAl3(P3O10)2,2,"[4, 6]",1.6723678279690095,0.3242866112420227,no_data,3.0,3.0,3.0
mp-558954,Na2Sr2Al2PO4F9,2,"[1, 2]",1.7888320675455165,0.1416510376599286,Octahedron,3.0,3.0,3.0
mp-559610,Rb2NaAl2(PO4)3,2,"[4, 5]",1.6550950890582548,0.377494664631839,"Trigonal bipyramid, Tetrahedron",3.0,3.0,3.0
mp-560591,NaTi2Al5O12,2,"[4, 6]",1.716800882183652,0.2525570811322052,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-560974,BeAl6O10,2,"[4, 6]",1.6711157296307717,0.3432000482506857,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-572634,Al2AgCl5O,2,"[1, 2]",1.9887027872327248,-0.4333544530249895,Tetrahedron,3.0,3.0,3.0
mp-626161,Al5HO8,2,"[4, 6]",1.758270691192957,0.189721010475036,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-667379,Ba7Al64O103,2,"[4, 6]",1.6879625722647862,0.3418500011913824,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-674298,Al22CdO34,2,"[4, 6]",1.6776299051033756,0.36061855636588,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-674336,Al2CoO4,2,"[4, 6]",1.7235078860919564,0.3108219377893814,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-677029,Ca2MgAl2(SiO4)3,2,"[4, 6]",1.654105554579905,0.4460776906047826,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-693358,Ca6Ti5AlSi6O29F,2,"[4, 5]",1.7890923085450603,0.2315642255319784,Octahedron,3.0,3.0,3.0
mp-695170,Nd3Al3Si3(NO6)2,2,"[5, 6]",1.9139729586032483,0.0577242964653906,"Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-695365,LiAl3Si9(N7O)2,2,"[1, 2]",1.700313275845892,0.2890854644304087,Tetrahedron,3.0,3.0,3.0
mp-695616,Ca6TiAl5Si6(O5F)5,2,"[4, 5]",1.802774980129484,0.1782799234907089,Octahedron,3.0,3.0,3.0
mp-699405,Ca6Mg5Al2Si11O36,2,"[4, 6]",1.673297404330253,0.4130801589680271,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-7048,Al2O3,2,"[4, 6]",1.6608949062145482,0.3689209380551524,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-720216,Ca3Y9Al18CrSiO48,2,"[4, 6]",1.672719688679777,0.3913482309722736,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-730446,AlH10SO9F,2,"[4, 6]",1.871129738665719,0.0604207781313895,Octahedron,3.0,3.0,3.0
