material_id,chem_formula,R$_0$,B,Bi_chemenv,num_Bi_chemenvs,Bi_wyckoff,num_Bi_wyckoff_pos,csm,distortion degree,mean csm,formula_anonymous,num_Bi_sites,num_CN_env,num_charge_states,BiX_coordn,BiO_coordn,mean_coordn_Bi-X,min_coordn_Bi-X,max_coordn_Bi-X,mean_coordn_Bi-O,min_coordn_Bi-O,max_coordn_Bi-O,mean_Bi_charge,min_Bi_charge,max_Bi_charge,mean_num_X_species,min_num_X_species,max_num_X_species,species,elements,calculation type,chemsys,e_hull,e_f,band gap,nelements,crystal,point group,space group,type,Alkali Metals,Alkaline Earth Metals,Transition Metals,Unknown Metals,Post-Transition Metals,Metalloids,Nonmetals,Halogens,Noble Gases,Lanthanides,Actinides,B_range,ranges of B,mean_BiO_BondL
mp-1200889,Ti2Bi2O7,2.106949072362865,0.4389840490546421,"Face-capped octahedron, Pentagonal bipyramid",2,4a,1,"[6.258639998339632, 5.792406113626359]",1.0,6.025523055982996,A2B2C7,2,2,1,"[5.0, 6.0]","[5.0, 6.0]",5.5,5.0,6.0,5.5,5.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-O-Ti,0.016024296227282,-2.433358845075756,2.5208,3,Orthorhombic,mm2,Pna2_1,oxide,,,Ti,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.3504638180305157
mp-1201096,CaCrBi12(Mo2O17)2,2.062392948121002,0.5171377950870675,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",5,4g,1,"[3.2997594441723352, 9.433575251798795, 4.303107852498908, 10.148214464023809, 7.393636678593088, 6.572914863666533]",0.667,6.858534759125578,ABC4D12E34,5,3,1,"[4.0, 7.0, 8.0]","[4.0, 7.0, 8.0]",6.333333333333333,4.0,8.0,6.333333333333333,4.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Ca-Cr-Mo-O,0.009112111887023,-1.884606478750002,2.5855,5,Monoclinic,2/m,P2/c,oxide,,Ca,"Cr, Mo",,Bi,B,"C, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.5296026041601545
mp-1201257,Rb2Bi(IO3)5,0.9510467070614596,1.6808692235535088,no_data,1,no_data,1,no_data,0.0,no_data,AB2C5D15,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-I-O-Rb,0.0,-1.17871286173913,2.9609,4,Orthorhombic,mm2,Aem2,iodate,Rb,,,,Bi,B,O,I,,,,B > 1,Positive B,2.5109440079809264
mp-1201497,Bi2Pd(SeO3)4,1.9761826018976776,0.6600320714829684,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[2.674049796536576],0.0,2.674049796536576,AB2C4D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Pd-Se,0.004535363552653,-0.974113154539458,1.7711,4,Monoclinic,2/m,P2_1/c,oxide,,,Pd,,Bi,B,"O, P, S, Se",,,,,"B $\in$ [0.5, 1]",Positive B,2.5381363269792026
mp-1201539,ZnBi4(PO6)2,2.104838368671702,0.4612096133138498,"Pentagonal pyramid, Trigonal prism, Face-capped octahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square pyramid, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square antiprism",9,4f,1,"[4.665623923147715, 6.144545834716827, 7.909579689091029, 4.167024682137069, 2.907886666809903, 3.58583679856258, 5.099994849681135, 5.015473343609138, 1.697066337506458, 5.351059318636298, 3.205343003181587, 10.562460669460707, 3.890931176659243, 6.934875407776636, 3.821725016923802, 4.3738234253846064]",0.438,4.958328133955296,AB2C4D12,9,5,1,"[4.0, 5.0, 6.0, 7.0, 8.0]","[4.0, 5.0, 6.0, 7.0, 8.0]",6.0,4.0,8.0,6.0,4.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-P-Zn,0.004917878256581,-2.150765471047934,3.1599,4,Monoclinic,2/m,C2/c,oxide,,,Zn,,Bi,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.4810073555891066
mp-1201858,Cs2BiPWO8,1.6874153735825823,0.836665575603185,Dodecahedron with triangular faces - p2345 plane normalized,1,4d,1,[0.8903914857178901],0.0,0.8903914857178901,ABCD2E8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",r2SCAN,Bi-Cs-O-P-W,0.0,-2.346228930688709,3.9277,5,Orthorhombic,mmm,Ibca,oxide,Cs,,W,,Bi,B,"C, O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.4706013435672824
mp-1202167,K2Bi(IO3)5,2.677203705190631,-0.1502660301651287,Dodecahedron with triangular faces - p2345 plane normalized,1,2b,1,[0.343575287448524],0.0,0.343575287448524,AB2C5D15,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Halogens, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-I-K-O,0.0,-1.181723325630435,2.9708,4,Orthorhombic,mm2,Aem2,iodate,K,,,,Bi,B,O,I,,,,"B $\in$ [-1, -0.1]",Negative B,2.4851510832775032
mp-1202291,BiB4(HO3)3,1.93075299533211,0.7769989799242671,"Trigonal prism, Octahedron",2,1a,1,"[12.951034689488667, 12.620387584823506]",1.0,12.785711137156087,AB3C4D9,2,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals",GGA,B-Bi-H-O,0.001516749411761,-2.036739944191187,4.233,4,Triclinic,1,P1,oxide,,,,,Bi,B,"H, O",,,,,"B $\in$ [0.5, 1]",Positive B,2.429616463250353
mp-1202541,Bi8(MoO7)3,2.0964379930499737,0.4574089355425584,"Cube, Square pyramid, Square-face capped trigonal prism",3,4e,1,"[4.882286089760828, 4.110386880742267, 3.9832565791918153, 2.677004309300057, 5.82215806626334, 4.952945957295409, 2.993682800340289, 3.376172747536842]",0.125,4.099736678803856,A3B8C21,3,3,1,"[5.0, 7.0, 8.0]","[5.0, 7.0, 8.0]",6.666666666666667,5.0,8.0,6.666666666666667,5.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Mo-O,0.001705944179658,-1.830011277578126,2.5347,3,Monoclinic,2/m,P2_1/c,oxide,,,Mo,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.521142909539519
mp-1202726,Ba2V3BiO11,1.760393001801423,1.1427216538226277,Octahedron,1,4e,1,[2.224858992977256],0.0,2.224858992977256,AB2C3D11,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Ba-Bi-O-V,0.021252368235288,-2.632225097352941,2.6881,4,Monoclinic,2/m,P2_1/c,oxide,,Ba,V,,Bi,B,O,,,,,B > 1,Positive B,2.416437993202874
mp-1202933,Sr3Ta7Si(BiO4)9,2.13784713729403,0.4150284119028624,"Pentagonal pyramid, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square-face capped trigonal prism",3,1a,1,"[5.603956314135465, 7.033758229721265, 6.874952824490179, 7.082876491506754, 6.23348819765093, 6.738422785506759, 7.17257510821484, 7.141392812157399, 7.458939353863362]",1.0,6.815595790805217,AB3C7D9E36,3,2,1,"[6.0, 9.0]","[6.0, 9.0]",7.5,6.0,9.0,7.5,6.0,9.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-Si-Sr-Ta,0.033517120133952,-2.7140583939523832,2.3719,5,Triclinic,1,P1,oxide,,Sr,Ta,,Bi,"B, Si","O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.452478424660948
mp-1202955,MnBiO3,2.1587722269315206,0.440596390757843,"Bicapped octahedron (cap faces with one atom in common), Square-face bicapped trigonal prism, Square-face capped trigonal prism",3,"4b, 2a",2,"[7.063477646982255, 6.323822446550127, 8.91616399546457, 6.109856375225569, 9.383441434169626, 7.913650200973575]",1.0,7.618402016560954,ABC3,3,4,1,"[4.0, 6.0, 7.0, 8.0]","[4.0, 6.0, 7.0, 8.0]",6.25,4.0,8.0,6.25,4.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Mn-O,0.034808669725013,-1.799320333961207,0.0,3,Orthorhombic,mm2,Pmn2_1,oxide,,,Mn,,Bi,B,O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.457498753971969
mp-1204764,Bi2I4O13,2.4641663418843662,0.0066323392881483,"Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",2,4a,1,"[1.9950461400061281, 6.817026031062125]",0.5,4.406036085534127,A2B4C13,2,2,1,"[7.0, 8.0]","[7.0, 8.0]",7.5,7.0,8.0,7.5,7.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Halogens, Metalloids, Nonmetals, Post-Transition Metals",r2SCAN,Bi-I-O,0.0,-0.6688312855263141,3.0737,3,Orthorhombic,222,P2_12_12_1,oxide,,,,,Bi,B,O,I,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.4704195227391303
mp-1204806,CeBiW2O9,2.2351921511664887,0.3482645215468503,Square-face bicapped trigonal prism,1,4f,1,[2.5671261741739233],0.0,2.5671261741739233,ABC2D9,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Ce-O-W,0.048945990480772,-2.443704648076923,0.147699999999999,4,Monoclinic,2/m,C2/c,oxide,,,W,,Bi,B,"C, O",,,Ce,,"B $\in$ [0.1, 0.5]",Positive B,2.568762790968643
mp-1205023,Sr4Mn2Bi4O13,1.835972146188989,1.2278313153987344,"See-saw, Square pyramid",2,4a,1,"[2.8301689600086073, 3.469077008350998, 3.768628620981941, 4.049636292711853, 3.174484061094061, 2.967714870973331, 3.205708654053142, 3.321149492466579]",0.0,3.348320995080064,A2B4C4D13,2,2,1,"[4.0, 5.0]","[4.0, 5.0]",4.5,4.0,5.0,4.5,4.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Mn-O-Sr,0.0,-2.291821052646177,0.0,4,Orthorhombic,mm2,Pna2_1,oxide,,Sr,Mn,,Bi,B,"O, S",,,,,B > 1,Positive B,2.3510103322951323
mp-1205315,LiBiO2,2.0490885763123696,0.5579753738994189,Square pyramid,1,2c,1,[0.27491989863500005],0.0,0.27491989863500005,ABC2,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals",SCAN,Bi-Li-O,0.042890624374999,-1.799173972083333,0.766999999999999,3,Tetragonal,4/mmm,P4/nmm,oxide,Li,,,,Bi,B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.3584947984858724
mp-1207680,YGeBiO5,2.191650668065618,0.2632749986806099,Square pyramid,1,8c,1,[2.8411762102502323],0.0,2.8411762102502323,ABCD5,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Ge-O-Y,0.0,-2.6321241253125,3.448,4,Orthorhombic,mmm,Pbca,oxide,,,Y,,Bi,"B, Ge",O,,,,,"B $\in$ [0.1, 0.5]",Positive B,2.2976569868027488
mp-1207861,VCd2BiO6,1.8142401813099085,1.008859047150101,Trigonal bipyramid,1,2a,1,[9.800144352300514],1.0,9.800144352300514,ABC2D6,1,1,1,[5.0],[5.0],5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Cd-O-V,0.0,-1.8547565015,2.248999999999999,4,Orthorhombic,mm2,Cmc2_1,oxide,,,"V, Cd",,Bi,B,"C, O",,,,,B > 1,Positive B,2.331361133069401
mp-1208079,V4Bi6PbO20,1.9293464896591856,0.6646302085154673,"Trigonal prism, Square antiprism, Octahedron",3,2i,1,"[10.171002196322696, 3.1189153319272642, 5.98710417187415]",0.667,6.42567390004137,AB4C6D20,3,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-Pb-V,0.0,-2.046192641935484,2.8891,4,Triclinic,-1,P-1,oxide,,,V,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [0.5, 1]",Positive B,2.464542043534183
mp-1208096,TlBi(WO4)2,2.5624953759330182,0.005440587715818,Dodecahedron with triangular faces - p2345 plane normalized,1,2e,1,[1.972218725871953],0.0,1.972218725871953,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-Tl-W,0.0,-1.979128261944444,2.7891999999999992,4,Monoclinic,2/m,C2/c,oxide,,,W,,"Tl, Bi",B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.522969637882781
mp-1208190,TlBi(MoO4)2,1.88417022452834,0.669036033622191,Dodecahedron with triangular faces - p2345 plane normalized,1,4e,1,[1.937273888908354],0.0,1.937273888908354,ABC2D8,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Mo-O-Tl,0.0,-1.847241433194445,2.6848,4,Monoclinic,2/m,P2_1/c,oxide,,,Mo,,"Tl, Bi",B,O,,,,,"B $\in$ [0.5, 1]",Positive B,2.5041750770582616
mp-1208225,TiBi6(PO8)2,2.216461859476704,0.345952260494024,"Square antiprism, Cube, Square-face capped trigonal prism",3,2c,1,"[4.139168898163089, 1.9539342501133041, 6.791648304029661]",0.333,4.294917150768685,AB2C6D16,3,3,1,"[4.0, 7.0, 8.0]","[4.0, 7.0, 8.0]",6.333333333333333,4.0,8.0,6.333333333333333,4.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-O-P-Ti,0.001049581800016,-2.252744042104763,2.591199999999999,4,Monoclinic,2,C2,oxide,,,Ti,,Bi,B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.479959285738071
mp-1208391,Ti3NbZnBi3O14,2.198391598315986,0.3461485593852685,Hexagonal bipyramid,1,12d,1,[2.398503101335482],0.0,2.398503101335482,ABC3D3E14,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Nb-O-Ti-Zn,0.021721598295449,-2.6478310900000013,2.9545,5,Cubic,432,P4_132,oxide,,,"Ti, Zn, Nb",,Bi,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.5612570294989228
mp-1208751,Sr2TmBiO6,2.1467442563939576,-0.013454145668668,Octahedron,1,2a,1,[0.023417735646569002],0.0,0.023417735646569002,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-O-Sr-Tm,0.0,-2.881461053000001,1.9455,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,Bi,B,"O, S",,,Tm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.144283311880026
mp-1208755,Sr2SmBiO6,2.1546765947035142,-0.0235838522633523,Octahedron,1,2a,1,[0.033841670148873],0.0,0.033841670148873,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-O-Sm-Sr,0.0,-2.811095234000001,1.8088,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,Bi,B,"O, S",,,Sm,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.150363676777672
mp-1208809,Sr3V3(BiO7)2,1.907105437864805,0.981941237419047,"Trigonal prism, Square-face capped trigonal prism",2,2i,1,"[5.12449533510766, 7.9950634030414625]",1.0,6.559779369074562,A2B3C3D14,2,2,1,"[6.0, 7.0]","[6.0, 7.0]",6.5,6.0,7.0,6.5,6.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkaline Earth Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-Sr-V,0.027642178125025,-2.551171435227272,0.0,4,Triclinic,-1,P-1,oxide,,Sr,V,,Bi,B,"O, S",,,,,"B $\in$ [0.5, 1]",Positive B,2.3909964438527527
mp-1208845,Sr2HoBiO6,2.1484062071826955,0.0292817396547518,Octahedron,1,2a,1,[0.028090799607332004],0.0,0.028090799607332004,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Ho-O-Sr,0.0,-2.862831637999999,1.826799999999999,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,Bi,B,"H, O, S",,,Ho,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.153760493503428
mp-1208851,Sr2GdBiO6,2.1584659940261046,-0.0179692641966142,Octahedron,1,2a,1,[0.031302188065472004],0.0,0.031302188065472004,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Gd-O-Sr,0.0,-2.826859505,1.5339,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,Bi,B,"O, S",,,Gd,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1551791471564066
mp-1208858,Sr2DyBiO6,2.1452453011301498,0.0121075358866613,Octahedron,1,2a,1,[0.029747555790056],0.0,0.029747555790056,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Dy-O-Sr,0.0,-2.8561096071666663,1.884199999999999,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,Bi,B,"O, S",,,Dy,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.1474595632986992
mp-1208871,Sr2EuBiO6,2.1534582322305886,-0.0166436426312983,Octahedron,1,2a,1,[0.036693291540327],0.0,0.036693291540327,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Eu-O-Sr,0.036532644499987,-2.625174678000001,0.0,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,Bi,B,"O, S",,,Eu,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.150414926218822
mp-1208875,Sr2ErBiO6,2.1433225036238,0.0001960492633156,Octahedron,1,2a,1,[0.023771624624178003],0.0,0.023771624624178003,ABC2D6,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1,1,O2-,"Alkaline Earth Metals, Lanthanides, Metalloids, Nonmetals, Post-Transition Metals",GGA,Bi-Er-O-Sr,0.0,-2.871816628499999,1.9513,4,Monoclinic,2/m,P2_1/c,oxide,,Sr,,,Bi,B,"O, S",,,Er,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.143358779776617
mp-1208910,V5Bi17Pb5O43,2.10702342187354,0.4744205583871754,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Triangular non-coplanar, See-saw",6,"1a, 2b",2,"[6.5054312423162415, 7.745033655675966, 4.178620635647631, 5.010503895718903, 4.249874283586028, 2.258498155190844, 4.999048118291087, 7.515087587706061, 4.786292972317869, 5.237515856082133, 1.9402395049770362]",0.455,4.947831446137254,A5B5C17D43,6,4,1,"[3.0, 5.0, 6.0, 7.0]","[3.0, 5.0, 6.0, 7.0]",5.25,3.0,7.0,5.25,3.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-O-Pb-V,0.030269168071432,-1.829624719071428,0.0058,4,Monoclinic,m,Cm,oxide,,,V,,"Pb, Bi",B,"O, P",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.397154050809234
mp-1209046,ScBi3(MoO6)2,2.0674623397610725,0.4390492358078178,"Dodecahedron with triangular faces - p2345 plane normalized, Square antiprism",2,"2e, 4f",2,"[2.7317743061836692, 3.194479503830871]",0.0,2.96312690500727,AB2C3D12,2,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Mo-O-Sc,0.0,-2.173871347222223,2.8937,4,Monoclinic,2/m,C2/c,oxide,,,"Sc, Mo",,Bi,B,"O, S",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.551269136647041
mp-1210188,Nd2Ti3(BiO6)2,1.4496330344751178,1.36437193466056,Square-face capped trigonal prism,1,4b,1,[8.248677636942894],1.0,8.248677636942894,A2B2C3D12,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Nd-O-Ti,0.0,-3.159857567894738,2.2573,4,Orthorhombic,mm2,Aea2,oxide,,,Ti,,Bi,B,"N, O",,,Nd,,B > 1,Positive B,2.511878135569535
mp-1210214,NaNb2Bi2O9,2.527434185460184,0.2654717659953101,Square-face capped trigonal prism,1,4b,1,[4.184902226752387],0.0,4.184902226752387,AB2C2D9,1,1,1,[7.0],[7.0],7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Na-Nb-O,0.046900442053573,-2.364019494027095,0.0,4,Orthorhombic,mm2,Cmc2_1,oxide,Na,,Nb,,Bi,B,"N, O",,,,,"B $\in$ [0.1, 0.5]",Positive B,2.454341912928193
mp-1210326,Nb3Zn2Bi3O14,1.6198155649527102,1.208193295094148,Trigonal prism,1,12d,1,[5.97052414136176],1.0,5.97052414136176,A2B3C3D14,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-Nb-O-Zn,0.041311756704548,-2.3470490295454542,2.615899999999999,4,Cubic,432,P4_132,oxide,,,"Zn, Nb",,Bi,B,"N, O",,,,,B > 1,Positive B,2.4690283633974843
mp-1210873,MnAlBiO5,2.72716852690884,-0.2383897437121836,Square-face bicapped trigonal prism,1,4h,1,[2.483536390285798],0.0,2.483536390285798,ABCD5,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Al-Bi-Mn-O,0.005672654713542,-2.283884504428879,0.269499999999999,4,Orthorhombic,mmm,Pbam,oxide,,,Mn,,"Al, Bi",B,O,,,,,"B $\in$ [-1, -0.1]",Negative B,2.4743485794921583
mp-1211195,LiBi(WO4)2,2.334876135936518,0.0274878325586496,Octahedron,1,2f,1,[0.9391946006416121],0.0,0.9391946006416121,ABC2D8,1,1,1,[6.0],[6.0],6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1,1,O2-,"Alkali Metals, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA_U,Bi-Li-O-W,0.003933001979165,-2.146169153611112,2.4718,4,Monoclinic,2/m,P2/c,oxide,Li,,W,,Bi,B,O,,,,,"B $\in$ [-0.1, 0.1]",B $\approx$ 0,2.3554006901959137
mp-1211253,La2Ti3(BiO6)2,1.720714178182318,0.8564356345014122,Square-face bicapped trigonal prism,1,2e,1,[2.498774577711039],0.0,2.498774577711039,A2B2C3D12,1,1,1,[8.0],[8.0],8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-La-O-Ti,0.019020050394743,-3.17031427,2.0874,4,Tetragonal,4/mmm,I4/mmm,oxide,,,Ti,,Bi,B,O,,,La,,"B $\in$ [0.5, 1]",Positive B,2.611170326640556
mp-1211635,LaTi3(BiO4)3,2.0696060005575854,0.5461511883078931,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism",3,2a,1,"[7.110804063276563, 3.183270190731602, 8.429735043536315]",0.667,6.241269765848159,AB3C3D12,3,2,1,"[6.0, 8.0]","[6.0, 8.0]",7.0,6.0,8.0,7.0,6.0,8.0,3.0,3.0,3.0,1.0,1,1,O2-,"Lanthanides, Metalloids, Nonmetals, Post-Transition Metals, Transition Metals",GGA,Bi-La-O-Ti,0.000761478947369,-2.869449423421053,2.253599999999999,4,Monoclinic,m,Pc,oxide,,,Ti,,Bi,B,O,,,La,,"B $\in$ [0.5, 1]",Positive B,2.4713246126680035
