CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
0.0,10,10,1.610400762637194,0.4636386600367864,4.0
1.0,14,14,1.6158433387886448,0.5322285688228113,4.0
2.0,7,7,1.65977273277632,0.3570280774141489,4.0
3.0,5,5,1.6554529218977745,0.2573795187434289,4.0
4.0,2281,2281,1.6420095283766847,0.24383298011132254,3.999707730526085
6.0,23,23,1.693099124099789,0.26752740405278086,4.0
