CN,dominant_geometry,dominant_count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,dominant_fraction
1.0,Tetrahedron,111,14,1.7078075860513724,1.7078075860513724,0.0,0.9459459459459459,1.0
2.0,Tetrahedron,24,7,1.6613216041815333,2.009888334427531,0.34856673024599805,0.9318181818181818,1.0
3.0,Tetrahedron,12,5,1.646669479711395,1.667179858692011,0.014775969453362535,0.8787878787878788,1.0
4.0,Tetrahedron,19587,2253,1.6150555145411354,1.641494317417254,0.01998769696755602,0.9902779204767287,0.9935578776504007
6.0,"Tetrahedron, Octahedron",71,11,1.6662950178702103,2.0166405535610252,0.45943720411280026,1.0,0.6893203883495146
