CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
1.0,14,2,2.0705750082589383,2.0705750082589383,0.0,1.0
2.0,16,4,2.1212965804509163,2.1351646294523463,0.013868049001429726,1.0
3.0,99,39,2.077778402996022,2.1125265216055054,0.02692643789034125,0.7416666666666667
4.0,136,37,2.088550071104338,2.207538527666429,0.12771482978242663,0.9008264462809917
5.0,54,23,2.1496026501190264,2.376042964069231,0.1965829671136484,0.96
6.0,2398,489,2.0410968464783474,2.0946241205202782,0.041685321535100184,0.9959587513935341
7.0,10,3,2.198138841738959,2.3721849555235366,0.17718868826123996,1.0
