CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
3.0,36,36,2.0277777777777777,0.6759259259259259,s_avg ≤ 1,2+:0.9722; 3+:0.0278
4.0,35,35,2.657142857142857,0.6642857142857143,s_avg ≤ 1,2+:0.6571; 3+:0.0286; 4+:0.3143
5.0,22,22,2.3636363636363633,0.4727272727272726,s_avg ≤ 1,2+:0.7727; 3+:0.0909; 4+:0.1364
6.0,482,482,3.883817427385892,0.6473029045643154,s_avg ≤ 1,2+:0.0498; 3+:0.0166; 4+:0.9336
