CN,geometry_type,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn
4.0,"See-saw, Square pyramid",4,1,2.1968973895427757,2.2822865200466262,0.08765742584411183,1.0,0.029411764705882353
4.0,Pentagonal bipyramid,1,1,,,,,0.007352941176470588
4.0,"See-saw, Pentagonal pyramid",1,1,,,,,0.007352941176470588
4.0,"Square non-coplanar, Square pyramid",1,1,,,,,0.007352941176470588
4.0,Square pyramid,1,1,,,,,0.007352941176470588
4.0,"Square pyramid, Pentagonal pyramid",1,1,,,,,0.007352941176470588
4.0,Square-face monocapped antiprism,1,1,,,,,0.007352941176470588
4.0,Trigonal prism,1,1,,,,,0.007352941176470588
5.0,"Octahedron, Square pyramid",12,2,2.238324068082928,2.4612485515484686,0.209258870847899,1.0,0.2222222222222222
5.0,Square pyramid,12,4,2.013474565497345,2.173724059490634,0.08531561541843996,0.8666666666666667,0.2222222222222222
5.0,"Octahedron, Pentagonal plane, Square pyramid",10,1,2.175474161621549,2.453722635657298,0.2512103904792505,1.0,0.18518518518518517
5.0,Octahedron,4,4,,,,,0.07407407407407407
5.0,"Triangular non-coplanar, Square pyramid",4,1,2.157266484609079,2.524157464411597,0.41496015134574316,1.0,0.07407407407407407
5.0,Square-face capped trigonal prism,3,3,,,,,0.05555555555555555
5.0,"Octahedron, Pentagonal bipyramid, Square pyramid",2,1,2.2893574235729854,2.39409550804032,0.07824016958719573,1.0,0.037037037037037035
5.0,"Square-face capped trigonal prism, Octahedron",2,2,,,,,0.037037037037037035
5.0,Bicapped octahedron (cap faces with one edge in common),1,1,,,,,0.018518518518518517
5.0,"Octahedron, Square-face capped trigonal prism",1,1,,,,,0.018518518518518517
5.0,Pentagonal bipyramid,1,1,,,,,0.018518518518518517
5.0,"Tricapped triangular prism (three square-face caps), Pentagonal pyramid",1,1,,,,,0.018518518518518517
5.0,"Trigonal bipyramid, Triangular non-coplanar, Tetrahedron",1,1,,,,,0.018518518518518517
6.0,Octahedron,2340,472,2.04012794673372,2.0931856015614114,0.04133897508274014,0.9958654120330768,0.97581317764804
6.0,"Octahedron, Tetrahedron",20,3,2.065256265476019,2.0925143752255497,0.022909469575363797,1.0,0.008340283569641367
6.0,"Square-face capped trigonal prism, Octahedron",10,2,2.0330987555894198,2.101838019563712,0.04782656374802247,1.0,0.004170141784820684
6.0,"Octahedron, Square pyramid",9,2,2.1191785682786164,2.356454867036981,0.18191842807288838,1.0,0.0037531276063386154
6.0,"Octahedron, Pentagonal bipyramid, Square pyramid",4,1,2.019128429468112,2.108065058647233,0.06400684279071261,1.0,0.0016680567139282735
6.0,"Octahedron, Square-face capped trigonal prism",4,3,2.0703433013834798,2.092700447554488,0.017709309213835765,1.0,0.0016680567139282735
6.0,no_data,4,1,2.053359185416477,2.059702725795148,0.0063435403786698905,1.0,0.0016680567139282735
6.0,Pentagonal pyramid,2,1,2.6015249632069763,2.636693563767195,0.024867955940971145,1.0,0.0008340283569641367
6.0,"See-saw, Octahedron",2,1,2.0358835213727495,2.086819361238909,0.051389557334356115,1.0,0.0008340283569641367
6.0,Face-capped octahedron,1,1,,,,,0.0004170141784820684
6.0,Pentagonal bipyramid,1,1,,,,,0.0004170141784820684
6.0,"Square-face capped trigonal prism, Square-face bicapped trigonal prism, Bicapped octahedron (cap faces with one atom in common)",1,1,,,,,0.0004170141784820684
7.0,"Square-face capped trigonal prism, Octahedron",4,1,2.0627759936980894,2.2211001072227887,0.1983755821048663,1.0,0.4
7.0,"Square-face capped trigonal prism, Square antiprism",4,1,2.4029921685131934,2.599513682348615,0.1445411536772203,1.0,0.4
7.0,"Octahedron, Square-face capped trigonal prism",2,1,2.0591578842722305,2.2196971984748743,0.2001099697420266,1.0,0.2
