CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
5.0,26,26,4.923076923076923,0.9846153846153848,s_avg ≤ 1,4+:0.0769; 5+:0.9231
6.0,875,874,4.9954285714285716,0.8325714285714286,s_avg ≤ 1,4+:0.0046; 5+:0.9954
7.0,47,47,5.0,0.7142857142857143,s_avg ≤ 1,5+:1.0000
